#EXPORTTYPE:                 ,DATA ALL                                       
#FILE:                       ,2024_06_28_PS2439_6_1K_dynamic-0_1K_min.ngb-ss5
#FORMAT:                     ,NETZSCH5                                       
#FTYPE:                      ,ASCII                                          
#IDENTITY:                   ,PS                                             
#DECIMAL:                    ,POINT                                          
#SEPARATOR:                  ,COMMA                                          
#MTYPE:                      ,DSC                                            
#INSTRUMENT:                 ,NETZSCH STA 449F5                              
#PROJECT:                    ,                                               
#DATE/TIME:                  ,6/27/2024 3:39:51 PM (UTC-4)                   
#CORR. FILE:                 ,                                               
#TEMPCAL:                    ,28-06-2023 13:26                               
#SENSITIVITY:                ,28-06-2023 13:53                               
#LABORATORY:                 ,                                               
#OPERATOR:                   ,Stanley                                        
#REMARK:                     ,                                               
#SAMPLE:                     ,PS2439_6_1K                                    
#SAMPLE MASS /mg:            ,5.00                                           
#MATERIAL:                   ,                                               
#REFERENCE:                  ,-----                                          
#REFERENCE MASS /mg:         ,0                                              
#TYPE OF CRUCIBLE:           ,Al2O3 85 ‘l, open                              
#SAMPLE CRUCIBLE MASS /mg:   ,0                                              
#REFERENCE CRUCIBLE MASS /mg:,0                                              
#DSC RANGE /‘V:              ,5000                                           
#TG RANGE /mg:               ,35000                                          
#TAU-R:                      ,---                                            
#CORR. CODE:                 ,000                                            
#EXO:                        ,-1                                             
#RANGE:                      ,30›C....800›C/0.0....2.0K/min                  
#SEGMENT:                    ,S3/4                                           
#SEG. 1:                     ,30›C/1.0(K/min)/100›C                          
#SEG. 2:                     ,100›C/00:20/100›C                              
#SEG. 3:                     ,100›C/0.1(K/min)/400›C                         
#SEG. 4:                     ,400›C/2.0(K/min)/800›C                         

##Temp./›C,Time/min,DSC/(mW/mg),Mass loss/mg,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),TIC(scan:1)/A,Sensit./(uV/mW)
 99.94700,  90.10000, 6.958099e-03,-0.48239,50.00000,20.00000,5.533718e-08,0.92104
 99.94600,  90.20000, 7.620773e-03,-0.48137,50.00000,20.00000,5.533718e-08,0.92104
 99.93500,  90.30000, 7.455082e-03,-0.48103,50.00000,20.00000,5.533718e-08,0.92104
 99.94700,  90.40000, 8.449120e-03,-0.48103,50.00000,20.00000,5.538194e-08,0.92104
 99.94400,  90.50000, 7.786438e-03,-0.48103,50.00000,20.00000,5.544530e-08,0.92104
 99.94600,  90.60000, 8.946124e-03,-0.48239,50.00000,20.00000,5.547196e-08,0.92104
 99.93700,  90.70000, 9.774446e-03,-0.48239,50.00000,20.00000,5.544884e-08,0.92104
 99.94800,  90.80000, 1.060282e-02,-0.48205,50.00000,20.00000,5.539995e-08,0.92104
 99.95200,  90.90000, 1.043716e-02,-0.48092,50.00000,20.00000,5.535695e-08,0.92104
 99.95200,  91.00000, 1.275653e-02,-0.48160,50.00000,20.00000,5.532816e-08,0.92104
 99.95300,  91.10000, 1.358488e-02,-0.48160,50.00000,20.00000,5.529682e-08,0.92104
 99.95700,  91.20000, 1.325356e-02,-0.48160,50.00000,20.00000,5.525145e-08,0.92104
 99.95900,  91.30000, 1.441325e-02,-0.48160,50.00000,20.00000,5.521588e-08,0.92104
 99.97300,  91.40000, 1.540733e-02,-0.48160,50.00000,20.00000,5.522539e-08,0.92103
 99.98000,  91.50000, 1.623571e-02,-0.48024,50.00000,20.00000,5.528063e-08,0.92103
 99.98100,  91.60000, 1.772675e-02,-0.48092,50.00000,20.00000,5.532634e-08,0.92103
 99.98600,  91.70000, 1.805811e-02,-0.48228,50.00000,20.00000,5.531132e-08,0.92103
 99.99000,  91.80000, 1.855514e-02,-0.48329,50.00000,20.00000,5.525645e-08,0.92103
 99.99300,  91.90000, 1.971486e-02,-0.48047,50.00000,20.00000,5.521667e-08,0.92103
100.00400,  92.00000, 2.004626e-02,-0.48047,50.00000,20.00000,5.522326e-08,0.92103
100.00300,  92.10000, 2.104028e-02,-0.48047,50.00000,20.00000,5.525573e-08,0.92103
100.00300,  92.20000, 2.170297e-02,-0.48047,50.00000,20.00000,5.528806e-08,0.92103
100.01100,  92.30000, 2.170301e-02,-0.48047,50.00000,20.00000,5.531138e-08,0.92103
100.02200,  92.40000, 2.335980e-02,-0.48047,50.00000,20.00000,5.532922e-08,0.92102
100.02800,  92.50000, 2.302849e-02,-0.48182,50.00000,20.00000,5.534313e-08,0.92102
100.03900,  92.60000, 2.369125e-02,-0.48047,50.00000,20.00000,5.534676e-08,0.92102
100.06000,  92.70000, 2.435408e-02,-0.48047,50.00000,20.00000,5.533257e-08,0.92101
100.06000,  92.80000, 2.435408e-02,-0.48047,50.00000,20.00000,5.530794e-08,0.92101
100.05600,  92.90000, 2.518243e-02,-0.48047,50.00000,20.00000,5.529614e-08,0.92101
100.07500,  93.00000, 2.567958e-02,-0.48047,50.00000,20.00000,5.531445e-08,0.92101
100.07400,  93.10000, 2.567957e-02,-0.48182,50.00000,20.00000,5.534180e-08,0.92101
100.08900,  93.20000, 2.667373e-02,-0.48114,50.00000,20.00000,5.534404e-08,0.92101
100.09400,  93.30000, 2.617674e-02,-0.48250,50.00000,20.00000,5.531164e-08,0.92100
100.10400,  93.40000, 2.733654e-02,-0.48250,50.00000,20.00000,5.527637e-08,0.92100
100.11000,  93.50000, 2.766794e-02,-0.48114,50.00000,20.00000,5.526987e-08,0.92100
100.12600,  93.60000, 2.899347e-02,-0.48114,50.00000,20.00000,5.528443e-08,0.92100
100.13900,  93.70000, 2.882790e-02,-0.48216,50.00000,20.00000,5.529032e-08,0.92099
100.14800,  93.80000, 2.799958e-02,-0.48216,50.00000,20.00000,5.527108e-08,0.92099
100.15600,  93.90000, 2.932506e-02,-0.48216,50.00000,20.00000,5.524890e-08,0.92099
100.16000,  94.00000, 2.899374e-02,-0.48216,50.00000,20.00000,5.525109e-08,0.92099
100.17200,  94.10000, 2.915951e-02,-0.48216,50.00000,20.00000,5.527503e-08,0.92099
100.17700,  94.20000, 3.048498e-02,-0.48081,50.00000,20.00000,5.529249e-08,0.92098
100.18600,  94.30000, 3.048506e-02,-0.48081,50.00000,20.00000,5.528369e-08,0.92098
100.20500,  94.40000, 3.015385e-02,-0.48216,50.00000,20.00000,5.526722e-08,0.92098
100.20600,  94.50000, 3.048522e-02,-0.48352,50.00000,20.00000,5.527086e-08,0.92098
100.22600,  94.60000, 3.164515e-02,-0.48216,50.00000,20.00000,5.529604e-08,0.92097
100.23500,  94.70000, 3.181091e-02,-0.48216,50.00000,20.00000,5.531154e-08,0.92097
100.24000,  94.80000, 3.197664e-02,-0.48081,50.00000,20.00000,5.529031e-08,0.92097
100.25300,  94.90000, 3.131402e-02,-0.48182,50.00000,20.00000,5.524507e-08,0.92097
100.26300,  95.00000, 3.131410e-02,-0.48216,50.00000,20.00000,5.520418e-08,0.92096
100.26300,  95.10000, 3.230820e-02,-0.48216,50.00000,20.00000,5.518416e-08,0.92096
100.28700,  95.20000, 3.263978e-02,-0.48318,50.00000,20.00000,5.518185e-08,0.92096
100.30200,  95.30000, 3.297128e-02,-0.48216,50.00000,20.00000,5.519175e-08,0.92095
100.31500,  95.40000, 3.264003e-02,-0.48069,50.00000,20.00000,5.520428e-08,0.92095
100.32000,  95.50000, 3.379987e-02,-0.48205,50.00000,20.00000,5.520768e-08,0.92095
100.33100,  95.60000, 3.346860e-02,-0.48205,50.00000,20.00000,5.519691e-08,0.92095
100.40000,  95.70000, 3.446336e-02,-0.48341,50.00000,20.00000,5.518323e-08,0.92093
100.36100,  95.80000, 3.346887e-02,-0.48182,50.00000,20.00000,5.517933e-08,0.92094
100.36400,  95.90000, 3.429733e-02,-0.48318,50.00000,20.00000,5.518263e-08,0.92094
100.37500,  96.00000, 3.363468e-02,-0.48182,50.00000,20.00000,5.517874e-08,0.92093
100.38500,  96.10000, 3.413184e-02,-0.48284,50.00000,20.00000,5.515935e-08,0.92093
100.39500,  96.20000, 3.496038e-02,-0.48284,50.00000,20.00000,5.513955e-08,0.92093
100.41200,  96.30000, 3.429778e-02,-0.48295,50.00000,20.00000,5.513916e-08,0.92093
100.43300,  96.40000, 3.512643e-02,-0.48329,50.00000,20.00000,5.515855e-08,0.92092
100.44300,  96.50000, 3.446376e-02,-0.48160,50.00000,20.00000,5.517647e-08,0.92092
100.45800,  96.60000, 3.545805e-02,-0.48295,50.00000,20.00000,5.517478e-08,0.92091
100.47100,  96.70000, 3.578956e-02,-0.48194,50.00000,20.00000,5.515918e-08,0.92091
100.47300,  96.80000, 3.512681e-02,-0.48194,50.00000,20.00000,5.514361e-08,0.92091
100.48900,  96.90000, 3.562404e-02,-0.48295,50.00000,20.00000,5.513766e-08,0.92091
100.51100,  97.00000, 3.628703e-02,-0.48262,50.00000,20.00000,5.514381e-08,0.92090
100.51500,  97.10000, 3.612137e-02,-0.48262,50.00000,20.00000,5.516307e-08,0.92090
100.52700,  97.20000, 3.678427e-02,-0.48262,50.00000,20.00000,5.518804e-08,0.92090
100.53000,  97.30000, 3.628721e-02,-0.48262,50.00000,20.00000,5.520658e-08,0.92090
100.53700,  97.40000, 3.628728e-02,-0.48262,50.00000,20.00000,5.521014e-08,0.92089
100.56300,  97.50000, 3.661893e-02,-0.48262,50.00000,20.00000,5.519956e-08,0.92089
100.57500,  97.60000, 3.661905e-02,-0.48160,50.00000,20.00000,5.517739e-08,0.92088
100.59600,  97.70000, 3.744775e-02,-0.48318,50.00000,20.00000,5.514914e-08,0.92088
100.60300,  97.80000, 3.761352e-02,-0.48160,50.00000,20.00000,5.512278e-08,0.92088
100.61100,  97.90000, 3.744791e-02,-0.48454,50.00000,20.00000,5.510508e-08,0.92088
100.63000,  98.00000, 3.761380e-02,-0.48318,50.00000,20.00000,5.509809e-08,0.92087
100.63200,  98.10000, 3.661962e-02,-0.48250,50.00000,20.00000,5.510261e-08,0.92087
100.65200,  98.20000, 3.711692e-02,-0.48318,50.00000,20.00000,5.511431e-08,0.92087
100.66800,  98.30000, 3.744849e-02,-0.48318,50.00000,20.00000,5.512314e-08,0.92086
100.69100,  98.40000, 3.811153e-02,-0.48216,50.00000,20.00000,5.512171e-08,0.92086
100.68000,  98.50000, 3.662010e-02,-0.48352,50.00000,20.00000,5.511946e-08,0.92086
100.71000,  98.60000, 3.744891e-02,-0.48216,50.00000,20.00000,5.513154e-08,0.92085
100.71900,  98.70000, 3.711760e-02,-0.48352,50.00000,20.00000,5.515866e-08,0.92085
100.72800,  98.80000, 3.645487e-02,-0.48216,50.00000,20.00000,5.517751e-08,0.92085
100.74000,  98.90000, 3.728352e-02,-0.48216,50.00000,20.00000,5.516566e-08,0.92084
100.74900,  99.00000, 3.595797e-02,-0.48352,50.00000,20.00000,5.512983e-08,0.92084
100.76900,  99.10000, 3.728381e-02,-0.48352,50.00000,20.00000,5.509235e-08,0.92084
100.78200,  99.20000, 3.662111e-02,-0.48284,50.00000,20.00000,5.506700e-08,0.92083
100.78900,  99.30000, 3.662118e-02,-0.48284,50.00000,20.00000,5.504434e-08,0.92083
100.81200,  99.40000, 3.629000e-02,-0.48284,50.00000,20.00000,5.501233e-08,0.92083
100.81400,  99.50000, 3.662143e-02,-0.48420,50.00000,20.00000,5.498087e-08,0.92082
100.83100,  99.60000, 3.612448e-02,-0.48284,50.00000,20.00000,5.497820e-08,0.92082
100.84100,  99.70000, 3.711883e-02,-0.48284,50.00000,20.00000,5.502122e-08,0.92082
100.83900,  99.80000, 3.612456e-02,-0.48420,50.00000,20.00000,5.507695e-08,0.92082
100.86200,  99.90000, 3.595907e-02,-0.48284,50.00000,20.00000,5.510043e-08,0.92081
100.87900, 100.00000, 3.579353e-02,-0.48386,50.00000,20.00000,5.508509e-08,0.92081
100.89400, 100.10000, 3.629081e-02,-0.48284,50.00000,20.00000,5.507161e-08,0.92080
100.90200, 100.20000, 3.711945e-02,-0.48284,50.00000,20.00000,5.509360e-08,0.92080
100.90900, 100.30000, 3.662239e-02,-0.48284,50.00000,20.00000,5.513017e-08,0.92080
100.93500, 100.40000, 3.645693e-02,-0.48386,50.00000,20.00000,5.514223e-08,0.92079
100.93600, 100.50000, 3.678837e-02,-0.48420,50.00000,20.00000,5.511623e-08,0.92079
100.95200, 100.60000, 3.695424e-02,-0.48420,50.00000,20.00000,5.507915e-08,0.92079
100.95700, 100.70000, 3.662287e-02,-0.48284,50.00000,20.00000,5.505837e-08,0.92079
100.97000, 100.80000, 3.629157e-02,-0.48420,50.00000,20.00000,5.505194e-08,0.92079
100.98700, 100.90000, 3.695460e-02,-0.48284,50.00000,20.00000,5.504244e-08,0.92078
100.99300, 101.00000, 3.645751e-02,-0.48420,50.00000,20.00000,5.502273e-08,0.92078
101.01600, 101.10000, 3.695489e-02,-0.48420,50.00000,20.00000,5.501104e-08,0.92077
101.03100, 101.20000, 3.596074e-02,-0.48284,50.00000,20.00000,5.502709e-08,0.92077
101.03100, 101.30000, 3.712077e-02,-0.48182,50.00000,20.00000,5.505894e-08,0.92077
101.05100, 101.40000, 3.678953e-02,-0.48454,50.00000,20.00000,5.507138e-08,0.92077
101.05400, 101.50000, 3.645812e-02,-0.48295,50.00000,20.00000,5.504269e-08,0.92076
101.07500, 101.60000, 3.678977e-02,-0.48295,50.00000,20.00000,5.500009e-08,0.92076
101.08800, 101.70000, 3.612702e-02,-0.48431,50.00000,20.00000,5.498051e-08,0.92076
101.10000, 101.80000, 3.612714e-02,-0.48431,50.00000,20.00000,5.499667e-08,0.92075
101.10600, 101.90000, 3.629292e-02,-0.48431,50.00000,20.00000,5.503541e-08,0.92075
101.12000, 102.00000, 3.579590e-02,-0.48431,50.00000,20.00000,5.508035e-08,0.92075
101.12600, 102.10000, 3.612740e-02,-0.48431,50.00000,20.00000,5.510577e-08,0.92075
101.14900, 102.20000, 3.546474e-02,-0.48363,50.00000,20.00000,5.508397e-08,0.92074
101.16100, 102.30000, 3.480196e-02,-0.48363,50.00000,20.00000,5.502243e-08,0.92074
101.16200, 102.40000, 3.563059e-02,-0.48363,50.00000,20.00000,5.497753e-08,0.92074
101.18200, 102.50000, 3.579651e-02,-0.48363,50.00000,20.00000,5.499794e-08,0.92073
101.17500, 102.60000, 3.546499e-02,-0.48363,50.00000,20.00000,5.505061e-08,0.92073
101.19800, 102.70000, 3.563094e-02,-0.48499,50.00000,20.00000,5.506680e-08,0.92073
101.20900, 102.80000, 3.596250e-02,-0.48363,50.00000,20.00000,5.501726e-08,0.92073
101.22100, 102.90000, 3.480253e-02,-0.48363,50.00000,20.00000,5.495129e-08,0.92072
101.23600, 103.00000, 3.480268e-02,-0.48352,50.00000,20.00000,5.492331e-08,0.92072
101.24100, 103.10000, 3.546563e-02,-0.48352,50.00000,20.00000,5.494079e-08,0.92072
101.25200, 103.20000, 3.513429e-02,-0.48386,50.00000,20.00000,5.498156e-08,0.92071
101.26900, 103.30000, 3.480299e-02,-0.48386,50.00000,20.00000,5.502404e-08,0.92071
101.28000, 103.40000, 3.513456e-02,-0.48386,50.00000,20.00000,5.504947e-08,0.92071
101.30100, 103.50000, 3.447184e-02,-0.48488,50.00000,20.00000,5.504103e-08,0.92070
101.30100, 103.60000, 3.480330e-02,-0.48488,50.00000,20.00000,5.500669e-08,0.92070
101.31200, 103.70000, 3.463768e-02,-0.48465,50.00000,20.00000,5.497517e-08,0.92070
101.33600, 103.80000, 3.530083e-02,-0.48465,50.00000,20.00000,5.496806e-08,0.92069
101.32500, 103.90000, 3.414061e-02,-0.48465,50.00000,20.00000,5.497532e-08,0.92070
101.34900, 104.00000, 3.430657e-02,-0.48465,50.00000,20.00000,5.497943e-08,0.92069
101.35900, 104.10000, 3.447239e-02,-0.48363,50.00000,20.00000,5.497798e-08,0.92069
101.35600, 104.20000, 3.463810e-02,-0.48465,50.00000,20.00000,5.498510e-08,0.92069
101.38500, 104.30000, 3.364397e-02,-0.48601,50.00000,20.00000,5.501116e-08,0.92068
101.39300, 104.40000, 3.447272e-02,-0.48533,50.00000,20.00000,5.504051e-08,0.92068
101.40500, 104.50000, 3.480430e-02,-0.48465,50.00000,20.00000,5.504851e-08,0.92068
101.42100, 104.60000, 3.447299e-02,-0.48465,50.00000,20.00000,5.502598e-08,0.92067
101.43500, 104.70000, 3.613048e-02,-0.48601,50.00000,20.00000,5.498897e-08,0.92067
101.43700, 104.80000, 3.480461e-02,-0.48465,50.00000,20.00000,5.495537e-08,0.92067
101.46500, 104.90000, 3.381046e-02,-0.48329,50.00000,20.00000,5.493875e-08,0.92066
101.46800, 105.00000, 3.480491e-02,-0.48624,50.00000,20.00000,5.495039e-08,0.92066
101.48200, 105.10000, 3.463931e-02,-0.48488,50.00000,20.00000,5.499275e-08,0.92066
101.49200, 105.20000, 3.397645e-02,-0.48488,50.00000,20.00000,5.504701e-08,0.92065
101.49900, 105.30000, 3.397651e-02,-0.48386,50.00000,20.00000,5.509163e-08,0.92065
101.50100, 105.40000, 3.497097e-02,-0.48522,50.00000,20.00000,5.511212e-08,0.92065
101.52500, 105.50000, 3.463972e-02,-0.48522,50.00000,20.00000,5.509933e-08,0.92064
101.52400, 105.60000, 3.397675e-02,-0.48522,50.00000,20.00000,5.505137e-08,0.92065
101.54800, 105.70000, 3.430846e-02,-0.48386,50.00000,20.00000,5.499233e-08,0.92064
101.55800, 105.80000, 3.480578e-02,-0.48420,50.00000,20.00000,5.495172e-08,0.92064
101.56300, 105.90000, 3.381137e-02,-0.48420,50.00000,20.00000,5.494075e-08,0.92064
101.57100, 106.00000, 3.281700e-02,-0.48522,50.00000,20.00000,5.494969e-08,0.92063
101.57300, 106.10000, 3.364573e-02,-0.48522,50.00000,20.00000,5.496741e-08,0.92063
101.59600, 106.20000, 3.397743e-02,-0.48522,50.00000,20.00000,5.498168e-08,0.92063
101.60300, 106.30000, 3.298303e-02,-0.48420,50.00000,20.00000,5.498006e-08,0.92062
101.61600, 106.40000, 3.331464e-02,-0.48556,50.00000,20.00000,5.496000e-08,0.92062
101.63000, 106.50000, 3.348051e-02,-0.48556,50.00000,20.00000,5.493390e-08,0.92062
101.64500, 106.60000, 3.331491e-02,-0.48488,50.00000,20.00000,5.491406e-08,0.92061
101.64800, 106.70000, 3.314919e-02,-0.48420,50.00000,20.00000,5.490219e-08,0.92061
101.64500, 106.80000, 3.298342e-02,-0.48420,50.00000,20.00000,5.489511e-08,0.92061
101.66300, 106.90000, 3.397806e-02,-0.48420,50.00000,20.00000,5.489173e-08,0.92061
101.68600, 107.00000, 3.314954e-02,-0.48420,50.00000,20.00000,5.489571e-08,0.92060
101.68500, 107.10000, 3.364677e-02,-0.48556,50.00000,20.00000,5.491058e-08,0.92060
101.69500, 107.20000, 3.265238e-02,-0.48556,50.00000,20.00000,5.492885e-08,0.92060
101.70800, 107.30000, 3.281825e-02,-0.48556,50.00000,20.00000,5.493498e-08,0.92060
101.71500, 107.40000, 3.314981e-02,-0.48420,50.00000,20.00000,5.492110e-08,0.92060
101.73600, 107.50000, 3.248700e-02,-0.48556,50.00000,20.00000,5.490660e-08,0.92059
101.74200, 107.60000, 3.298431e-02,-0.48420,50.00000,20.00000,5.491575e-08,0.92059
101.74400, 107.70000, 3.215557e-02,-0.48556,50.00000,20.00000,5.494646e-08,0.92059
101.76300, 107.80000, 3.232150e-02,-0.48556,50.00000,20.00000,5.496840e-08,0.92058
101.76700, 107.90000, 3.232153e-02,-0.48556,50.00000,20.00000,5.495834e-08,0.92058
101.76900, 108.00000, 3.165854e-02,-0.48556,50.00000,20.00000,5.493767e-08,0.92058
101.77400, 108.10000, 3.298460e-02,-0.48454,50.00000,20.00000,5.494208e-08,0.92058
101.79200, 108.20000, 3.248751e-02,-0.48454,50.00000,20.00000,5.498014e-08,0.92058
101.80300, 108.30000, 3.215610e-02,-0.48420,50.00000,20.00000,5.501917e-08,0.92057
101.82700, 108.40000, 3.248783e-02,-0.48556,50.00000,20.00000,5.502691e-08,0.92057
101.82700, 108.50000, 3.248783e-02,-0.48556,50.00000,20.00000,5.500113e-08,0.92057
101.84800, 108.60000, 3.182500e-02,-0.48420,50.00000,20.00000,5.495359e-08,0.92056
101.85000, 108.70000, 3.149350e-02,-0.48420,50.00000,20.00000,5.489999e-08,0.92056
101.86400, 108.80000, 3.315119e-02,-0.48556,50.00000,20.00000,5.486398e-08,0.92056
101.87100, 108.90000, 3.298550e-02,-0.48556,50.00000,20.00000,5.486756e-08,0.92056
101.86700, 109.00000, 3.232243e-02,-0.48420,50.00000,20.00000,5.490082e-08,0.92056
101.88900, 109.10000, 3.348293e-02,-0.48420,50.00000,20.00000,5.493224e-08,0.92055
101.89100, 109.20000, 3.331719e-02,-0.48556,50.00000,20.00000,5.493935e-08,0.92055
101.91300, 109.30000, 3.315164e-02,-0.48420,50.00000,20.00000,5.492843e-08,0.92055
101.91500, 109.40000, 3.331742e-02,-0.48420,50.00000,20.00000,5.491096e-08,0.92054
101.92800, 109.50000, 3.331754e-02,-0.48420,50.00000,20.00000,5.489501e-08,0.92054
101.94700, 109.60000, 3.282044e-02,-0.48420,50.00000,20.00000,5.488576e-08,0.92054
101.93700, 109.70000, 3.248883e-02,-0.48420,50.00000,20.00000,5.488582e-08,0.92054
101.96100, 109.80000, 3.248904e-02,-0.48624,50.00000,20.00000,5.488767e-08,0.92053
101.96800, 109.90000, 3.364943e-02,-0.48409,50.00000,20.00000,5.488159e-08,0.92053
101.98300, 110.00000, 3.364957e-02,-0.48409,50.00000,20.00000,5.486881e-08,0.92053
101.98900, 110.10000, 3.265506e-02,-0.48544,50.00000,20.00000,5.486419e-08,0.92053
102.00200, 110.20000, 3.282094e-02,-0.48443,50.00000,20.00000,5.487974e-08,0.92052
102.01200, 110.30000, 3.232375e-02,-0.48443,50.00000,20.00000,5.490604e-08,0.92052
102.03100, 110.40000, 3.232392e-02,-0.48443,50.00000,20.00000,5.492603e-08,0.92051
102.04000, 110.50000, 3.331858e-02,-0.48578,50.00000,20.00000,5.492706e-08,0.92051
102.03700, 110.60000, 3.282126e-02,-0.48578,50.00000,20.00000,5.490342e-08,0.92051
102.05500, 110.70000, 3.248990e-02,-0.48578,50.00000,20.00000,5.485338e-08,0.92051
102.07100, 110.80000, 3.249005e-02,-0.48544,50.00000,20.00000,5.480391e-08,0.92050
102.07400, 110.90000, 3.215854e-02,-0.48510,50.00000,20.00000,5.479646e-08,0.92050
102.08500, 111.00000, 3.166134e-02,-0.48510,50.00000,20.00000,5.484502e-08,0.92050
102.10400, 111.10000, 3.166151e-02,-0.48612,50.00000,20.00000,5.490017e-08,0.92050
102.10400, 111.20000, 3.182728e-02,-0.48646,50.00000,20.00000,5.490789e-08,0.92050
102.11400, 111.30000, 3.265621e-02,-0.48646,50.00000,20.00000,5.487135e-08,0.92049
102.14500, 111.40000, 3.116457e-02,-0.48646,50.00000,20.00000,5.483403e-08,0.92049
102.13200, 111.50000, 3.149599e-02,-0.48510,50.00000,20.00000,5.482794e-08,0.92049
102.14000, 111.60000, 3.116453e-02,-0.48510,50.00000,20.00000,5.484368e-08,0.92049
102.16500, 111.70000, 3.215937e-02,-0.48646,50.00000,20.00000,5.486354e-08,0.92048
102.16300, 111.80000, 3.265666e-02,-0.48510,50.00000,20.00000,5.487797e-08,0.92048
102.17700, 111.90000, 3.166216e-02,-0.48646,50.00000,20.00000,5.488575e-08,0.92048
102.18200, 112.00000, 3.149644e-02,-0.48646,50.00000,20.00000,5.488669e-08,0.92048
102.18900, 112.10000, 3.149650e-02,-0.48510,50.00000,20.00000,5.488397e-08,0.92047
102.21200, 112.20000, 3.149670e-02,-0.48612,50.00000,20.00000,5.488188e-08,0.92047
102.21700, 112.30000, 3.215984e-02,-0.48612,50.00000,20.00000,5.488332e-08,0.92047
102.23300, 112.40000, 3.133112e-02,-0.48477,50.00000,20.00000,5.488911e-08,0.92046
102.24100, 112.50000, 3.232583e-02,-0.48544,50.00000,20.00000,5.489859e-08,0.92046
102.24200, 112.60000, 3.199429e-02,-0.48544,50.00000,20.00000,5.490165e-08,0.92046
102.25700, 112.70000, 3.116555e-02,-0.48612,50.00000,20.00000,5.488411e-08,0.92046
102.26300, 112.80000, 3.182870e-02,-0.48612,50.00000,20.00000,5.484580e-08,0.92045
102.25900, 112.90000, 3.182867e-02,-0.48612,50.00000,20.00000,5.481393e-08,0.92046
102.28100, 113.00000, 3.099999e-02,-0.48612,50.00000,20.00000,5.481543e-08,0.92045
102.30600, 113.10000, 3.216064e-02,-0.48477,50.00000,20.00000,5.483863e-08,0.92044
102.30200, 113.20000, 3.133173e-02,-0.48544,50.00000,20.00000,5.484766e-08,0.92044
102.32100, 113.30000, 3.199500e-02,-0.48680,50.00000,20.00000,5.482073e-08,0.92044
102.31600, 113.40000, 3.166340e-02,-0.48680,50.00000,20.00000,5.477845e-08,0.92044
102.32500, 113.50000, 3.232659e-02,-0.48680,50.00000,20.00000,5.474829e-08,0.92044
102.35200, 113.60000, 3.166373e-02,-0.48680,50.00000,20.00000,5.474053e-08,0.92043
102.35400, 113.70000, 3.199530e-02,-0.48544,50.00000,20.00000,5.474988e-08,0.92043
102.35800, 113.80000, 3.232690e-02,-0.48544,50.00000,20.00000,5.477015e-08,0.92043
102.37000, 113.90000, 3.133233e-02,-0.48612,50.00000,20.00000,5.479386e-08,0.92043
102.37600, 114.00000, 3.116660e-02,-0.48544,50.00000,20.00000,5.481330e-08,0.92043
102.38900, 114.10000, 3.199562e-02,-0.48578,50.00000,20.00000,5.482672e-08,0.92042
102.38600, 114.20000, 3.282449e-02,-0.48544,50.00000,20.00000,5.484035e-08,0.92042
102.41500, 114.30000, 3.183007e-02,-0.48544,50.00000,20.00000,5.485759e-08,0.92042
102.41200, 114.40000, 3.299051e-02,-0.48612,50.00000,20.00000,5.486090e-08,0.92042
102.42600, 114.50000, 3.265908e-02,-0.48612,50.00000,20.00000,5.482512e-08,0.92041
102.43900, 114.60000, 3.282498e-02,-0.48612,50.00000,20.00000,5.475301e-08,0.92041
102.45300, 114.70000, 3.249355e-02,-0.48612,50.00000,20.00000,5.469629e-08,0.92041
102.45000, 114.80000, 3.249352e-02,-0.48612,50.00000,20.00000,5.470442e-08,0.92041
102.47300, 114.90000, 3.232795e-02,-0.48477,50.00000,20.00000,5.475651e-08,0.92040
102.47800, 115.00000, 3.232799e-02,-0.48624,50.00000,20.00000,5.479215e-08,0.92040
102.49400, 115.10000, 3.232814e-02,-0.48624,50.00000,20.00000,5.477895e-08,0.92039
102.48100, 115.20000, 3.265959e-02,-0.48488,50.00000,20.00000,5.475775e-08,0.92040
102.49900, 115.30000, 3.216240e-02,-0.48488,50.00000,20.00000,5.477787e-08,0.92039
102.50800, 115.40000, 3.183091e-02,-0.48556,50.00000,20.00000,5.483812e-08,0.92039
102.52800, 115.50000, 3.166530e-02,-0.48556,50.00000,20.00000,5.489636e-08,0.92039
102.54300, 115.60000, 3.149965e-02,-0.48556,50.00000,20.00000,5.491712e-08,0.92038
102.55200, 115.70000, 3.149973e-02,-0.48556,50.00000,20.00000,5.489702e-08,0.92038
102.56400, 115.80000, 3.133405e-02,-0.48624,50.00000,20.00000,5.484136e-08,0.92038
102.57300, 115.90000, 3.232886e-02,-0.48488,50.00000,20.00000,5.477193e-08,0.92037
102.57300, 116.00000, 3.199729e-02,-0.48488,50.00000,20.00000,5.473067e-08,0.92037
102.58700, 116.10000, 3.150004e-02,-0.48590,50.00000,20.00000,5.475058e-08,0.92037
102.60200, 116.20000, 3.249492e-02,-0.48590,50.00000,20.00000,5.480370e-08,0.92037
102.61100, 116.30000, 3.199763e-02,-0.48590,50.00000,20.00000,5.483981e-08,0.92036
102.61300, 116.40000, 3.166607e-02,-0.48590,50.00000,20.00000,5.483700e-08,0.92036
102.62800, 116.50000, 3.083724e-02,-0.48590,50.00000,20.00000,5.482124e-08,0.92036
102.64900, 116.60000, 3.150060e-02,-0.48590,50.00000,20.00000,5.482013e-08,0.92035
