#EXPORTTYPE:                 ,DATA ALL                                     
#FILE:                       ,2025_08_15_SL_PS_Container_Isothermal.ngb-ss5
#FORMAT:                     ,NETZSCH5                                     
#FTYPE:                      ,ASCII                                        
#IDENTITY:                   ,PS-Container                                 
#DECIMAL:                    ,POINT                                        
#SEPARATOR:                  ,COMMA                                        
#MTYPE:                      ,TG                                           
#INSTRUMENT:                 ,NETZSCH STA 449F5                            
#PROJECT:                    ,                                             
#DATE/TIME:                  ,8/15/2025 9:51:52 AM (UTC-4)                 
#CORR. FILE:                 ,                                             
#TEMPCAL:                    ,05-05-2025 14:38                             
#SENSITIVITY:                ,28-06-2023 13:53                             
#LABORATORY:                 ,Tran/AAG                                     
#OPERATOR:                   ,Stanley                                      
#REMARK:                     ,2025_03_29_SL_005d_M1_isothermal             
#SAMPLE:                     ,PS-Container                                 
#SAMPLE MASS /mg:            ,4.91                                         
#MATERIAL:                   ,Polystyrene                                  
#REFERENCE:                  ,                                             
#REFERENCE MASS /mg:         ,0                                            
#TYPE OF CRUCIBLE:           ,Al2O3 85 ‘l, open                            
#SAMPLE CRUCIBLE MASS /mg:   ,0                                            
#REFERENCE CRUCIBLE MASS /mg:,0                                            
#DSC RANGE /‘V:              ,5000                                         
#TG RANGE /mg:               ,35000                                        
#TAU-R:                      ,---                                          
#CORR. CODE:                 ,000                                          
#EXO:                        ,-1                                           
#RANGE:                      ,30›C....800›C/0.0....20.0K/min               
#SEGMENT:                    ,S1-5/5                                       
#SEG. 1:                     ,30›C/10.0(K/min)/100›C                       
#SEG. 2:                     ,100›C/00:10/100›C                            
#SEG. 3:                     ,100›C/5.0(K/min)/300›C                       
#SEG. 4:                     ,300›C/20:00/300›C                            
#SEG. 5:                     ,300›C/20.0(K/min)/800›C                      

##Temp./›C,Time/min,Mass/%,Sensit./(uV/mW),Segment
302.12701,  64.39917,     90.82709,0.78522,4
302.08401,  64.49917,     90.79959,0.78526,4
302.04901,  64.59917,     90.79959,0.78529,4
302.00500,  64.69917,     90.74420,0.78534,4
301.98499,  64.79917,     90.74420,0.78535,4
301.94000,  64.89917,     90.74420,0.78540,4
301.89200,  64.99917,     90.68432,0.78544,4
301.85800,  65.09917,     90.68432,0.78547,4
301.81601,  65.19917,     90.68432,0.78551,4
301.79099,  65.29917,     90.66354,0.78553,4
301.75601,  65.39917,     90.65662,0.78557,4
301.71701,  65.49917,     90.62892,0.78560,4
301.67599,  65.59917,     90.60143,0.78564,4
301.64899,  65.69917,     90.57373,0.78567,4
301.61700,  65.79917,     90.57373,0.78570,4
301.57501,  65.89917,     90.54603,0.78574,4
301.55099,  65.99917,     90.51833,0.78576,4
301.51300,  66.09917,     90.53910,0.78579,4
301.47800,  66.19917,     90.47923,0.78583,4
301.45099,  66.29917,     90.45153,0.78585,4
301.41901,  66.39917,     90.47923,0.78588,4
301.39401,  66.49917,     90.45153,0.78591,4
301.36401,  66.59917,     90.42383,0.78593,4
301.32800,  66.69917,     90.39633,0.78597,4
301.29800,  66.79917,     90.37556,0.78600,4
301.27100,  66.89917,     90.37556,0.78602,4
301.24600,  66.99917,     90.37556,0.78604,4
301.21899,  67.09917,     90.34094,0.78607,4
301.20300,  67.19917,     90.31324,0.78608,4
301.17300,  67.29917,     90.29267,0.78611,4
301.14700,  67.39917,     90.29267,0.78614,4
301.12000,  67.49917,     90.29267,0.78616,4
301.08801,  67.59917,     90.27882,0.78619,4
301.06100,  67.69917,     90.23035,0.78622,4
301.04300,  67.79917,     90.23035,0.78623,4
301.02301,  67.89917,     90.17515,0.78625,4
300.99600,  67.99917,     90.20265,0.78628,4
300.96399,  68.09917,     90.17515,0.78631,4
300.95499,  68.19917,     90.14745,0.78632,4
300.93100,  68.29917,     90.14745,0.78634,4
300.90302,  68.39917,     90.09206,0.78636,4
300.89401,  68.49917,     90.11976,0.78637,4
300.87500,  68.59917,     90.09206,0.78639,4
300.84698,  68.69917,     90.07149,0.78642,4
300.82199,  68.79917,     90.03686,0.78644,4
300.81299,  68.89917,     90.03686,0.78645,4
300.77899,  68.99917,     90.03686,0.78648,4
300.77802,  69.09917,     90.00916,0.78648,4
300.75101,  69.19917,     89.98147,0.78651,4
300.73300,  69.29917,     89.98147,0.78652,4
300.72101,  69.39917,     89.95397,0.78653,4
300.70099,  69.49917,     89.95397,0.78655,4
300.68399,  69.59917,     89.92627,0.78657,4
300.66699,  69.69917,     89.89857,0.78658,4
300.65302,  69.79917,     89.89857,0.78660,4
300.64700,  69.89917,     89.89165,0.78660,4
300.62399,  69.99917,     89.87088,0.78662,4
300.62601,  70.09917,     89.84338,0.78662,4
300.60599,  70.19917,     89.82261,0.78664,4
300.59100,  70.29917,     89.81568,0.78665,4
300.57901,  70.39917,     89.81568,0.78667,4
300.56500,  70.49917,     89.78798,0.78668,4
300.55200,  70.59917,     89.76721,0.78669,4
300.53201,  70.69917,     89.76029,0.78671,4
300.50800,  70.79917,     89.73259,0.78673,4
300.51801,  70.89917,     89.73259,0.78672,4
300.50201,  70.99917,     89.71894,0.78674,4
300.48401,  71.09917,     89.70509,0.78675,4
300.47501,  71.19917,     89.69124,0.78676,4
300.46500,  71.29917,     89.67739,0.78677,4
300.43900,  71.39917,     89.64969,0.78680,4
300.44000,  71.49917,     89.64969,0.78680,4
300.42999,  71.59917,     89.62200,0.78681,4
300.42099,  71.69917,     89.62200,0.78681,4
300.40500,  71.79917,     89.59450,0.78683,4
300.38599,  71.89917,     89.56680,0.78685,4
300.38599,  71.99917,     89.56680,0.78685,4
300.37399,  72.09917,     89.56680,0.78686,4
300.36600,  72.19917,     89.53910,0.78686,4
300.35699,  72.29917,     89.53910,0.78687,4
300.34900,  72.39917,     89.51141,0.78688,4
300.34399,  72.49917,     89.48391,0.78689,4
300.33401,  72.59917,     89.48391,0.78689,4
300.31699,  72.69917,     89.51141,0.78691,4
300.31400,  72.79917,     89.48391,0.78691,4
300.30600,  72.89917,     89.45621,0.78692,4
300.30399,  72.99917,     89.42851,0.78692,4
300.28500,  73.09917,     89.42851,0.78694,4
300.28500,  73.19917,     89.42851,0.78694,4
300.28000,  73.29917,     89.42851,0.78694,4
300.26599,  73.39917,     89.39857,0.78696,4
300.25601,  73.49917,     89.37088,0.78697,4
300.26501,  73.59917,     89.37088,0.78696,4
300.25601,  73.69917,     89.34318,0.78697,4
300.25500,  73.79917,     89.31568,0.78697,4
300.23901,  73.89917,     89.31568,0.78698,4
300.23401,  73.99917,     89.31568,0.78699,4
300.22699,  74.09917,     89.28798,0.78699,4
300.22699,  74.19917,     89.28798,0.78699,4
300.22299,  74.29917,     89.28798,0.78700,4
300.22000,  74.39917,     89.26029,0.78700,4
300.21100,  74.49917,     89.27413,0.78701,4
300.19901,  74.59917,     89.24644,0.78702,4
300.19800,  74.69917,     89.21894,0.78702,4
300.19501,  74.79917,     89.21894,0.78702,4
300.19800,  74.89917,     89.20509,0.78702,4
300.19299,  74.99917,     89.19124,0.78703,4
300.18201,  75.09917,     89.16354,0.78704,4
300.18100,  75.19917,     89.19124,0.78704,4
300.16599,  75.29917,     89.16354,0.78705,4
300.17401,  75.39917,     89.13585,0.78704,4
300.17300,  75.49917,     89.10835,0.78704,4
300.16101,  75.59917,     89.10835,0.78706,4
300.15601,  75.69917,     89.10835,0.78706,4
300.16000,  75.79917,     89.08065,0.78706,4
300.15201,  75.89917,     89.08065,0.78706,4
300.14999,  75.99917,     89.05295,0.78707,4
300.15302,  76.09917,     89.05295,0.78706,4
300.13599,  76.19917,     89.05295,0.78708,4
300.13800,  76.29917,     89.02525,0.78708,4
300.12701,  76.39917,     89.02525,0.78709,4
300.11700,  76.49917,     89.02525,0.78710,4
300.13199,  76.59917,     88.99756,0.78708,4
300.12399,  76.69917,     88.99756,0.78709,4
300.12601,  76.79917,     88.97006,0.78709,4
300.11499,  76.89917,     88.97006,0.78710,4
300.11099,  76.99917,     88.94236,0.78710,4
300.10999,  77.09917,     88.94236,0.78710,4
300.11099,  77.19917,     88.94236,0.78710,4
300.10300,  77.29917,     88.91466,0.78711,4
300.10101,  77.39917,     88.91466,0.78711,4
300.10599,  77.49917,     88.88697,0.78711,4
300.08701,  77.59917,     88.85947,0.78712,4
300.09399,  77.69917,     88.85947,0.78712,4
300.08801,  77.79917,     88.83870,0.78712,4
300.08401,  77.89917,     88.83870,0.78713,4
300.07800,  77.99917,     88.83177,0.78713,4
300.08200,  78.09917,     88.80407,0.78713,4
300.08701,  78.19917,     88.80407,0.78712,4
300.07599,  78.29917,     88.77637,0.78714,4
300.07501,  78.39917,     88.77637,0.78714,4
300.07901,  78.49917,     88.77637,0.78713,4
300.07700,  78.59917,     88.74888,0.78713,4
300.07501,  78.69917,     88.72118,0.78714,4
300.06699,  78.79917,     88.72118,0.78714,4
300.06400,  78.89917,     88.72118,0.78715,4
300.05801,  78.99917,     88.72118,0.78715,4
300.05600,  79.09917,     88.70041,0.78715,4
300.06799,  79.19917,     88.70041,0.78714,4
300.05600,  79.29917,     88.67271,0.78715,4
300.06500,  79.39917,     88.67271,0.78715,4
300.05499,  79.49917,     88.67271,0.78715,4
300.05899,  79.59917,     88.64521,0.78715,4
300.04999,  79.69917,     88.64521,0.78716,4
300.05600,  79.79917,     88.64521,0.78715,4
300.04800,  79.89917,     88.61752,0.78716,4
300.05200,  79.99917,     88.61752,0.78716,4
300.05200,  80.09917,     88.61059,0.78716,4
300.03900,  80.19917,     88.58982,0.78717,4
300.05600,  80.29917,     88.56212,0.78715,4
300.04700,  80.39917,     88.56212,0.78716,4
300.05200,  80.49917,     88.56212,0.78716,4
300.03900,  80.59917,     88.53442,0.78717,4
300.04099,  80.69917,     88.53442,0.78717,4
300.04501,  80.79917,     88.50692,0.78716,4
300.05801,  80.89917,     88.50692,0.78715,4
300.03699,  80.99917,     88.47923,0.78717,4
300.05399,  81.09917,     88.47923,0.78716,4
300.04099,  81.19917,     88.47923,0.78717,4
300.04401,  81.29917,     88.47923,0.78716,4
300.03799,  81.39917,     88.45153,0.78717,4
300.04401,  81.49917,     88.45153,0.78716,4
300.04300,  81.59917,     88.43075,0.78717,4
300.03601,  81.69917,     88.42383,0.78717,4
300.03299,  81.79917,     88.45153,0.78718,4
300.03799,  81.89917,     88.39633,0.78717,4
300.02399,  81.99917,     88.39633,0.78718,4
300.03299,  82.09917,     88.39633,0.78718,4
300.02802,  82.19917,     88.36864,0.78718,4
300.03299,  82.29917,     88.36864,0.78718,4
300.03601,  82.39917,     88.36864,0.78717,4
300.03101,  82.49917,     88.34094,0.78718,4
300.02100,  82.59917,     88.34094,0.78719,4
300.03299,  82.69917,     88.33401,0.78718,4
300.02600,  82.79917,     88.31324,0.78718,4
300.02399,  82.89917,     88.28574,0.78718,4
300.01401,  82.99917,     88.31324,0.78719,4
300.02701,  83.09917,     88.28574,0.78718,4
300.03000,  83.19917,     88.26497,0.78718,4
300.01801,  83.29917,     88.28574,0.78719,4
300.02701,  83.39917,     88.25804,0.78718,4
300.02100,  83.49917,     88.25804,0.78719,4
300.01599,  83.59917,     88.25804,0.78719,4
300.01801,  83.69917,     88.25112,0.78719,4
300.01901,  83.79917,     88.22811,0.78719,4
300.01599,  83.89917,     88.22811,0.78719,4
300.01999,  83.99917,     88.20041,0.78719,4
300.01599,  84.09917,     88.20041,0.78719,4
300.02200,  84.19917,     88.19348,0.78719,4
300.03101,  84.29917,     88.17271,0.78718,4
300.01501,  84.39917,     88.15886,0.78719,4
300.01700,  84.49917,     88.14521,0.78719,4
300.01901,  84.59917,     88.14521,0.78719,4
300.02301,  84.69917,     88.11752,0.78718,4
300.01300,  84.79917,     88.11752,0.78719,4
300.00699,  84.89917,     88.11752,0.78720,4
300.01599,  84.99917,     88.11752,0.78719,4
300.00699,  85.09917,     88.09674,0.78720,4
300.00900,  85.19917,     88.09674,0.78720,4
300.01001,  85.29917,     88.08982,0.78720,4
300.01300,  85.39917,     88.08982,0.78719,4
300.01801,  85.49917,     88.06212,0.78719,4
300.01501,  85.59917,     88.06212,0.78719,4
300.01401,  85.69917,     88.03442,0.78719,4
300.01801,  85.79917,     88.03442,0.78719,4
300.01199,  85.89917,     88.06212,0.78719,4
300.01199,  85.99917,     88.00692,0.78719,4
300.01099,  86.09917,     88.00692,0.78720,4
300.00800,  86.19917,     88.00692,0.78720,4
300.01099,  86.29917,     87.97923,0.78720,4
300.02399,  86.39917,     87.97923,0.78718,4
300.01199,  86.49917,     87.97923,0.78719,4
300.01501,  86.59917,     87.95153,0.78719,4
300.00900,  86.69917,     87.97230,0.78720,4
300.01099,  86.79917,     87.94460,0.78720,4
300.01801,  86.89917,     87.91466,0.78719,4
300.01501,  86.99917,     87.91466,0.78719,4
300.01001,  87.09917,     87.91466,0.78720,4
300.02301,  87.19917,     87.88697,0.78718,4
300.02100,  87.29917,     87.91466,0.78719,4
300.01501,  87.39917,     87.88697,0.78719,4
300.02301,  87.49917,     87.88697,0.78718,4
300.01999,  87.59917,     87.88697,0.78719,4
300.01401,  87.69917,     87.85947,0.78719,4
300.01001,  87.79917,     87.84562,0.78720,4
300.01401,  87.89917,     87.83177,0.78719,4
300.02200,  87.99917,     87.83177,0.78719,4
300.02399,  88.09917,     87.81100,0.78718,4
300.01401,  88.19917,     87.80407,0.78719,4
300.01099,  88.29917,     87.81100,0.78720,4
300.02399,  88.39917,     87.81100,0.78718,4
300.01599,  88.49917,     87.78330,0.78719,4
300.02100,  88.59917,     87.78330,0.78719,4
300.02100,  88.69917,     87.78330,0.78719,4
300.02600,  88.79917,     87.75580,0.78718,4
300.01999,  88.89917,     87.75580,0.78719,4
300.01401,  88.99917,     87.72566,0.78719,4
300.01700,  89.09917,     87.72566,0.78719,4
300.01501,  89.19917,     87.72566,0.78719,4
300.01300,  89.29917,     87.69817,0.78719,4
300.01001,  89.39917,     87.69817,0.78720,4
300.01401,  89.49917,     87.71894,0.78719,4
300.02200,  89.59917,     87.69124,0.78719,4
300.01199,  89.69917,     87.66354,0.78719,4
300.01599,  89.79917,     87.66354,0.78719,4
300.01801,  89.89917,     87.66354,0.78719,4
300.01099,  89.99917,     87.66354,0.78720,4
300.01901,  90.09917,     87.63585,0.78719,4
300.01801,  90.19917,     87.66354,0.78719,4
300.01801,  90.29917,     87.63585,0.78719,4
300.01401,  90.39917,     87.63585,0.78719,4
300.00400,  90.49917,     87.63585,0.78720,4
300.00201,  90.59917,     87.63585,0.78720,4
300.00900,  90.69917,     87.60835,0.78720,4
300.01099,  90.79917,     87.60835,0.78720,4
300.00101,  90.89917,     87.58758,0.78721,4
300.00601,  90.99917,     87.58065,0.78720,4
300.01599,  91.09917,     87.58065,0.78719,4
300.00699,  91.19917,     87.58065,0.78720,4
300.01501,  91.29917,     87.58065,0.78719,4
300.01599,  91.39917,     87.55295,0.78719,4
300.00299,  91.49917,     87.55295,0.78720,4
300.00299,  91.59917,     87.55295,0.78720,4
300.01801,  91.69917,     87.55295,0.78719,4
300.01801,  91.79917,     87.52525,0.78719,4
300.01700,  91.89917,     87.49756,0.78719,4
300.01001,  91.99917,     87.49756,0.78720,4
300.01700,  92.09917,     87.49756,0.78719,4
300.01501,  92.19917,     87.51833,0.78719,4
300.00900,  92.29917,     87.49084,0.78720,4
300.01801,  92.39917,     87.49084,0.78719,4
300.02100,  92.49917,     87.49084,0.78719,4
300.00900,  92.59917,     87.46314,0.78720,4
300.00601,  92.69917,     87.46314,0.78720,4
300.00900,  92.79917,     87.43544,0.78720,4
300.00500,  92.89917,     87.43544,0.78720,4
300.01001,  92.99917,     87.43544,0.78720,4
300.00601,  93.09917,     87.43544,0.78720,4
300.00201,  93.19917,     87.40774,0.78720,4
300.00800,  93.29917,     87.43544,0.78720,4
300.00201,  93.39917,     87.40774,0.78720,4
300.00299,  93.49917,     87.40774,0.78720,4
300.00400,  93.59917,     87.40774,0.78720,4
300.00299,  93.69917,     87.38004,0.78720,4
300.00101,  93.79917,     87.38004,0.78721,4
300.00000,  93.89917,     87.38004,0.78721,4
299.99600,  93.99917,     87.38004,0.78721,4
299.99500,  94.09917,     87.36640,0.78721,4
300.00201,  94.19917,     87.35255,0.78720,4
299.99899,  94.29917,     87.35255,0.78721,4
299.99600,  94.39917,     87.35255,0.78721,4
299.99701,  94.49917,     87.33177,0.78721,4
300.01001,  94.59917,     87.32485,0.78720,4
300.00101,  94.69917,     87.35255,0.78721,4
300.00500,  94.79917,     87.32485,0.78720,4
300.00101,  94.89917,     87.29715,0.78721,4
299.99500,  94.99917,     87.29715,0.78721,4
300.01199,  95.09917,     87.29715,0.78719,4
300.00699,  95.19917,     87.29715,0.78720,4
299.99899,  95.29917,     87.26945,0.78721,4
300.00900,  95.39917,     87.26945,0.78720,4
300.01300,  95.49917,     87.26945,0.78719,4
300.01300,  95.59917,     87.26945,0.78719,4
300.01901,  95.69917,     87.24196,0.78719,4
300.00601,  95.79917,     87.24196,0.78720,4
300.01300,  95.89917,     87.24196,0.78719,4
300.00800,  95.99917,     87.21426,0.78720,4
300.01401,  96.09917,     87.24196,0.78719,4
300.02301,  96.19917,     87.21426,0.78718,4
300.01901,  96.29917,     87.21426,0.78719,4
300.02100,  96.39917,     87.18656,0.78719,4
300.00500,  96.49917,     87.18656,0.78720,4
300.02399,  96.59917,     87.18656,0.78718,4
300.00800,  96.69917,     87.18656,0.78720,4
300.00699,  96.79917,     87.17271,0.78720,4
300.00400,  96.89917,     87.15886,0.78720,4
300.00299,  96.99917,     87.15886,0.78720,4
300.00900,  97.09917,     87.15886,0.78720,4
300.00800,  97.19917,     87.15886,0.78720,4
300.00299,  97.29917,     87.15886,0.78720,4
300.00400,  97.39917,     87.13136,0.78720,4
300.00101,  97.49917,     87.15886,0.78721,4
300.00000,  97.59917,     87.13136,0.78721,4
300.00500,  97.69917,     87.13136,0.78720,4
299.99799,  97.79917,     87.10367,0.78721,4
300.00201,  97.89917,     87.10367,0.78720,4
300.00800,  97.99917,     87.10367,0.78720,4
300.00699,  98.09917,     87.10367,0.78720,4
299.99899,  98.19917,     87.10367,0.78721,4
300.00699,  98.29917,     87.10367,0.78720,4
299.99899,  98.39917,     87.07597,0.78721,4
300.00400,  98.49917,     87.04827,0.78720,4
300.01001,  98.59917,     87.04827,0.78720,4
300.01599,  98.69917,     87.07597,0.78719,4
300.01199,  98.79917,     87.02077,0.78719,4
300.00699,  98.89917,     87.02770,0.78720,4
300.02100,  98.99917,     87.04827,0.78719,4
300.01199,  99.09917,     87.04827,0.78719,4
300.01700,  99.19917,     87.02077,0.78719,4
300.00900,  99.29917,     86.99308,0.78720,4
300.01001,  99.39917,     86.99308,0.78720,4
300.01401,  99.49917,     86.99308,0.78719,4
300.01599,  99.59917,     86.99308,0.78719,4
300.01901,  99.69917,     86.96538,0.78719,4
300.01501,  99.79917,     86.99308,0.78719,4
300.00699,  99.89917,     86.96538,0.78720,4
300.00201,  99.99917,     86.96538,0.78720,4
300.00601, 100.09917,     86.96538,0.78720,4
300.00699, 100.19917,     86.96538,0.78720,4
300.01199, 100.29917,     86.95845,0.78719,4
300.00699, 100.39917,     86.93768,0.78720,4
300.01199, 100.49917,     86.93768,0.78719,4
300.01401, 100.59917,     86.93075,0.78719,4
300.00201, 100.69917,     86.91018,0.78720,4
300.01401, 100.79917,     86.91018,0.78719,4
299.99899, 100.89917,     86.91018,0.78721,4
300.01300, 100.99917,     86.91018,0.78719,4
300.00900, 101.09917,     86.91018,0.78720,4
300.01300, 101.19917,     86.88941,0.78719,4
300.01501, 101.29917,     86.88248,0.78719,4
300.01599, 101.39917,     86.85479,0.78719,4
300.00500, 101.49917,     86.85479,0.78720,4
300.00500, 101.59917,     86.85479,0.78720,4
300.01501, 101.69917,     86.85479,0.78719,4
300.01001, 101.79917,     86.83401,0.78720,4
300.01199, 101.89917,     86.83401,0.78719,4
300.01801, 101.99917,     86.83401,0.78719,4
300.02200, 102.09917,     86.86171,0.78719,4
300.01801, 102.19917,     86.83401,0.78719,4
300.01801, 102.29917,     86.83401,0.78719,4
300.01700, 102.39917,     86.83401,0.78719,4
300.01999, 102.49917,     86.80631,0.78719,4
300.01801, 102.59917,     86.78574,0.78719,4
300.00900, 102.69917,     86.78574,0.78720,4
300.01999, 102.79917,     86.77882,0.78719,4
300.01901, 102.89917,     86.77882,0.78719,4
300.01401, 102.99917,     86.76497,0.78719,4
300.02200, 103.09917,     86.75112,0.78719,4
300.01700, 103.19917,     86.72342,0.78719,4
300.02600, 103.29917,     86.75112,0.78718,4
300.01901, 103.39917,     86.74644,0.78719,4
300.01700, 103.49917,     86.74644,0.78719,4
300.02200, 103.59917,     86.71894,0.78719,4
300.02200, 103.69917,     86.74644,0.78719,4
300.02100, 103.79917,     86.71894,0.78719,4
300.02100, 103.89917,     86.71894,0.78719,4
300.01599, 103.99917,     86.69124,0.78719,4
300.01501, 104.09917,     86.71894,0.78719,4
300.02100, 104.19917,     86.71894,0.78719,4
300.01700, 104.29917,     86.69124,0.78719,4
300.02301, 104.39917,     86.69817,0.78718,4
300.02600, 104.49917,     86.67047,0.78718,4
300.02499, 104.59917,     86.67047,0.78718,4
300.02701, 104.69917,     86.67047,0.78718,4
300.02200, 104.79917,     86.67047,0.78719,4
300.03101, 104.89917,     86.64277,0.78718,4
300.02701, 104.99917,     86.67047,0.78718,4
300.01199, 105.09917,     86.64277,0.78719,4
300.01801, 105.19917,     86.64277,0.78719,4
300.02600, 105.29917,     86.64277,0.78718,4
300.02600, 105.39917,     86.64277,0.78718,4
300.01801, 105.49917,     86.61507,0.78719,4
300.02200, 105.59917,     86.61507,0.78719,4
300.01401, 105.69917,     86.61507,0.78719,4
300.01801, 105.79917,     86.61507,0.78719,4
300.03000, 105.89917,     86.61752,0.78718,4
300.03101, 105.99917,     86.61752,0.78718,4
300.03000, 106.09917,     86.61752,0.78718,4
300.02499, 106.19917,     86.58982,0.78718,4
300.03101, 106.29917,     86.58982,0.78718,4
300.02600, 106.39917,     86.58982,0.78718,4
300.01801, 106.49917,     86.56212,0.78719,4
300.02600, 106.59917,     86.56212,0.78718,4
300.02499, 106.69917,     86.56212,0.78718,4
300.01801, 106.79917,     86.56212,0.78719,4
300.02499, 106.89917,     86.56212,0.78718,4
300.02499, 106.99917,     86.53218,0.78718,4
300.02701, 107.09917,     86.53218,0.78718,4
300.01099, 107.19917,     86.53218,0.78720,4
300.01599, 107.29917,     86.53218,0.78719,4
300.02100, 107.39917,     86.50448,0.78719,4
300.01501, 107.49917,     86.50448,0.78719,4
300.01501, 107.59917,     86.50448,0.78719,4
300.00699, 107.69917,     86.50448,0.78720,4
300.00900, 107.79917,     86.50448,0.78720,4
300.01599, 107.89917,     86.50448,0.78719,4
300.01401, 107.99917,     86.47699,0.78719,4
300.01999, 108.09917,     86.47699,0.78719,4
300.01501, 108.19917,     86.45621,0.78719,4
300.01199, 108.29917,     86.45621,0.78719,4
300.02701, 108.39917,     86.45621,0.78718,4
300.01099, 108.49917,     86.45621,0.78720,4
300.01801, 108.59917,     86.45621,0.78719,4
300.02399, 108.69917,     86.45621,0.78718,4
300.02701, 108.79917,     86.44929,0.78718,4
300.03500, 108.89917,     86.44929,0.78717,4
300.01801, 108.99917,     86.44929,0.78719,4
300.01700, 109.09917,     86.42159,0.78719,4
300.01901, 109.19917,     86.42159,0.78719,4
300.00800, 109.29917,     86.42159,0.78720,4
300.02200, 109.39917,     86.44236,0.78719,4
300.02399, 109.49917,     86.44236,0.78718,4
300.01801, 109.59917,     86.41466,0.78719,4
300.01700, 109.69917,     86.41466,0.78719,4
300.01501, 109.79917,     86.41466,0.78719,4
300.01801, 109.89917,     86.39389,0.78719,4
300.01501, 109.99917,     86.39389,0.78719,4
300.00500, 110.09917,     86.38697,0.78720,4
300.00900, 110.19917,     86.38697,0.78720,4
300.02301, 110.29917,     86.38248,0.78718,4
300.02100, 110.39917,     86.38248,0.78719,4
300.01501, 110.49917,     86.35479,0.78719,4
300.01501, 110.59917,     86.35479,0.78719,4
300.01599, 110.69917,     86.35479,0.78719,4
300.01999, 110.79917,     86.35479,0.78719,4
300.01599, 110.89917,     86.35479,0.78719,4
300.02499, 110.99917,     86.35479,0.78718,4
300.00601, 111.09917,     86.32709,0.78720,4
300.01700, 111.19917,     86.32709,0.78719,4
300.01599, 111.29917,     86.34094,0.78719,4
300.01401, 111.39917,     86.32709,0.78719,4
300.01599, 111.49917,     86.31324,0.78719,4
300.01801, 111.59917,     86.31324,0.78719,4
300.02399, 111.69917,     86.31324,0.78718,4
300.02802, 111.79917,     86.31324,0.78718,4
300.02301, 111.89917,     86.31324,0.78718,4
300.02100, 111.99917,     86.28574,0.78719,4
300.01700, 112.09917,     86.28574,0.78719,4
300.01999, 112.19917,     86.28574,0.78719,4
300.02899, 112.29917,     86.26497,0.78718,4
300.01801, 112.39917,     86.26497,0.78719,4
300.01901, 112.49917,     86.26497,0.78719,4
300.01801, 112.59917,     86.29267,0.78719,4
300.01999, 112.69917,     86.26497,0.78719,4
300.01901, 112.79917,     86.26497,0.78719,4
300.01901, 112.89917,     86.23727,0.78719,4
300.02802, 112.99917,     86.23727,0.78718,4
300.01599, 113.09917,     86.23727,0.78719,4
300.01801, 113.19917,     86.20957,0.78719,4
300.01001, 113.29917,     86.23035,0.78720,4
300.01999, 113.39917,     86.26497,0.78719,4
300.01199, 113.49917,     86.23503,0.78719,4
300.01300, 113.59917,     86.20509,0.78719,4
300.01001, 113.69917,     86.20509,0.78720,4
300.01099, 113.79917,     86.20509,0.78720,4
300.01199, 113.89917,     86.20509,0.78719,4
300.01199, 113.99917,     86.17739,0.78719,4
300.01001, 114.09917,     86.20509,0.78720,4
300.02100, 114.19917,     86.17739,0.78719,4
300.02301, 114.29917,     86.17739,0.78718,4
300.01700, 114.39917,     86.14969,0.78719,4
300.02301, 114.49917,     86.17739,0.78718,4
300.01901, 114.59917,     86.15662,0.78719,4
300.01501, 114.69917,     86.15662,0.78719,4
300.01801, 114.79917,     86.16354,0.78719,4
300.01501, 114.89917,     86.16354,0.78719,4
300.01401, 114.99917,     86.14277,0.78719,4
300.01901, 115.09917,     86.14277,0.78719,4
300.02301, 115.19917,     86.14277,0.78718,4
300.01099, 115.29917,     86.14277,0.78720,4
300.01501, 115.39917,     86.10835,0.78719,4
300.01401, 115.49917,     86.10835,0.78719,4
300.00699, 115.59917,     86.10835,0.78720,4
300.01099, 115.69917,     86.08758,0.78720,4
300.01099, 115.79917,     86.08758,0.78720,4
300.02499, 115.89917,     86.08758,0.78718,4
300.01401, 115.99917,     86.08065,0.78719,4
300.01401, 116.09917,     86.08065,0.78719,4
300.01199, 116.19917,     86.05295,0.78719,4
300.01999, 116.29917,     86.05295,0.78719,4
300.01401, 116.39917,     86.05295,0.78719,4
300.01300, 116.49917,     86.05295,0.78719,4
300.00900, 116.59917,     86.05295,0.78720,4
300.01700, 116.69917,     86.03218,0.78719,4
300.01700, 116.79917,     86.03218,0.78719,4
300.01001, 116.89917,     86.03218,0.78720,4
300.01099, 116.99917,     86.03218,0.78720,4
300.00101, 117.09917,     86.03218,0.78721,4
300.00299, 117.19917,     86.02525,0.78720,4
300.01300, 117.29917,     86.00448,0.78719,4
300.00699, 117.39917,     86.00448,0.78720,4
300.01801, 117.49917,     86.00448,0.78719,4
300.00601, 117.59917,     86.00448,0.78720,4
300.00900, 117.69917,     86.02525,0.78720,4
300.01401, 117.79917,     85.99756,0.78719,4
300.02899, 117.89917,     85.99756,0.78718,4
300.01199, 117.99917,     85.99756,0.78719,4
300.01801, 118.09917,     85.97006,0.78719,4
300.02399, 118.19917,     85.97006,0.78718,4
300.02701, 118.29917,     85.97006,0.78718,4
300.01801, 118.39917,     85.97006,0.78719,4
300.02399, 118.49917,     85.97006,0.78718,4
300.01901, 118.59917,     85.97006,0.78719,4
300.02301, 118.69917,     85.94236,0.78718,4
