Chromatogram RI		Calibration Curve RI	
3.42000	0.022	3.42000	7.299
3.42167	0.016	3.42167	7.297
3.42333	0.016	3.42333	7.296
3.42500	0.017	3.42500	7.295
3.42667	0.017	3.42667	7.293
3.42833	0.021	3.42833	7.292
3.43000	0.024	3.43000	7.291
3.43167	0.029	3.43167	7.289
3.43333	0.032	3.43333	7.288
3.43500	0.035	3.43500	7.287
3.43667	0.040	3.43667	7.285
3.43833	0.041	3.43833	7.284
3.44000	0.033	3.44000	7.283
3.44167	0.026	3.44167	7.281
3.44333	0.017	3.44333	7.280
3.44500	0.009	3.44500	7.279
3.44667	0.006	3.44667	7.277
3.44833	0.016	3.44833	7.276
3.45000	0.026	3.45000	7.275
3.45167	0.033	3.45167	7.274
3.45333	0.037	3.45333	7.272
3.45500	0.041	3.45500	7.271
3.45667	0.042	3.45667	7.270
3.45833	0.043	3.45833	7.268
3.46000	0.036	3.46000	7.267
3.46167	0.030	3.46167	7.266
3.46333	0.023	3.46333	7.264
3.46500	0.014	3.46500	7.263
3.46667	0.006	3.46667	7.262
3.46833	0.008	3.46833	7.260
3.47000	0.020	3.47000	7.259
3.47167	0.028	3.47167	7.258
3.47333	0.038	3.47333	7.256
3.47500	0.040	3.47500	7.255
3.47667	0.043	3.47667	7.254
3.47833	0.040	3.47833	7.252
3.48000	0.033	3.48000	7.251
3.48167	0.024	3.48167	7.250
3.48333	0.019	3.48333	7.249
3.48500	0.016	3.48500	7.247
3.48667	0.020	3.48667	7.246
3.48833	0.032	3.48833	7.245
3.49000	0.037	3.49000	7.243
3.49167	0.041	3.49167	7.242
3.49333	0.047	3.49333	7.241
3.49500	0.055	3.49500	7.239
3.49667	0.062	3.49667	7.238
3.49833	0.064	3.49833	7.237
3.50000	0.056	3.50000	7.235
3.50167	0.045	3.50167	7.234
3.50333	0.032	3.50333	7.233
3.50500	0.025	3.50500	7.231
3.50667	0.026	3.50667	7.230
3.50833	0.039	3.50833	7.229
3.51000	0.047	3.51000	7.228
3.51167	0.056	3.51167	7.226
3.51333	0.060	3.51333	7.225
3.51500	0.062	3.51500	7.224
3.51667	0.065	3.51667	7.222
3.51833	0.067	3.51833	7.221
3.52000	0.068	3.52000	7.220
3.52167	0.062	3.52167	7.218
3.52333	0.050	3.52333	7.217
3.52500	0.037	3.52500	7.216
3.52667	0.035	3.52667	7.214
3.52833	0.039	3.52833	7.213
3.53000	0.050	3.53000	7.212
3.53167	0.058	3.53167	7.210
3.53333	0.064	3.53333	7.209
3.53500	0.063	3.53500	7.208
3.53667	0.061	3.53667	7.206
3.53833	0.059	3.53833	7.205
3.54000	0.057	3.54000	7.204
3.54167	0.053	3.54167	7.203
3.54333	0.045	3.54333	7.201
3.54500	0.039	3.54500	7.200
3.54667	0.044	3.54667	7.199
3.54833	0.049	3.54833	7.197
3.55000	0.048	3.55000	7.196
3.55167	0.049	3.55167	7.195
3.55333	0.057	3.55333	7.193
3.55500	0.064	3.55500	7.192
3.55667	0.070	3.55667	7.191
3.55833	0.070	3.55833	7.189
3.56000	0.066	3.56000	7.188
3.56167	0.063	3.56167	7.187
3.56333	0.055	3.56333	7.185
3.56500	0.051	3.56500	7.184
3.56667	0.057	3.56667	7.183
3.56833	0.064	3.56833	7.181
3.57000	0.068	3.57000	7.180
3.57167	0.067	3.57167	7.179
3.57333	0.065	3.57333	7.178
3.57500	0.066	3.57500	7.176
3.57667	0.071	3.57667	7.175
3.57833	0.073	3.57833	7.174
3.58000	0.074	3.58000	7.172
3.58167	0.076	3.58167	7.171
3.58333	0.065	3.58333	7.170
3.58500	0.053	3.58500	7.168
3.58667	0.055	3.58667	7.167
3.58833	0.066	3.58833	7.166
3.59000	0.078	3.59000	7.164
3.59167	0.084	3.59167	7.163
3.59333	0.084	3.59333	7.162
3.59500	0.080	3.59500	7.160
3.59667	0.080	3.59667	7.159
3.59833	0.080	3.59833	7.158
3.60000	0.083	3.60000	7.157
3.60167	0.086	3.60167	7.155
3.60333	0.084	3.60333	7.154
3.60500	0.079	3.60500	7.153
3.60667	0.080	3.60667	7.151
3.60833	0.081	3.60833	7.150
3.61000	0.080	3.61000	7.149
3.61167	0.083	3.61167	7.147
3.61333	0.088	3.61333	7.146
3.61500	0.091	3.61500	7.145
3.61667	0.095	3.61667	7.143
3.61833	0.097	3.61833	7.142
3.62000	0.094	3.62000	7.141
3.62167	0.089	3.62167	7.139
3.62333	0.087	3.62333	7.138
3.62500	0.084	3.62500	7.137
3.62667	0.090	3.62667	7.135
3.62833	0.093	3.62833	7.134
3.63000	0.092	3.63000	7.133
3.63167	0.092	3.63167	7.132
3.63333	0.089	3.63333	7.130
3.63500	0.086	3.63500	7.129
3.63667	0.087	3.63667	7.128
3.63833	0.089	3.63833	7.126
3.64000	0.091	3.64000	7.125
3.64167	0.092	3.64167	7.124
3.64333	0.088	3.64333	7.122
3.64500	0.081	3.64500	7.121
3.64667	0.082	3.64667	7.120
3.64833	0.085	3.64833	7.118
3.65000	0.090	3.65000	7.117
3.65167	0.093	3.65167	7.116
3.65333	0.093	3.65333	7.114
3.65500	0.088	3.65500	7.113
3.65667	0.083	3.65667	7.112
3.65833	0.083	3.65833	7.110
3.66000	0.084	3.66000	7.109
3.66167	0.085	3.66167	7.108
3.66333	0.089	3.66333	7.107
3.66500	0.097	3.66500	7.105
3.66667	0.101	3.66667	7.104
3.66833	0.097	3.66833	7.103
3.67000	0.094	3.67000	7.101
3.67167	0.094	3.67167	7.100
3.67333	0.097	3.67333	7.099
3.67500	0.101	3.67500	7.097
3.67667	0.102	3.67667	7.096
3.67833	0.099	3.67833	7.095
3.68000	0.091	3.68000	7.093
3.68167	0.085	3.68167	7.092
3.68333	0.086	3.68333	7.091
3.68500	0.096	3.68500	7.089
3.68667	0.103	3.68667	7.088
3.68833	0.105	3.68833	7.087
3.69000	0.101	3.69000	7.086
3.69167	0.094	3.69167	7.084
3.69333	0.091	3.69333	7.083
3.69500	0.090	3.69500	7.082
3.69667	0.087	3.69667	7.080
3.69833	0.085	3.69833	7.079
3.70000	0.085	3.70000	7.078
3.70167	0.083	3.70167	7.076
3.70333	0.083	3.70333	7.075
3.70500	0.093	3.70500	7.074
3.70667	0.097	3.70667	7.072
3.70833	0.097	3.70833	7.071
3.71000	0.099	3.71000	7.070
3.71167	0.102	3.71167	7.068
3.71333	0.102	3.71333	7.067
3.71500	0.094	3.71500	7.066
3.71667	0.090	3.71667	7.064
3.71833	0.091	3.71833	7.063
3.72000	0.092	3.72000	7.062
3.72167	0.092	3.72167	7.061
3.72333	0.094	3.72333	7.059
3.72500	0.107	3.72500	7.058
3.72667	0.112	3.72667	7.057
3.72833	0.108	3.72833	7.055
3.73000	0.103	3.73000	7.054
3.73167	0.100	3.73167	7.053
3.73333	0.102	3.73333	7.051
3.73500	0.105	3.73500	7.050
3.73667	0.104	3.73667	7.049
3.73833	0.096	3.73833	7.047
3.74000	0.089	3.74000	7.046
3.74167	0.088	3.74167	7.045
3.74333	0.088	3.74333	7.043
3.74500	0.103	3.74500	7.042
3.74667	0.112	3.74667	7.041
3.74833	0.112	3.74833	7.040
3.75000	0.102	3.75000	7.038
3.75167	0.093	3.75167	7.037
3.75333	0.083	3.75333	7.036
3.75500	0.080	3.75500	7.034
3.75667	0.081	3.75667	7.033
3.75833	0.080	3.75833	7.032
3.76000	0.079	3.76000	7.030
3.76167	0.076	3.76167	7.029
3.76333	0.075	3.76333	7.028
3.76500	0.088	3.76500	7.026
3.76667	0.103	3.76667	7.025
3.76833	0.109	3.76833	7.024
3.77000	0.106	3.77000	7.022
3.77167	0.099	3.77167	7.021
3.77333	0.093	3.77333	7.020
3.77500	0.086	3.77500	7.018
3.77667	0.081	3.77667	7.017
3.77833	0.083	3.77833	7.016
3.78000	0.089	3.78000	7.015
3.78167	0.091	3.78167	7.013
3.78333	0.096	3.78333	7.012
3.78500	0.103	3.78500	7.011
3.78667	0.108	3.78667	7.009
3.78833	0.109	3.78833	7.008
3.79000	0.104	3.79000	7.007
3.79167	0.103	3.79167	7.005
3.79333	0.100	3.79333	7.004
3.79500	0.095	3.79500	7.003
3.79667	0.088	3.79667	7.001
3.79833	0.082	3.79833	7.000
3.80000	0.074	3.80000	6.999
3.80167	0.076	3.80167	6.997
3.80333	0.089	3.80333	6.996
3.80500	0.102	3.80500	6.995
3.80667	0.112	3.80667	6.993
3.80833	0.117	3.80833	6.992
3.81000	0.112	3.81000	6.991
3.81167	0.103	3.81167	6.990
3.81333	0.099	3.81333	6.988
3.81500	0.093	3.81500	6.987
3.81667	0.087	3.81667	6.986
3.81833	0.081	3.81833	6.984
3.82000	0.074	3.82000	6.983
3.82167	0.070	3.82167	6.982
3.82333	0.076	3.82333	6.980
3.82500	0.087	3.82500	6.979
3.82667	0.100	3.82667	6.978
3.82833	0.112	3.82833	6.976
3.83000	0.117	3.83000	6.975
3.83167	0.105	3.83167	6.974
3.83333	0.094	3.83333	6.972
3.83500	0.087	3.83500	6.971
3.83667	0.080	3.83667	6.970
3.83833	0.078	3.83833	6.969
3.84000	0.079	3.84000	6.967
3.84167	0.081	3.84167	6.966
3.84333	0.092	3.84333	6.965
3.84500	0.096	3.84500	6.963
3.84667	0.097	3.84667	6.962
3.84833	0.100	3.84833	6.961
3.85000	0.107	3.85000	6.959
3.85167	0.103	3.85167	6.958
3.85333	0.093	3.85333	6.957
3.85500	0.086	3.85500	6.955
3.85667	0.075	3.85667	6.954
3.85833	0.066	3.85833	6.953
3.86000	0.062	3.86000	6.951
3.86167	0.064	3.86167	6.950
3.86333	0.077	3.86333	6.949
3.86500	0.092	3.86500	6.947
3.86667	0.101	3.86667	6.946
3.86833	0.102	3.86833	6.945
3.87000	0.100	3.87000	6.944
3.87167	0.096	3.87167	6.942
3.87333	0.087	3.87333	6.941
3.87500	0.084	3.87500	6.940
3.87667	0.079	3.87667	6.938
3.87833	0.075	3.87833	6.937
3.88000	0.070	3.88000	6.936
3.88167	0.064	3.88167	6.934
3.88333	0.068	3.88333	6.933
3.88500	0.081	3.88500	6.932
3.88667	0.090	3.88667	6.930
3.88833	0.097	3.88833	6.929
3.89000	0.099	3.89000	6.928
3.89167	0.094	3.89167	6.926
3.89333	0.083	3.89333	6.925
3.89500	0.074	3.89500	6.924
3.89667	0.067	3.89667	6.922
3.89833	0.066	3.89833	6.921
3.90000	0.066	3.90000	6.920
3.90167	0.070	3.90167	6.919
3.90333	0.075	3.90333	6.917
3.90500	0.077	3.90500	6.916
3.90667	0.082	3.90667	6.915
3.90833	0.088	3.90833	6.913
3.91000	0.092	3.91000	6.912
3.91167	0.097	3.91167	6.911
3.91333	0.089	3.91333	6.909
3.91500	0.076	3.91500	6.908
3.91667	0.066	3.91667	6.907
3.91833	0.054	3.91833	6.905
3.92000	0.049	3.92000	6.904
3.92167	0.060	3.92167	6.903
3.92333	0.075	3.92333	6.901
3.92500	0.086	3.92500	6.900
3.92667	0.086	3.92667	6.899
3.92833	0.084	3.92833	6.898
3.93000	0.085	3.93000	6.896
3.93167	0.088	3.93167	6.895
3.93333	0.089	3.93333	6.894
3.93500	0.080	3.93500	6.892
3.93667	0.069	3.93667	6.891
3.93833	0.058	3.93833	6.890
3.94000	0.047	3.94000	6.888
3.94167	0.049	3.94167	6.887
3.94333	0.056	3.94333	6.886
3.94500	0.065	3.94500	6.884
3.94667	0.070	3.94667	6.883
3.94833	0.072	3.94833	6.882
3.95000	0.071	3.95000	6.880
3.95167	0.073	3.95167	6.879
3.95333	0.072	3.95333	6.878
3.95500	0.066	3.95500	6.876
3.95667	0.063	3.95667	6.875
3.95833	0.059	3.95833	6.874
3.96000	0.055	3.96000	6.873
3.96167	0.060	3.96167	6.871
3.96333	0.064	3.96333	6.870
3.96500	0.065	3.96500	6.869
3.96667	0.070	3.96667	6.867
3.96833	0.079	3.96833	6.866
3.97000	0.081	3.97000	6.865
3.97167	0.084	3.97167	6.863
3.97333	0.086	3.97333	6.862
3.97500	0.076	3.97500	6.861
3.97667	0.057	3.97667	6.859
3.97833	0.044	3.97833	6.858
3.98000	0.042	3.98000	6.857
3.98167	0.056	3.98167	6.855
3.98333	0.068	3.98333	6.854
3.98500	0.071	3.98500	6.853
3.98667	0.070	3.98667	6.852
3.98833	0.067	3.98833	6.850
3.99000	0.070	3.99000	6.849
3.99167	0.076	3.99167	6.848
3.99333	0.079	3.99333	6.846
3.99500	0.075	3.99500	6.845
3.99667	0.064	3.99667	6.844
3.99833	0.056	3.99833	6.842
4.00000	0.050	4.00000	6.841
4.00167	0.053	4.00167	6.840
4.00333	0.059	4.00333	6.838
4.00500	0.064	4.00500	6.837
4.00667	0.067	4.00667	6.836
4.00833	0.068	4.00833	6.834
4.01000	0.066	4.01000	6.833
4.01167	0.059	4.01167	6.832
4.01333	0.057	4.01333	6.830
4.01500	0.057	4.01500	6.829
4.01667	0.055	4.01667	6.828
4.01833	0.050	4.01833	6.827
4.02000	0.052	4.02000	6.825
4.02167	0.053	4.02167	6.824
4.02333	0.053	4.02333	6.823
4.02500	0.056	4.02500	6.821
4.02667	0.060	4.02667	6.820
4.02833	0.065	4.02833	6.819
4.03000	0.068	4.03000	6.817
4.03167	0.071	4.03167	6.816
4.03333	0.069	4.03333	6.815
4.03500	0.066	4.03500	6.813
4.03667	0.060	4.03667	6.812
4.03833	0.049	4.03833	6.811
4.04000	0.049	4.04000	6.809
4.04167	0.053	4.04167	6.808
4.04333	0.053	4.04333	6.807
4.04500	0.053	4.04500	6.805
4.04667	0.051	4.04667	6.804
4.04833	0.049	4.04833	6.803
4.05000	0.049	4.05000	6.802
4.05167	0.053	4.05167	6.800
4.05333	0.056	4.05333	6.799
4.05500	0.059	4.05500	6.798
4.05667	0.060	4.05667	6.796
4.05833	0.046	4.05833	6.795
4.06000	0.042	4.06000	6.794
4.06167	0.044	4.06167	6.792
4.06333	0.051	4.06333	6.791
4.06500	0.060	4.06500	6.790
4.06667	0.066	4.06667	6.788
4.06833	0.065	4.06833	6.787
4.07000	0.061	4.07000	6.786
4.07167	0.058	4.07167	6.784
4.07333	0.057	4.07333	6.783
4.07500	0.058	4.07500	6.782
4.07667	0.060	4.07667	6.781
4.07833	0.060	4.07833	6.779
4.08000	0.057	4.08000	6.778
4.08167	0.055	4.08167	6.777
4.08333	0.052	4.08333	6.775
4.08500	0.049	4.08500	6.774
4.08667	0.051	4.08667	6.773
4.08833	0.057	4.08833	6.771
4.09000	0.060	4.09000	6.770
4.09167	0.059	4.09167	6.769
4.09333	0.053	4.09333	6.767
4.09500	0.047	4.09500	6.766
4.09667	0.045	4.09667	6.765
4.09833	0.046	4.09833	6.763
4.10000	0.051	4.10000	6.762
4.10167	0.053	4.10167	6.761
4.10333	0.052	4.10333	6.759
4.10500	0.050	4.10500	6.758
4.10667	0.045	4.10667	6.757
4.10833	0.043	4.10833	6.756
4.11000	0.049	4.11000	6.754
4.11167	0.054	4.11167	6.753
4.11333	0.055	4.11333	6.752
4.11500	0.054	4.11500	6.750
4.11667	0.049	4.11667	6.749
4.11833	0.047	4.11833	6.748
4.12000	0.049	4.12000	6.746
4.12167	0.052	4.12167	6.745
4.12333	0.052	4.12333	6.744
4.12500	0.056	4.12500	6.742
4.12667	0.059	4.12667	6.741
4.12833	0.055	4.12833	6.740
4.13000	0.049	4.13000	6.738
4.13167	0.044	4.13167	6.737
4.13333	0.042	4.13333	6.736
4.13500	0.046	4.13500	6.734
4.13667	0.050	4.13667	6.733
4.13833	0.052	4.13833	6.732
4.14000	0.056	4.14000	6.731
4.14167	0.049	4.14167	6.729
4.14333	0.048	4.14333	6.728
4.14500	0.050	4.14500	6.727
4.14667	0.050	4.14667	6.725
4.14833	0.048	4.14833	6.724
4.15000	0.046	4.15000	6.723
4.15167	0.042	4.15167	6.721
4.15333	0.038	4.15333	6.720
4.15500	0.036	4.15500	6.719
4.15667	0.040	4.15667	6.717
4.15833	0.050	4.15833	6.716
4.16000	0.062	4.16000	6.715
4.16167	0.063	4.16167	6.713
4.16333	0.058	4.16333	6.712
4.16500	0.051	4.16500	6.711
4.16667	0.043	4.16667	6.710
4.16833	0.037	4.16833	6.708
4.17000	0.038	4.17000	6.707
4.17167	0.042	4.17167	6.706
4.17333	0.043	4.17333	6.704
4.17500	0.043	4.17500	6.703
4.17667	0.041	4.17667	6.702
4.17833	0.045	4.17833	6.700
4.18000	0.056	4.18000	6.699
4.18167	0.062	4.18167	6.698
4.18333	0.060	4.18333	6.696
4.18500	0.058	4.18500	6.695
4.18667	0.054	4.18667	6.694
4.18833	0.049	4.18833	6.692
4.19000	0.043	4.19000	6.691
4.19167	0.036	4.19167	6.690
4.19333	0.032	4.19333	6.688
4.19500	0.034	4.19500	6.687
4.19667	0.036	4.19667	6.686
4.19833	0.043	4.19833	6.685
4.20000	0.047	4.20000	6.683
4.20167	0.041	4.20167	6.682
4.20333	0.037	4.20333	6.681
4.20500	0.036	4.20500	6.679
4.20667	0.035	4.20667	6.678
4.20833	0.036	4.20833	6.677
4.21000	0.030	4.21000	6.675
4.21167	0.029	4.21167	6.674
4.21333	0.023	4.21333	6.673
4.21500	0.026	4.21500	6.671
4.21667	0.028	4.21667	6.670
4.21833	0.043	4.21833	6.669
4.22000	0.059	4.22000	6.667
4.22167	0.063	4.22167	6.666
4.22333	0.056	4.22333	6.665
4.22500	0.044	4.22500	6.664
4.22667	0.039	4.22667	6.662
4.22833	0.036	4.22833	6.661
4.23000	0.035	4.23000	6.660
4.23167	0.034	4.23167	6.658
4.23333	0.031	4.23333	6.657
4.23500	0.026	4.23500	6.656
4.23667	0.024	4.23667	6.654
4.23833	0.034	4.23833	6.653
4.24000	0.045	4.24000	6.652
4.24167	0.057	4.24167	6.650
4.24333	0.057	4.24333	6.649
4.24500	0.052	4.24500	6.648
4.24667	0.041	4.24667	6.646
4.24833	0.032	4.24833	6.645
4.25000	0.026	4.25000	6.644
4.25167	0.025	4.25167	6.642
4.25333	0.030	4.25333	6.641
4.25500	0.028	4.25500	6.640
4.25667	0.032	4.25667	6.639
4.25833	0.039	4.25833	6.637
4.26000	0.044	4.26000	6.636
4.26167	0.050	4.26167	6.635
4.26333	0.055	4.26333	6.633
4.26500	0.050	4.26500	6.632
4.26667	0.044	4.26667	6.631
4.26833	0.038	4.26833	6.629
4.27000	0.031	4.27000	6.628
4.27167	0.022	4.27167	6.627
4.27333	0.015	4.27333	6.625
4.27500	0.016	4.27500	6.624
4.27667	0.021	4.27667	6.623
4.27833	0.041	4.27833	6.621
4.28000	0.052	4.28000	6.620
4.28167	0.055	4.28167	6.619
4.28333	0.053	4.28333	6.617
4.28500	0.042	4.28500	6.616
4.28667	0.036	4.28667	6.615
4.28833	0.033	4.28833	6.614
4.29000	0.032	4.29000	6.612
4.29167	0.030	4.29167	6.611
4.29333	0.025	4.29333	6.610
4.29500	0.017	4.29500	6.608
4.29667	0.021	4.29667	6.607
4.29833	0.032	4.29833	6.606
4.30000	0.043	4.30000	6.604
4.30167	0.051	4.30167	6.603
4.30333	0.056	4.30333	6.602
4.30500	0.054	4.30500	6.600
4.30667	0.045	4.30667	6.599
4.30833	0.033	4.30833	6.598
4.31000	0.023	4.31000	6.596
4.31167	0.023	4.31167	6.595
4.31333	0.025	4.31333	6.594
4.31500	0.025	4.31500	6.593
4.31667	0.032	4.31667	6.591
4.31833	0.039	4.31833	6.590
4.32000	0.041	4.32000	6.589
4.32167	0.048	4.32167	6.587
4.32333	0.058	4.32333	6.586
4.32500	0.064	4.32500	6.585
4.32667	0.058	4.32667	6.583
4.32833	0.049	4.32833	6.582
4.33000	0.040	4.33000	6.581
4.33167	0.028	4.33167	6.579
4.33333	0.021	4.33333	6.578
4.33500	0.018	4.33500	6.577
4.33667	0.030	4.33667	6.575
4.33833	0.040	4.33833	6.574
4.34000	0.048	4.34000	6.573
4.34167	0.052	4.34167	6.571
4.34333	0.052	4.34333	6.570
4.34500	0.057	4.34500	6.569
4.34667	0.052	4.34667	6.568
4.34833	0.046	4.34833	6.566
4.35000	0.038	4.35000	6.565
4.35167	0.030	4.35167	6.564
4.35333	0.020	4.35333	6.562
4.35500	0.010	4.35500	6.561
4.35667	0.020	4.35667	6.560
4.35833	0.028	4.35833	6.558
4.36000	0.034	4.36000	6.557
4.36167	0.040	4.36167	6.556
4.36333	0.045	4.36333	6.554
4.36500	0.049	4.36500	6.553
4.36667	0.042	4.36667	6.552
4.36833	0.032	4.36833	6.550
4.37000	0.026	4.37000	6.549
4.37167	0.020	4.37167	6.548
4.37333	0.018	4.37333	6.546
4.37500	0.024	4.37500	6.545
4.37667	0.031	4.37667	6.544
4.37833	0.036	4.37833	6.543
4.38000	0.043	4.38000	6.541
4.38167	0.049	4.38167	6.540
4.38333	0.057	4.38333	6.539
4.38500	0.066	4.38500	6.537
4.38667	0.071	4.38667	6.536
4.38833	0.062	4.38833	6.535
4.39000	0.047	4.39000	6.533
4.39167	0.033	4.39167	6.532
4.39333	0.024	4.39333	6.531
4.39500	0.028	4.39500	6.529
4.39667	0.041	4.39667	6.528
4.39833	0.051	4.39833	6.527
4.40000	0.054	4.40000	6.525
4.40167	0.053	4.40167	6.524
4.40333	0.049	4.40333	6.523
4.40500	0.050	4.40500	6.522
4.40667	0.055	4.40667	6.520
4.40833	0.052	4.40833	6.519
4.41000	0.044	4.41000	6.518
4.41167	0.036	4.41167	6.516
4.41333	0.027	4.41333	6.515
4.41500	0.023	4.41500	6.514
4.41667	0.031	4.41667	6.512
4.41833	0.041	4.41833	6.511
4.42000	0.052	4.42000	6.510
4.42167	0.059	4.42167	6.508
4.42333	0.056	4.42333	6.507
4.42500	0.049	4.42500	6.506
4.42667	0.046	4.42667	6.504
4.42833	0.046	4.42833	6.503
4.43000	0.041	4.43000	6.502
4.43167	0.034	4.43167	6.500
4.43333	0.029	4.43333	6.499
4.43500	0.027	4.43500	6.498
4.43667	0.033	4.43667	6.497
4.43833	0.038	4.43833	6.495
4.44000	0.041	4.44000	6.494
4.44167	0.046	4.44167	6.493
4.44333	0.052	4.44333	6.491
4.44500	0.054	4.44500	6.490
4.44667	0.056	4.44667	6.489
4.44833	0.055	4.44833	6.487
4.45000	0.042	4.45000	6.486
4.45167	0.030	4.45167	6.485
4.45333	0.024	4.45333	6.483
4.45500	0.030	4.45500	6.482
4.45667	0.038	4.45667	6.481
4.45833	0.042	4.45833	6.479
4.46000	0.041	4.46000	6.478
4.46167	0.043	4.46167	6.477
4.46333	0.045	4.46333	6.476
4.46500	0.051	4.46500	6.474
4.46667	0.056	4.46667	6.473
4.46833	0.058	4.46833	6.472
4.47000	0.051	4.47000	6.470
4.47167	0.040	4.47167	6.469
4.47333	0.028	4.47333	6.468
4.47500	0.028	4.47500	6.466
4.47667	0.037	4.47667	6.465
4.47833	0.046	4.47833	6.464
4.48000	0.048	4.48000	6.462
4.48167	0.049	4.48167	6.461
4.48333	0.044	4.48333	6.460
4.48500	0.039	4.48500	6.458
4.48667	0.035	4.48667	6.457
4.48833	0.039	4.48833	6.456
4.49000	0.043	4.49000	6.454
4.49167	0.037	4.49167	6.453
4.49333	0.031	4.49333	6.452
4.49500	0.034	4.49500	6.451
4.49667	0.036	4.49667	6.449
4.49833	0.035	4.49833	6.448
4.50000	0.035	4.50000	6.447
4.50167	0.040	4.50167	6.445
4.50333	0.044	4.50333	6.444
4.50500	0.046	4.50500	6.443
4.50667	0.044	4.50667	6.441
4.50833	0.037	4.50833	6.440
4.51000	0.032	4.51000	6.439
4.51167	0.025	4.51167	6.437
4.51333	0.025	4.51333	6.436
4.51500	0.032	4.51500	6.435
4.51667	0.038	4.51667	6.433
4.51833	0.039	4.51833	6.432
4.52000	0.035	4.52000	6.431
4.52167	0.029	4.52167	6.429
4.52333	0.028	4.52333	6.428
4.52500	0.031	4.52500	6.427
4.52667	0.035	4.52667	6.426
4.52833	0.038	4.52833	6.424
4.53000	0.040	4.53000	6.423
4.53167	0.030	4.53167	6.422
4.53333	0.020	4.53333	6.420
4.53500	0.020	4.53500	6.419
4.53667	0.026	4.53667	6.418
4.53833	0.034	4.53833	6.416
4.54000	0.037	4.54000	6.415
4.54167	0.032	4.54167	6.414
4.54333	0.029	4.54333	6.412
4.54500	0.026	4.54500	6.411
4.54667	0.027	4.54667	6.410
4.54833	0.032	4.54833	6.408
4.55000	0.037	4.55000	6.407
4.55167	0.037	4.55167	6.406
4.55333	0.036	4.55333	6.405
4.55500	0.035	4.55500	6.403
4.55667	0.034	4.55667	6.402
4.55833	0.033	4.55833	6.401
4.56000	0.035	4.56000	6.399
4.56167	0.035	4.56167	6.398
4.56333	0.036	4.56333	6.397
4.56500	0.035	4.56500	6.395
4.56667	0.030	4.56667	6.394
4.56833	0.027	4.56833	6.393
4.57000	0.028	4.57000	6.391
4.57167	0.024	4.57167	6.390
4.57333	0.026	4.57333	6.389
4.57500	0.029	4.57500	6.387
4.57667	0.029	4.57667	6.386
4.57833	0.026	4.57833	6.385
4.58000	0.020	4.58000	6.383
4.58167	0.019	4.58167	6.382
4.58333	0.025	4.58333	6.381
4.58500	0.030	4.58500	6.380
4.58667	0.035	4.58667	6.378
4.58833	0.039	4.58833	6.377
4.59000	0.042	4.59000	6.376
4.59167	0.038	4.59167	6.374
4.59333	0.043	4.59333	6.373
4.59500	0.044	4.59500	6.372
4.59667	0.045	4.59667	6.370
4.59833	0.046	4.59833	6.369
4.60000	0.045	4.60000	6.368
4.60167	0.043	4.60167	6.366
4.60333	0.037	4.60333	6.365
4.60500	0.037	4.60500	6.364
4.60667	0.038	4.60667	6.362
4.60833	0.040	4.60833	6.361
4.61000	0.042	4.61000	6.360
4.61167	0.044	4.61167	6.358
4.61333	0.046	4.61333	6.357
4.61500	0.042	4.61500	6.356
4.61667	0.038	4.61667	6.355
4.61833	0.035	4.61833	6.353
4.62000	0.032	4.62000	6.352
4.62167	0.030	4.62167	6.351
4.62333	0.029	4.62333	6.349
4.62500	0.028	4.62500	6.348
4.62667	0.026	4.62667	6.347
4.62833	0.021	4.62833	6.345
4.63000	0.022	4.63000	6.344
4.63167	0.028	4.63167	6.343
4.63333	0.041	4.63333	6.341
4.63500	0.043	4.63500	6.340
4.63667	0.040	4.63667	6.339
4.63833	0.038	4.63833	6.337
4.64000	0.037	4.64000	6.336
4.64167	0.036	4.64167	6.335
4.64333	0.035	4.64333	6.334
4.64500	0.037	4.64500	6.332
4.64667	0.038	4.64667	6.331
4.64833	0.036	4.64833	6.330
4.65000	0.033	4.65000	6.328
4.65167	0.033	4.65167	6.327
4.65333	0.043	4.65333	6.326
4.65500	0.053	4.65500	6.324
4.65667	0.054	4.65667	6.323
4.65833	0.051	4.65833	6.322
4.66000	0.043	4.66000	6.320
4.66167	0.035	4.66167	6.319
4.66333	0.028	4.66333	6.318
4.66500	0.027	4.66500	6.316
4.66667	0.027	4.66667	6.315
4.66833	0.032	4.66833	6.314
4.67000	0.038	4.67000	6.312
4.67167	0.045	4.67167	6.311
4.67333	0.050	4.67333	6.310
4.67500	0.052	4.67500	6.309
4.67667	0.052	4.67667	6.307
4.67833	0.051	4.67833	6.306
4.68000	0.051	4.68000	6.305
4.68167	0.051	4.68167	6.303
4.68333	0.046	4.68333	6.302
4.68500	0.040	4.68500	6.301
4.68667	0.033	4.68667	6.299
4.68833	0.030	4.68833	6.298
4.69000	0.032	4.69000	6.297
4.69167	0.040	4.69167	6.295
4.69333	0.056	4.69333	6.294
4.69500	0.066	4.69500	6.293
4.69667	0.068	4.69667	6.291
4.69833	0.056	4.69833	6.290
4.70000	0.045	4.70000	6.289
4.70167	0.040	4.70167	6.288
4.70333	0.040	4.70333	6.286
4.70500	0.040	4.70500	6.285
4.70667	0.037	4.70667	6.284
4.70833	0.030	4.70833	6.282
4.71000	0.022	4.71000	6.281
4.71167	0.025	4.71167	6.280
