#EXPORTTYPE:                 ,DATA ALL                                       
#FILE:                       ,2025_07_05_SL_PS_Tosoh_A1000_isothermal.ngb-ss5
#FORMAT:                     ,NETZSCH5                                       
#FTYPE:                      ,ASCII                                          
#IDENTITY:                   ,PS-A1000                                       
#DECIMAL:                    ,POINT                                          
#SEPARATOR:                  ,COMMA                                          
#MTYPE:                      ,DSC                                            
#INSTRUMENT:                 ,NETZSCH STA 449F5                              
#PROJECT:                    ,PS                                             
#DATE/TIME:                  ,7/5/2025 5:40:11 PM (UTC-4)                    
#CORR. FILE:                 ,                                               
#TEMPCAL:                    ,05-05-2025 14:38                               
#SENSITIVITY:                ,28-06-2023 13:53                               
#LABORATORY:                 ,Tran/AAG                                       
#OPERATOR:                   ,Stanley                                        
#REMARK:                     ,2025_03_29_SL_005d_M1_isothermal               
#SAMPLE:                     ,PS-A1000                                       
#SAMPLE MASS /mg:            ,5.16                                           
#MATERIAL:                   ,Polystyrene                                    
#REFERENCE:                  ,                                               
#REFERENCE MASS /mg:         ,0                                              
#TYPE OF CRUCIBLE:           ,Al2O3 85 ‘l, open                              
#SAMPLE CRUCIBLE MASS /mg:   ,0                                              
#REFERENCE CRUCIBLE MASS /mg:,0                                              
#DSC RANGE /‘V:              ,5000                                           
#TG RANGE /mg:               ,35000                                          
#TAU-R:                      ,---                                            
#CORR. CODE:                 ,000                                            
#EXO:                        ,-1                                             
#RANGE:                      ,30›C....800›C/0.0....20.0K/min                 
#SEGMENT:                    ,S4/5                                           
#SEG. 1:                     ,30›C/10.0(K/min)/100›C                         
#SEG. 2:                     ,100›C/00:10/100›C                              
#SEG. 3:                     ,100›C/5.0(K/min)/300›C                         
#SEG. 4:                     ,300›C/20:00/300›C                              
#SEG. 5:                     ,300›C/20.0(K/min)/800›C                        

##Temp./›C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),TIC(scan:1)/A,Sensit./(uV/mW)
299.00101,  57.10000,      2.04881,78.02229,50.00000,46.00000,2.894506e-09,0.78814
299.47400,  57.20000,      2.03043,77.97616,50.00000,46.00000,2.894506e-09,0.78814
299.93600,  57.30000,      2.00037,77.94322,50.00000,46.00000,2.894506e-09,0.78814
300.33401,  57.40000,      1.92841,77.88837,50.00000,46.00000,2.888894e-09,0.78770
300.70200,  57.50000,      1.83338,77.80504,50.00000,46.00000,2.892370e-09,0.78727
301.02802,  57.60000,      1.71787,77.72616,50.00000,46.00000,2.892370e-09,0.78727
301.29001,  57.70000,      1.58560,77.69109,50.00000,46.00000,2.887226e-09,0.78689
301.52200,  57.80000,      1.44228,77.65814,50.00000,46.00000,2.887226e-09,0.78689
301.70801,  57.90000,      1.29655,77.61008,50.00000,46.00000,2.886632e-09,0.78655
301.85699,  58.00000,      1.15277,77.58372,50.00000,46.00000,2.887130e-09,0.78625
301.97800,  58.10000,      1.01362,77.49593,50.00000,46.00000,2.887130e-09,0.78625
302.07501,  58.20000,      0.88796,77.44109,50.00000,46.00000,2.892697e-09,0.78600
302.15500,  58.30000,      0.77299,77.35795,50.00000,46.00000,2.892697e-09,0.78600
302.23199,  58.40000,      0.67363,77.29651,50.00000,46.00000,2.889597e-09,0.78579
302.30200,  58.50000,      0.58950,77.17810,50.00000,46.00000,2.889586e-09,0.78561
302.35901,  58.60000,      0.52041,77.12539,50.00000,46.00000,2.889586e-09,0.78561
302.42200,  58.70000,      0.46715,77.07287,50.00000,46.00000,2.888194e-09,0.78547
302.47501,  58.80000,      0.42799,76.99399,50.00000,46.00000,2.890630e-09,0.78536
302.55200,  58.90000,      0.39883,76.94787,50.00000,46.00000,2.890630e-09,0.78536
302.63000,  59.00000,      0.37890,76.91492,50.00000,46.00000,2.889809e-09,0.78527
302.69299,  59.10000,      0.36555,76.84050,50.00000,46.00000,2.889809e-09,0.78527
302.77499,  59.20000,      0.35654,76.79225,50.00000,46.00000,2.884179e-09,0.78519
302.83801,  59.30000,      0.35016,76.72422,50.00000,46.00000,2.886186e-09,0.78512
302.91299,  59.40000,      0.34340,76.69574,50.00000,46.00000,2.886186e-09,0.78512
302.98001,  59.50000,      0.33570,76.62771,50.00000,46.00000,2.888001e-09,0.78506
303.05701,  59.60000,      0.32687,76.58391,50.00000,46.00000,2.888001e-09,0.78506
303.13199,  59.70000,      0.31352,76.52694,50.00000,46.00000,2.887016e-09,0.78500
303.18799,  59.80000,      0.29883,76.47209,50.00000,46.00000,2.884801e-09,0.78495
303.23999,  59.90000,      0.27811,76.43256,50.00000,46.00000,2.884801e-09,0.78495
303.28299,  60.00000,      0.25531,76.36473,50.00000,46.00000,2.888162e-09,0.78490
303.31400,  60.10000,      0.22986,76.32519,50.00000,46.00000,2.888162e-09,0.78490
303.34601,  60.20000,      0.20196,76.28566,50.00000,46.00000,2.885801e-09,0.78482
303.36499,  60.30000,      0.17293,76.20019,50.00000,46.00000,2.886222e-09,0.78475
303.35901,  60.40000,      0.14219,76.14535,50.00000,46.00000,2.886222e-09,0.78475
303.37201,  60.50000,      0.11145,76.06647,50.00000,46.00000,2.880631e-09,0.78469
303.36401,  60.60000, 8.316244e-02,76.01822,50.00000,46.00000,2.880631e-09,0.78469
303.34698,  60.70000, 5.412049e-02,75.98527,50.00000,46.00000,2.887886e-09,0.78462
303.34201,  60.80000, 2.715437e-02,75.92403,50.00000,46.00000,2.885705e-09,0.78456
303.31500,  60.90000, 3.959885e-03,75.87132,50.00000,46.00000,2.885705e-09,0.78456
303.30801,  61.00000,-1.866787e-02,75.81647,50.00000,46.00000,2.890711e-09,0.78449
303.27701,  61.10000,-3.752292e-02,75.77481,50.00000,46.00000,2.885092e-09,0.78442
303.24799,  61.20000,-5.392555e-02,75.71783,50.00000,46.00000,2.885092e-09,0.78442
303.21600,  61.30000,-6.693301e-02,75.70465,50.00000,46.00000,2.890841e-09,0.78435
303.18201,  61.40000,-7.937367e-02,75.65213,50.00000,46.00000,2.890841e-09,0.78435
303.16501,  61.50000,-9.143812e-02,75.62578,50.00000,46.00000,2.892622e-09,0.78428
303.13000,  61.60000,-9.972938e-02,75.56880,50.00000,46.00000,2.889927e-09,0.78423
303.11600,  61.70000,     -0.10689,75.48547,50.00000,46.00000,2.889927e-09,0.78423
303.07300,  61.80000,     -0.11367,75.45911,50.00000,46.00000,2.883313e-09,0.78418
303.04300,  61.90000,     -0.12027,75.40659,50.00000,46.00000,2.883313e-09,0.78418
303.01801,  62.00000,     -0.12441,75.38023,50.00000,46.00000,2.885479e-09,0.78414
302.98300,  62.10000,     -0.13006,75.32752,50.00000,46.00000,2.885199e-09,0.78411
302.95099,  62.20000,     -0.13533,75.30136,50.00000,46.00000,2.885199e-09,0.78411
302.91699,  62.30000,     -0.13966,75.23779,50.00000,46.00000,2.876692e-09,0.78408
302.88000,  62.40000,     -0.14361,75.21802,50.00000,46.00000,2.876692e-09,0.78408
302.85501,  62.50000,     -0.14794,75.15213,50.00000,46.00000,2.887567e-09,0.78406
302.82401,  62.60000,     -0.15246,75.13895,50.00000,46.00000,2.884794e-09,0.78407
302.78000,  62.70000,     -0.15679,75.05795,50.00000,46.00000,2.884794e-09,0.78407
302.74500,  62.80000,     -0.16149,75.00523,50.00000,46.00000,2.880354e-09,0.78406
302.69800,  62.90000,     -0.16355,74.98547,50.00000,46.00000,2.883570e-09,0.78406
302.67200,  63.00000,     -0.16864,74.95271,50.00000,46.00000,2.883570e-09,0.78406
302.62299,  63.10000,     -0.17277,74.90659,50.00000,46.00000,2.885237e-09,0.78408
302.58099,  63.20000,     -0.17634,74.87364,50.00000,46.00000,2.885237e-09,0.78408
302.54700,  63.30000,     -0.17954,74.81899,50.00000,46.00000,2.890797e-09,0.78409
302.51001,  63.40000,     -0.18311,74.79264,50.00000,46.00000,2.895050e-09,0.78411
302.46399,  63.50000,     -0.18706,74.76628,50.00000,46.00000,2.895050e-09,0.78411
302.42899,  63.60000,     -0.18950,74.73992,50.00000,46.00000,2.887758e-09,0.78412
302.38000,  63.70000,     -0.19137,74.68740,50.00000,46.00000,2.887758e-09,0.78412
302.33801,  63.80000,     -0.19287,74.65891,50.00000,46.00000,2.879817e-09,0.78415
302.30200,  63.90000,     -0.19474,74.63256,50.00000,46.00000,2.879275e-09,0.78417
302.26901,  64.00000,     -0.19624,74.57771,50.00000,46.00000,2.879275e-09,0.78417
302.23001,  64.10000,     -0.19755,74.55136,50.00000,46.00000,2.888305e-09,0.78420
302.19000,  64.20000,     -0.19754,74.52519,50.00000,46.00000,2.888305e-09,0.78420
302.14301,  64.30000,     -0.19809,74.49884,50.00000,46.00000,2.883659e-09,0.78423
302.11200,  64.40000,     -0.19790,74.44186,50.00000,46.00000,2.886092e-09,0.78425
302.06699,  64.50000,     -0.19789,74.38915,50.00000,46.00000,2.886092e-09,0.78425
302.03101,  64.60000,     -0.19769,74.36279,50.00000,46.00000,2.886784e-09,0.78428
301.99301,  64.70000,     -0.19712,74.33663,50.00000,46.00000,2.884920e-09,0.78430
301.94800,  64.80000,     -0.19654,74.31027,50.00000,46.00000,2.884920e-09,0.78430
301.91800,  64.90000,     -0.19541,74.28391,50.00000,46.00000,2.882601e-09,0.78434
301.87900,  65.00000,     -0.19446,74.23140,50.00000,46.00000,2.882601e-09,0.78434
301.84601,  65.10000,     -0.19407,74.19186,50.00000,46.00000,2.879933e-09,0.78436
301.81699,  65.20000,     -0.19162,74.15233,50.00000,46.00000,2.888164e-09,0.78439
301.76901,  65.30000,     -0.18069,74.12616,50.00000,46.00000,2.888164e-09,0.78439
301.74500,  65.40000,     -0.19932,74.07132,50.00000,46.00000,2.883263e-09,0.78442
301.71600,  65.50000,     -0.20985,74.05814,50.00000,46.00000,2.883263e-09,0.78442
301.67001,  65.60000,     -0.21868,74.02519,50.00000,46.00000,2.885035e-09,0.78445
301.64700,  65.70000,     -0.22508,73.98585,50.00000,46.00000,2.883608e-09,0.78448
301.61499,  65.80000,     -0.23109,73.96609,50.00000,46.00000,2.883608e-09,0.78448
301.58600,  65.90000,     -0.23409,73.93314,50.00000,46.00000,2.880601e-09,0.78452
301.54599,  66.00000,     -0.23578,73.88702,50.00000,46.00000,2.880601e-09,0.78452
301.51801,  66.10000,     -0.23916,73.86085,50.00000,46.00000,2.879776e-09,0.78454
301.47699,  66.20000,     -0.23933,73.82791,50.00000,46.00000,2.886047e-09,0.78457
301.44901,  66.30000,     -0.24064,73.80814,50.00000,46.00000,2.886047e-09,0.78457
301.41699,  66.40000,     -0.24120,73.75562,50.00000,46.00000,2.881508e-09,0.78461
301.39499,  66.50000,     -0.24213,73.72926,50.00000,46.00000,2.881508e-09,0.78461
301.35999,  66.60000,     -0.24156,73.67655,50.00000,46.00000,2.880201e-09,0.78464
301.32700,  66.70000,     -0.24173,73.65039,50.00000,46.00000,2.883700e-09,0.78469
301.30099,  66.80000,     -0.24079,73.65039,50.00000,46.00000,2.883700e-09,0.78469
301.26999,  66.90000,     -0.24059,73.62403,50.00000,46.00000,2.886055e-09,0.78471
301.24600,  67.00000,     -0.23908,73.59767,50.00000,46.00000,2.886055e-09,0.78471
301.21399,  67.10000,     -0.23813,73.53857,50.00000,46.00000,2.888112e-09,0.78476
301.18900,  67.20000,     -0.23624,73.51221,50.00000,46.00000,2.887554e-09,0.78480
301.16299,  67.30000,     -0.23473,73.48585,50.00000,46.00000,2.887554e-09,0.78480
301.13300,  67.40000,     -0.23453,73.45950,50.00000,46.00000,2.884984e-09,0.78483
301.11401,  67.50000,     -0.23171,73.42016,50.00000,46.00000,2.889776e-09,0.78486
301.09500,  67.60000,     -0.22944,73.38721,50.00000,46.00000,2.889776e-09,0.78486
301.06400,  67.70000,     -0.22868,73.35426,50.00000,46.00000,2.888679e-09,0.78491
301.04199,  67.80000,     -0.22698,73.32810,50.00000,46.00000,2.888679e-09,0.78491
301.01099,  67.90000,     -0.22472,73.30833,50.00000,46.00000,2.889156e-09,0.78494
301.00601,  68.00000,     -0.22246,73.30174,50.00000,46.00000,2.889151e-09,0.78498
300.98199,  68.10000,     -0.22057,73.27539,50.00000,46.00000,2.889151e-09,0.78498
300.95599,  68.20000,     -0.21869,73.24903,50.00000,46.00000,2.888811e-09,0.78502
300.93701,  68.30000,     -0.21718,73.20310,50.00000,46.00000,2.888811e-09,0.78502
300.91400,  68.40000,     -0.21548,73.17016,50.00000,46.00000,2.886619e-09,0.78506
300.89301,  68.50000,     -0.21322,73.14380,50.00000,46.00000,2.878564e-09,0.78509
300.86700,  68.60000,     -0.21208,73.09554,50.00000,46.00000,2.878564e-09,0.78509
300.84900,  68.70000,     -0.21039,73.11531,50.00000,46.00000,2.887792e-09,0.78512
300.83701,  68.80000,     -0.21001,73.06047,50.00000,46.00000,2.882916e-09,0.78516
300.81699,  68.90000,     -0.20794,73.03430,50.00000,46.00000,2.882916e-09,0.78516
300.79999,  69.00000,     -0.20737,73.00795,50.00000,46.00000,2.885372e-09,0.78521
300.77399,  69.10000,     -0.20623,73.00795,50.00000,46.00000,2.885372e-09,0.78521
300.76099,  69.20000,     -0.20510,72.95523,50.00000,46.00000,2.882685e-09,0.78524
300.74200,  69.30000,     -0.20491,72.90271,50.00000,46.00000,2.882685e-09,0.78524
300.71799,  69.40000,     -0.20321,72.90271,50.00000,46.00000,2.876436e-09,0.78528
300.70901,  69.50000,     -0.20095,72.87636,50.00000,46.00000,2.882572e-09,0.78531
300.69699,  69.60000,     -0.20076,72.85000,50.00000,46.00000,2.882572e-09,0.78531
300.68100,  69.70000,     -0.20019,72.82364,50.00000,46.00000,2.880313e-09,0.78535
300.66000,  69.80000,     -0.19925,72.79748,50.00000,46.00000,2.880313e-09,0.78535
300.63901,  69.90000,     -0.19774,72.77112,50.00000,46.00000,2.877883e-09,0.78539
300.63000,  70.00000,     -0.19642,72.74477,50.00000,46.00000,2.880741e-09,0.78542
300.61200,  70.10000,     -0.19492,72.71841,50.00000,46.00000,2.880741e-09,0.78542
300.60501,  70.20000,     -0.19341,72.69225,50.00000,46.00000,2.881295e-09,0.78545
300.58801,  70.30000,     -0.19134,72.66589,50.00000,46.00000,2.880181e-09,0.78548
300.57599,  70.40000,     -0.19040,72.61318,50.00000,46.00000,2.880181e-09,0.78548
300.56000,  70.50000,     -0.18908,72.61318,50.00000,46.00000,2.878714e-09,0.78551
300.54199,  70.60000,     -0.18776,72.58702,50.00000,46.00000,2.878714e-09,0.78551
300.52802,  70.70000,     -0.18644,72.56066,50.00000,46.00000,2.876950e-09,0.78556
300.51599,  70.80000,     -0.18531,72.53430,50.00000,46.00000,2.876065e-09,0.78558
300.50101,  70.90000,     -0.18512,72.50795,50.00000,46.00000,2.876065e-09,0.78558
300.49399,  71.00000,     -0.18361,72.48178,50.00000,46.00000,2.878296e-09,0.78560
300.48199,  71.10000,     -0.18436,72.45543,50.00000,46.00000,2.878296e-09,0.78560
300.47299,  71.20000,     -0.18286,72.44225,50.00000,46.00000,2.880098e-09,0.78565
300.46500,  71.30000,     -0.18267,72.40271,50.00000,46.00000,2.882532e-09,0.78567
300.46600,  71.40000,     -0.18191,72.39612,50.00000,46.00000,2.882532e-09,0.78567
300.43701,  71.50000,     -0.18153,72.37655,50.00000,46.00000,2.883135e-09,0.78570
300.42999,  71.60000,     -0.18078,72.35019,50.00000,46.00000,2.883135e-09,0.78570
300.41400,  71.70000,     -0.18021,72.32384,50.00000,46.00000,2.880227e-09,0.78573
300.40799,  71.80000,     -0.17965,72.28430,50.00000,46.00000,2.879968e-09,0.78576
300.40100,  71.90000,     -0.17908,72.27112,50.00000,46.00000,2.879968e-09,0.78576
300.38000,  72.00000,     -0.17889,72.24496,50.00000,46.00000,2.877836e-09,0.78579
300.38901,  72.10000,     -0.17739,72.21860,50.00000,46.00000,2.877836e-09,0.78579
300.37201,  72.20000,     -0.17663,72.19225,50.00000,46.00000,2.879859e-09,0.78583
300.36401,  72.30000,     -0.17588,72.19225,50.00000,46.00000,2.881305e-09,0.78585
300.36499,  72.40000,     -0.17569,72.13527,50.00000,46.00000,2.881305e-09,0.78585
300.33801,  72.50000,     -0.17475,72.10891,50.00000,46.00000,2.887465e-09,0.78588
300.34100,  72.60000,     -0.17475,72.08275,50.00000,46.00000,2.887465e-09,0.78588
300.32700,  72.70000,     -0.17399,72.05640,50.00000,46.00000,2.889351e-09,0.78590
300.32001,  72.80000,     -0.17099,72.05640,50.00000,46.00000,2.879413e-09,0.78594
300.31699,  72.90000,     -0.17211,72.03004,50.00000,46.00000,2.879413e-09,0.78594
300.30399,  73.00000,     -0.17061,72.00368,50.00000,46.00000,2.879978e-09,0.78597
300.29599,  73.10000,     -0.17117,71.97093,50.00000,46.00000,2.879788e-09,0.78599
300.29001,  73.20000,     -0.17098,71.93140,50.00000,46.00000,2.879788e-09,0.78599
300.28500,  73.30000,     -0.16947,71.92481,50.00000,46.00000,2.881383e-09,0.78602
300.27899,  73.40000,     -0.16872,71.89845,50.00000,46.00000,2.881383e-09,0.78602
300.27600,  73.50000,     -0.16816,71.87209,50.00000,46.00000,2.876868e-09,0.78604
300.27499,  73.60000,     -0.16759,71.84593,50.00000,46.00000,2.884030e-09,0.78607
300.26801,  73.70000,     -0.16759,71.81957,50.00000,46.00000,2.884030e-09,0.78607
300.25000,  73.80000,     -0.16646,71.79322,50.00000,46.00000,2.880844e-09,0.78610
300.25400,  73.90000,     -0.16609,71.76686,50.00000,46.00000,2.880844e-09,0.78610
300.24899,  74.00000,     -0.16684,71.76686,50.00000,46.00000,2.879089e-09,0.78612
300.23700,  74.10000,     -0.16627,71.74070,50.00000,46.00000,2.880658e-09,0.78615
300.23401,  74.20000,     -0.16439,71.71434,50.00000,46.00000,2.880658e-09,0.78615
300.23199,  74.30000,     -0.16439,71.68798,50.00000,46.00000,2.879934e-09,0.78617
300.22000,  74.40000,     -0.16420,71.63547,50.00000,46.00000,2.879934e-09,0.78617
300.21500,  74.50000,     -0.16326,71.63547,50.00000,46.00000,2.881203e-09,0.78618
300.21100,  74.60000,     -0.16288,71.60911,50.00000,46.00000,2.876683e-09,0.78621
300.21301,  74.70000,     -0.16270,71.60911,50.00000,46.00000,2.876683e-09,0.78621
300.20001,  74.80000,     -0.16251,71.55640,50.00000,46.00000,2.880587e-09,0.78623
300.19800,  74.90000,     -0.16251,71.55640,50.00000,46.00000,2.880587e-09,0.78623
300.18900,  75.00000,     -0.16100,71.53023,50.00000,46.00000,2.886398e-09,0.78626
300.19501,  75.10000,     -0.16081,71.50388,50.00000,46.00000,2.884896e-09,0.78627
300.17899,  75.20000,     -0.16138,71.47752,50.00000,46.00000,2.884896e-09,0.78627
300.17401,  75.30000,     -0.16062,71.45116,50.00000,46.00000,2.878711e-09,0.78629
300.18201,  75.40000,     -0.16062,71.45116,50.00000,46.00000,2.887620e-09,0.78631
300.17401,  75.50000,     -0.16062,71.42500,50.00000,46.00000,2.887620e-09,0.78631
300.16901,  75.60000,     -0.16062,71.39864,50.00000,46.00000,2.884700e-09,0.78633
300.16501,  75.70000,     -0.16081,71.37229,50.00000,46.00000,2.884700e-09,0.78633
300.14899,  75.80000,     -0.16081,71.34593,50.00000,46.00000,2.886924e-09,0.78635
300.14899,  75.90000,     -0.16156,71.31957,50.00000,46.00000,2.885352e-09,0.78637
300.14401,  76.00000,     -0.16099,71.29341,50.00000,46.00000,2.885352e-09,0.78637
300.13901,  76.10000,     -0.16062,71.29341,50.00000,46.00000,2.885067e-09,0.78640
300.13599,  76.20000,     -0.15874,71.26705,50.00000,46.00000,2.885067e-09,0.78640
300.12900,  76.30000,     -0.15986,71.24070,50.00000,46.00000,2.884697e-09,0.78641
300.12399,  76.40000,     -0.15873,71.21434,50.00000,46.00000,2.884379e-09,0.78643
300.12201,  76.50000,     -0.15780,71.18818,50.00000,46.00000,2.884379e-09,0.78643
300.13699,  76.60000,     -0.15761,71.16182,50.00000,46.00000,2.891690e-09,0.78644
300.12299,  76.70000,     -0.15686,71.13547,50.00000,46.00000,2.891690e-09,0.78644
300.11499,  76.80000,     -0.15610,71.13547,50.00000,46.00000,2.882767e-09,0.78646
300.12399,  76.90000,     -0.15592,71.10911,50.00000,46.00000,2.889874e-09,0.78648
300.12100,  77.00000,     -0.15610,71.08295,50.00000,46.00000,2.889874e-09,0.78648
300.10501,  77.10000,     -0.15554,71.05659,50.00000,46.00000,2.887395e-09,0.78650
300.11401,  77.20000,     -0.15610,71.03023,50.00000,46.00000,2.887767e-09,0.78651
300.10400,  77.30000,     -0.15535,71.03023,50.00000,46.00000,2.887767e-09,0.78651
300.09900,  77.40000,     -0.15648,71.00388,50.00000,46.00000,2.883573e-09,0.78654
300.10199,  77.50000,     -0.15535,70.97771,50.00000,46.00000,2.883573e-09,0.78654
300.09500,  77.60000,     -0.15516,70.95136,50.00000,46.00000,2.885038e-09,0.78654
300.09299,  77.70000,     -0.15516,70.92500,50.00000,46.00000,2.886157e-09,0.78656
300.07901,  77.80000,     -0.15497,70.92500,50.00000,46.00000,2.886157e-09,0.78656
300.07800,  77.90000,     -0.15497,70.89864,50.00000,46.00000,2.888014e-09,0.78657
300.08301,  78.00000,     -0.15403,70.87248,50.00000,46.00000,2.888014e-09,0.78657
300.08200,  78.10000,     -0.15441,70.84612,50.00000,46.00000,2.879294e-09,0.78659
300.08301,  78.20000,     -0.15384,70.81977,50.00000,46.00000,2.882320e-09,0.78661
300.08099,  78.30000,     -0.15328,70.79341,50.00000,46.00000,2.882320e-09,0.78661
300.08099,  78.40000,     -0.15272,70.76725,50.00000,46.00000,2.878423e-09,0.78662
300.07800,  78.50000,     -0.15253,70.76725,50.00000,46.00000,2.878423e-09,0.78662
300.07300,  78.60000,     -0.15196,70.74089,50.00000,46.00000,2.880761e-09,0.78664
300.08701,  78.70000,     -0.15234,70.71453,50.00000,46.00000,2.884262e-09,0.78664
300.06500,  78.80000,     -0.15253,70.68818,50.00000,46.00000,2.884262e-09,0.78664
300.07401,  78.90000,     -0.15253,70.68818,50.00000,46.00000,2.879336e-09,0.78666
300.07101,  79.00000,     -0.15215,70.66182,50.00000,46.00000,2.878942e-09,0.78667
300.07101,  79.10000,     -0.15290,70.63566,50.00000,46.00000,2.878942e-09,0.78667
300.07800,  79.20000,     -0.15178,70.60930,50.00000,46.00000,2.873455e-09,0.78668
300.06900,  79.30000,     -0.15177,70.58295,50.00000,46.00000,2.873455e-09,0.78668
300.06400,  79.40000,     -0.15140,70.58295,50.00000,46.00000,2.886329e-09,0.78670
300.06000,  79.50000,     -0.15252,70.55659,50.00000,46.00000,2.883721e-09,0.78671
300.06000,  79.60000,     -0.15196,70.53043,50.00000,46.00000,2.883721e-09,0.78671
300.06100,  79.70000,     -0.15215,70.50407,50.00000,46.00000,2.884653e-09,0.78672
300.05600,  79.80000,     -0.15215,70.49748,50.00000,46.00000,2.884653e-09,0.78672
300.05899,  79.90000,     -0.15234,70.44922,50.00000,46.00000,2.881084e-09,0.78674
300.06201,  80.00000,     -0.15083,70.42287,50.00000,46.00000,2.883789e-09,0.78675
300.05200,  80.10000,     -0.15064,70.42287,50.00000,46.00000,2.883789e-09,0.78675
300.06201,  80.20000,     -0.15083,70.42287,50.00000,46.00000,2.887288e-09,0.78676
300.04999,  80.30000,     -0.14970,70.39671,50.00000,46.00000,2.887288e-09,0.78676
300.06299,  80.40000,     -0.15008,70.37035,50.00000,46.00000,2.886034e-09,0.78676
300.04300,  80.50000,     -0.15102,70.36376,50.00000,46.00000,2.886841e-09,0.78677
300.04800,  80.60000,     -0.14933,70.31764,50.00000,46.00000,2.886841e-09,0.78677
300.04800,  80.70000,     -0.15064,70.31764,50.00000,46.00000,2.884893e-09,0.78677
300.04901,  80.80000,     -0.14989,70.29147,50.00000,46.00000,2.893694e-09,0.78680
300.05099,  80.90000,     -0.14971,70.26512,50.00000,46.00000,2.893694e-09,0.78680
300.04501,  81.00000,     -0.14989,70.26512,50.00000,46.00000,2.889602e-09,0.78681
300.04401,  81.10000,     -0.14989,70.23876,50.00000,46.00000,2.889602e-09,0.78681
300.06100,  81.20000,     -0.15046,70.25853,50.00000,46.00000,2.886517e-09,0.78682
300.04599,  81.30000,     -0.15083,70.23217,50.00000,46.00000,2.882719e-09,0.78683
300.05499,  81.40000,     -0.15140,70.17519,50.00000,46.00000,2.882719e-09,0.78683
300.05200,  81.50000,     -0.15064,70.14884,50.00000,46.00000,2.880637e-09,0.78683
300.05099,  81.60000,     -0.15215,70.14884,50.00000,46.00000,2.880637e-09,0.78683
300.04901,  81.70000,     -0.15215,70.12248,50.00000,46.00000,2.883156e-09,0.78685
300.04501,  81.80000,     -0.15252,70.09632,50.00000,46.00000,2.880260e-09,0.78684
300.03799,  81.90000,     -0.15290,70.09632,50.00000,46.00000,2.880260e-09,0.78684
300.04599,  82.00000,     -0.15402,70.06996,50.00000,46.00000,2.880770e-09,0.78686
300.04199,  82.10000,     -0.15308,70.04360,50.00000,46.00000,2.880770e-09,0.78686
300.03400,  82.20000,     -0.15271,70.04360,50.00000,46.00000,2.879275e-09,0.78687
300.03500,  82.30000,     -0.15383,70.01725,50.00000,46.00000,2.885285e-09,0.78687
300.03101,  82.40000,     -0.15383,69.99109,50.00000,46.00000,2.885285e-09,0.78687
300.02899,  82.50000,     -0.15346,69.96473,50.00000,46.00000,2.878806e-09,0.78689
300.03000,  82.60000,     -0.15289,69.96473,50.00000,46.00000,2.888843e-09,0.78689
300.03201,  82.70000,     -0.15346,69.93837,50.00000,46.00000,2.888843e-09,0.78689
300.03201,  82.80000,     -0.15252,69.91202,50.00000,46.00000,2.881156e-09,0.78690
300.03500,  82.90000,     -0.15233,69.91202,50.00000,46.00000,2.881156e-09,0.78690
300.03799,  83.00000,     -0.15196,69.89225,50.00000,46.00000,2.878645e-09,0.78691
300.04300,  83.10000,     -0.15233,69.85950,50.00000,46.00000,2.878645e-09,0.78691
300.02600,  83.20000,     -0.15139,69.83314,50.00000,46.00000,2.883956e-09,0.78691
300.03201,  83.30000,     -0.15289,69.80678,50.00000,46.00000,2.884442e-09,0.78692
300.04099,  83.40000,     -0.15196,69.80678,50.00000,46.00000,2.884442e-09,0.78692
300.03601,  83.50000,     -0.14933,69.78702,50.00000,46.00000,2.879427e-09,0.78693
300.04199,  83.60000,     -0.15121,69.78043,50.00000,46.00000,2.888608e-09,0.78694
300.03400,  83.70000,     -0.15120,69.80678,50.00000,46.00000,2.888608e-09,0.78694
300.02802,  83.80000,     -0.15139,69.74981,50.00000,46.00000,2.879179e-09,0.78694
300.02899,  83.90000,     -0.15045,69.69729,50.00000,46.00000,2.879179e-09,0.78694
300.03000,  84.00000,     -0.15064,69.69070,50.00000,46.00000,2.884545e-09,0.78695
300.02100,  84.10000,     -0.15139,69.67093,50.00000,46.00000,2.883728e-09,0.78695
300.02600,  84.20000,     -0.15327,69.67093,50.00000,46.00000,2.883728e-09,0.78695
300.03500,  84.30000,     -0.15233,69.64457,50.00000,46.00000,2.887147e-09,0.78695
300.01801,  84.40000,     -0.15214,69.61822,50.00000,46.00000,2.887147e-09,0.78695
300.04501,  84.50000,     -0.15233,69.59205,50.00000,46.00000,2.881541e-09,0.78696
300.02600,  84.60000,     -0.15327,69.56570,50.00000,46.00000,2.890855e-09,0.78697
300.01999,  84.70000,     -0.15214,69.56570,50.00000,46.00000,2.890855e-09,0.78697
300.01501,  84.80000,     -0.15327,69.53934,50.00000,46.00000,2.887806e-09,0.78697
300.01999,  84.90000,     -0.15270,69.51298,50.00000,46.00000,2.887806e-09,0.78697
300.01700,  85.00000,     -0.15308,69.51298,50.00000,46.00000,2.891403e-09,0.78697
300.01901,  85.10000,     -0.15233,69.48663,50.00000,46.00000,2.886499e-09,0.78699
300.02600,  85.20000,     -0.15289,69.48663,50.00000,46.00000,2.886499e-09,0.78699
