Filename	L3
Instrument name	
Operator	Galyna
rundate	2025-02-24
Sample name	L3
[step]
Step 1
Time	Temperature	Weight	Weight	Deriv. Weight
min	°C	mg	%	% / °C
0.01	26.54	1.644	100	-4.21825E-05
0.04	26.69	1.642	99.8783455	-4.02265E-05
0.13	26.83	1.642	99.8783455	-4.17734E-05
0.21	26.96	1.643	99.93917275	-4.35985E-05
0.29	27.07	1.643	99.93917275	-4.23658E-05
0.38	27.18	1.645	100.0608273	-4.32879E-05
0.46	27.28	1.642	99.8783455	-4.19019E-05
0.54	27.37	1.639	99.69586375	-0.000042381
0.63	27.46	1.642	99.8783455	-4.17576E-05
0.71	27.55	1.641	99.81751825	-4.23223E-05
0.79	27.64	1.64	99.756691	-4.10432E-05
0.88	27.74	1.641	99.81751825	-3.91648E-05
0.96	27.83	1.639	99.69586375	-3.79774E-05
1.04	27.93	1.641	99.81751825	-3.92794E-05
1.13	28.03	1.643	99.93917275	-3.98823E-05
1.21	28.14	1.638	99.6350365	-3.80521E-05
1.29	28.25	1.637	99.57420925	-3.59639E-05
1.38	28.38	1.642	99.8783455	-3.75678E-05
1.46	28.51	1.643	99.93917275	-3.71841E-05
1.54	28.65	1.644	100	-3.61988E-05
1.63	28.8	1.653	100.5474453	-3.60805E-05
1.71	28.95	1.647	100.1824818	-3.62319E-05
1.79	29.13	1.639	99.69586375	-3.62753E-05
1.88	29.3	1.641	99.81751825	-3.56488E-05
1.96	29.5	1.638	99.6350365	-3.54659E-05
2.04	29.7	1.639	99.69586375	-3.43518E-05
2.13	29.91	1.639	99.69586375	-3.36846E-05
2.21	30.14	1.643	99.93917275	-3.28203E-05
2.29	30.37	1.645	100.0608273	-3.00909E-05
2.38	30.62	1.648	100.243309	-2.75307E-05
2.46	30.88	1.645	100.0608273	-2.83623E-05
2.54	31.15	1.638	99.6350365	-2.84836E-05
2.63	31.43	1.643	99.93917275	-0.000027901
2.71	31.72	1.633	99.33090024	-2.80811E-05
2.79	32.03	1.639	99.69586375	-2.79996E-05
2.88	32.33	1.639	99.69586375	-2.81626E-05
2.96	32.66	1.639	99.69586375	-2.92593E-05
3.04	32.99	1.637	99.57420925	-2.92695E-05
3.13	33.33	1.639	99.69586375	-2.88019E-05
3.21	33.68	1.642	99.8783455	-2.96849E-05
3.29	34.03	1.647	100.1824818	-3.08748E-05
3.38	34.4	1.643	99.93917275	-3.08413E-05
3.46	34.77	1.641	99.81751825	-0.000031211
3.54	35.15	1.638	99.6350365	-3.13159E-05
3.63	35.53	1.64	99.756691	-3.11394E-05
3.71	35.92	1.642	99.8783455	-3.13073E-05
3.79	36.32	1.647	100.1824818	-3.23803E-05
3.88	36.72	1.643	99.93917275	-3.32596E-05
3.96	37.13	1.643	99.93917275	-3.32556E-05
4.04	37.54	1.647	100.1824818	-3.33905E-05
4.13	37.95	1.647	100.1824818	-3.30592E-05
4.21	38.37	1.651	100.4257908	-0.000032225
4.29	38.79	1.64	99.756691	-3.19106E-05
4.38	39.21	1.634	99.39172749	-3.18674E-05
4.46	39.64	1.641	99.81751825	-3.17056E-05
4.54	40.07	1.64	99.756691	-3.14773E-05
4.63	40.5	1.64	99.756691	-3.14295E-05
4.71	40.93	1.635	99.45255474	-3.15395E-05
4.79	41.37	1.64	99.756691	-3.12591E-05
4.88	41.8	1.645	100.0608273	-3.10289E-05
4.96	42.23	1.641	99.81751825	-3.16669E-05
5.04	42.66	1.64	99.756691	-3.21536E-05
5.13	43.1	1.642	99.8783455	-3.19969E-05
5.21	43.53	1.64	99.756691	-3.15995E-05
5.29	43.96	1.641	99.81751825	-0.000031607
5.38	44.39	1.638	99.6350365	-3.19106E-05
5.46	44.82	1.638	99.6350365	-0.000032258
5.54	45.25	1.641	99.81751825	-3.27992E-05
5.63	45.68	1.639	99.69586375	-3.24987E-05
5.71	46.11	1.641	99.81751825	-3.23043E-05
5.79	46.53	1.641	99.81751825	-3.21884E-05
5.88	46.96	1.638	99.6350365	-3.19987E-05
5.96	47.38	1.64	99.756691	-3.14857E-05
6.04	47.81	1.64	99.756691	-3.11726E-05
6.13	48.23	1.64	99.756691	-3.10141E-05
6.21	48.64	1.64	99.756691	-3.07272E-05
6.29	49.06	1.637	99.57420925	-0.000030545
6.38	49.47	1.639	99.69586375	-3.03764E-05
6.46	49.89	1.64	99.756691	-3.02346E-05
6.54	50.3	1.64	99.756691	-0.00002998
6.63	50.71	1.638	99.6350365	-3.00112E-05
6.71	51.11	1.637	99.57420925	-3.00646E-05
6.79	51.52	1.639	99.69586375	-2.98367E-05
6.88	51.93	1.636	99.513382	-2.98645E-05
6.96	52.33	1.638	99.6350365	-0.000029968
7.04	52.73	1.637	99.57420925	-3.02758E-05
7.13	53.13	1.638	99.6350365	-3.01351E-05
7.21	53.53	1.641	99.81751825	-3.03621E-05
7.29	53.93	1.647	100.1824818	-3.01928E-05
7.38	54.32	1.64	99.756691	-3.01347E-05
7.46	54.72	1.645	100.0608273	-2.99159E-05
7.54	55.11	1.634	99.39172749	-2.98838E-05
7.63	55.5	1.638	99.6350365	-0.00002981
7.71	55.89	1.634	99.39172749	-2.96621E-05
7.79	56.29	1.638	99.6350365	-2.95993E-05
7.88	56.67	1.632	99.27007299	-2.96012E-05
7.96	57.06	1.632	99.27007299	-2.97146E-05
8.04	57.45	1.635	99.45255474	-2.99483E-05
8.13	57.84	1.626	98.90510949	-3.01432E-05
8.21	58.23	1.64	99.756691	-3.02798E-05
8.29	58.61	1.632	99.27007299	-3.05238E-05
8.38	59	1.642	99.8783455	-3.07335E-05
8.46	59.38	1.633	99.33090024	-0.000030975
8.54	59.77	1.632	99.27007299	-3.11806E-05
8.63	60.15	1.64	99.756691	-3.15623E-05
8.71	60.54	1.634	99.39172749	-3.17646E-05
8.79	60.93	1.64	99.756691	-3.19775E-05
8.88	61.31	1.635	99.45255474	-3.21981E-05
8.96	61.7	1.638	99.6350365	-3.23655E-05
9.04	62.09	1.635	99.45255474	-0.000032457
9.13	62.47	1.64	99.756691	-0.000032544
9.21	62.86	1.642	99.8783455	-0.000032923
9.29	63.24	1.64	99.756691	-3.33751E-05
9.38	63.63	1.632	99.27007299	-0.000033661
9.46	64.02	1.634	99.39172749	-3.38331E-05
9.54	64.41	1.642	99.8783455	-3.40177E-05
9.63	64.79	1.643	99.93917275	-3.46568E-05
9.71	65.18	1.631	99.20924574	-3.54927E-05
9.79	65.58	1.638	99.6350365	-3.56959E-05
9.88	65.97	1.64	99.756691	-3.58248E-05
9.96	66.36	1.637	99.57420925	-3.60364E-05
10.04	66.75	1.636	99.513382	-3.52822E-05
10.13	67.15	1.636	99.513382	-3.50859E-05
10.21	67.54	1.639	99.69586375	-3.57021E-05
10.29	67.93	1.637	99.57420925	-3.59214E-05
10.38	68.33	1.641	99.81751825	-0.000036539
10.46	68.73	1.639	99.69586375	-3.71053E-05
10.54	69.12	1.64	99.756691	-3.75878E-05
10.63	69.52	1.648	100.243309	-3.76451E-05
10.71	69.92	1.648	100.243309	-3.75618E-05
10.79	70.32	1.633	99.33090024	-3.72957E-05
10.88	70.72	1.636	99.513382	-3.72337E-05
10.96	71.13	1.639	99.69586375	-3.76591E-05
