Filename	L3
Instrument name	
Operator	Galyna
rundate	2025-02-24
Sample name	L3
[step]
Step 1
Time	Temperature	Weight	Weight	Deriv. Weight
min	°C	mg	%	% / °C
8.54	60.68	4.314	99.81490051	-3.07581E-05
8.63	61.07	4.316	99.86117538	-0.00003084
8.71	61.45	4.316	99.86117538	-3.07898E-05
8.79	61.84	4.314	99.81490051	-3.06838E-05
8.88	62.22	4.316	99.86117538	-3.09162E-05
8.96	62.61	4.316	99.86117538	-3.08838E-05
9.04	62.99	4.321	99.97686256	-0.000030978
9.13	63.38	4.31	99.72235076	-3.08186E-05
9.21	63.76	4.314	99.81490051	-3.11362E-05
9.29	64.15	4.316	99.86117538	-3.13613E-05
9.38	64.54	4.317	99.88431282	-3.19905E-05
9.46	64.93	4.315	99.83803795	-3.24295E-05
9.54	65.32	4.317	99.88431282	-3.23404E-05
9.63	65.71	4.317	99.88431282	-3.25499E-05
9.71	66.1	4.315	99.83803795	-0.000032676
9.79	66.49	4.316	99.86117538	-3.29128E-05
9.88	66.88	4.317	99.88431282	-3.35933E-05
9.96	67.27	4.317	99.88431282	-3.33138E-05
10.04	67.67	4.316	99.86117538	-3.32514E-05
10.13	68.06	4.317	99.88431282	-3.31756E-05
10.21	68.46	4.316	99.86117538	-3.25225E-05
10.29	68.85	4.314	99.81490051	-3.29191E-05
10.38	69.25	4.315	99.83803795	-3.27928E-05
10.46	69.65	4.316	99.86117538	-0.000033392
10.54	70.05	4.315	99.83803795	-3.30038E-05
10.63	70.45	4.316	99.86117538	-3.32431E-05
10.71	70.85	4.314	99.81490051	-3.33012E-05
10.79	71.25	4.314	99.81490051	-3.35426E-05
10.88	71.66	4.314	99.81490051	-3.41755E-05
10.96	72.06	4.314	99.81490051	-3.46447E-05
11.04	72.47	4.314	99.81490051	-3.50982E-05
11.13	72.87	4.315	99.83803795	-3.54209E-05
11.21	73.28	4.316	99.86117538	-3.59116E-05
11.29	73.69	4.316	99.86117538	-3.59472E-05
11.38	74.1	4.314	99.81490051	-3.66657E-05
11.46	74.51	4.316	99.86117538	-3.71278E-05
11.54	74.92	4.314	99.81490051	-3.73341E-05
11.63	75.33	4.315	99.83803795	-3.78195E-05
11.71	75.74	4.315	99.83803795	-0.000037957
11.79	76.16	4.315	99.83803795	-3.87807E-05
11.88	76.57	4.316	99.86117538	-3.86659E-05
11.96	76.98	4.317	99.88431282	-3.84568E-05
12.04	77.4	4.319	99.93058769	-3.86511E-05
12.13	77.82	4.318	99.90745025	-3.95104E-05
12.21	78.23	4.314	99.81490051	-3.99827E-05
12.29	78.65	4.313	99.79176307	-4.03558E-05
12.38	79.07	4.321	99.97686256	-4.09765E-05
12.46	79.49	4.319	99.93058769	-4.31642E-05
12.54	79.91	4.314	99.81490051	-0.000044405
12.63	80.33	4.313	99.79176307	-4.47159E-05
