Filename	L2
Instrument name	
Operator	Galyna
-correctrundate	2025-02-24
Sample name	L2
[step]
Step 1
Time	Temperature	Weight	Weight	Deriv. Weight
min	°C	mg	%	% / °C
9.96	66.84	1.562	99.93602047	-3.99614E-05
10.04	67.23	1.56	99.80806142	-4.07873E-05
10.13	67.63	1.56	99.80806142	-0.000041435
10.21	68.03	1.56	99.80806142	-4.19521E-05
10.29	68.42	1.559	99.74408189	-4.28675E-05
10.38	68.82	1.559	99.74408189	-4.37527E-05
10.46	69.22	1.551	99.23224568	-4.45984E-05
10.54	69.62	1.558	99.68010237	-4.53676E-05
10.63	70.02	1.56	99.80806142	-4.57818E-05
10.71	70.42	1.562	99.93602047	-4.69314E-05
10.79	70.82	1.56	99.80806142	-4.75646E-05
10.88	71.23	1.563	100	-4.86905E-05
10.96	71.63	1.564	100.0639795	-4.98251E-05
11.04	72.04	1.562	99.93602047	-5.03716E-05
11.13	72.44	1.559	99.74408189	-5.11156E-05
11.21	72.85	1.56	99.80806142	-5.27636E-05
11.29	73.26	1.561	99.87204095	-5.33702E-05
11.38	73.67	1.558	99.68010237	-5.38017E-05
11.46	74.08	1.561	99.87204095	-5.46235E-05
11.54	74.49	1.562	99.93602047	-5.52324E-05
11.63	74.9	1.559	99.74408189	-5.57247E-05
11.71	75.32	1.558	99.68010237	-5.66628E-05
11.79	75.73	1.561	99.87204095	-5.76507E-05
11.88	76.14	1.559	99.74408189	-0.000058529
11.96	76.56	1.562	99.93602047	-5.88261E-05
12.04	76.97	1.556	99.55214331	-5.93015E-05
12.13	77.39	1.559	99.74408189	-6.02408E-05
12.21	77.81	1.559	99.74408189	-0.000060146
12.29	78.22	1.557	99.61612284	-6.08719E-05
12.38	78.64	1.56	99.80806142	-6.18196E-05
12.46	79.06	1.557	99.61612284	-6.18601E-05
12.54	79.48	1.559	99.74408189	-6.27636E-05
12.63	79.9	1.558	99.68010237	-6.32176E-05
12.71	80.32	1.558	99.68010237	-6.40896E-05
12.79	80.74	1.562	99.93602047	-6.49482E-05
12.88	81.16	1.562	99.93602047	-6.62717E-05
12.96	81.58	1.556	99.55214331	-6.71579E-05
13.04	82.01	1.56	99.80806142	-6.78881E-05
13.13	82.43	1.557	99.61612284	-6.87747E-05
13.21	82.85	1.559	99.74408189	-6.98505E-05
13.29	83.27	1.556	99.55214331	-7.07548E-05
13.38	83.69	1.556	99.55214331	-7.15129E-05
13.46	84.12	1.552	99.29622521	-7.23034E-05
13.54	84.54	1.558	99.68010237	-7.31256E-05
13.63	84.97	1.556	99.55214331	-7.41895E-05
13.71	85.39	1.56	99.80806142	-7.49636E-05
13.79	85.81	1.558	99.68010237	-7.57872E-05
13.88	86.24	1.556	99.55214331	-7.64678E-05
13.96	86.66	1.56	99.80806142	-7.73392E-05
14.04	87.09	1.555	99.48816379	-7.84193E-05
14.13	87.51	1.557	99.61612284	-7.93609E-05
14.21	87.94	1.556	99.55214331	-0.000080196
14.29	88.36	1.555	99.48816379	-8.13905E-05
14.38	88.79	1.555	99.48816379	-8.24101E-05
14.46	89.21	1.555	99.48816379	-8.32731E-05
14.54	89.63	1.555	99.48816379	-8.40687E-05
14.63	90.06	1.557	99.61612284	-8.49201E-05
14.71	90.48	1.558	99.68010237	-8.57987E-05
14.79	90.91	1.554	99.42418426	-8.64834E-05
14.88	91.34	1.556	99.55214331	-8.73651E-05
14.96	91.77	1.561	99.87204095	-8.84416E-05
15.04	92.2	1.557	99.61612284	-8.93042E-05
15.13	92.63	1.558	99.68010237	-9.01662E-05
15.21	93.06	1.558	99.68010237	-0.000090972
15.29	93.49	1.553	99.36020473	-9.19631E-05
15.38	93.91	1.555	99.48816379	-9.31914E-05
15.46	94.34	1.554	99.42418426	-0.000094208
15.54	94.76	1.553	99.36020473	-9.54604E-05
15.63	95.17	1.552	99.29622521	-9.66606E-05
15.71	95.58	1.553	99.36020473	-9.78812E-05
15.79	95.99	1.554	99.42418426	-9.94379E-05
15.88	96.38	1.556	99.55214331	-0.000100763
15.96	96.77	1.554	99.42418426	-0.0001021
16.04	97.15	1.558	99.68010237	-0.000103292
16.13	97.52	1.552	99.29622521	-0.000104551
16.21	97.87	1.553	99.36020473	-0.00010593
16.29	98.22	1.552	99.29622521	-0.000107331
16.38	98.55	1.554	99.42418426	-0.000108859
16.46	98.88	1.556	99.55214331	-0.000110397
16.54	99.18	1.554	99.42418426	-0.000111593
16.63	99.48	1.551	99.23224568	-0.000112785
16.71	99.76	1.551	99.23224568	-0.000114161
16.79	100.03	1.551	99.23224568	-0.000115719
16.88	100.29	1.551	99.23224568	-0.000116752
16.96	100.53	1.549	99.10428663	-0.000117972
17.04	100.76	1.549	99.10428663	-0.000119619
17.13	100.97	1.55	99.16826615	-0.000121179
17.21	101.18	1.551	99.23224568	-0.000122473
17.29	101.37	1.549	99.10428663	-0.000123972
17.38	101.55	1.547	98.97632758	-0.000125565
17.46	101.71	1.548	99.0403071	-0.000126963
17.54	101.87	1.548	99.0403071	-0.000128623
17.63	102.01	1.549	99.10428663	-0.000130278
17.71	102.14	1.549	99.10428663	-0.000132121
17.79	102.26	1.546	98.91234805	-0.00013369
17.88	102.37	1.546	98.91234805	-0.000135405
17.96	102.47	1.548	99.0403071	-0.000137236
18.04	102.57	1.547	98.97632758	-0.000138396
18.13	102.65	1.548	99.0403071	-0.000140896
18.21	102.72	1.546	98.91234805	-0.000142879
18.29	102.79	1.546	98.91234805	-0.000144
18.38	102.84	1.546	98.91234805	-0.000145293
18.46	102.89	1.547	98.97632758	-0.00014701
18.54	102.93	1.546	98.91234805	-0.000148825
18.63	102.97	1.546	98.91234805	-0.000150576
18.71	103	1.546	98.91234805	-0.000152577
18.79	103.02	1.546	98.91234805	-0.000154593
18.88	103.03	1.546	98.91234805	-0.000159336
18.96	103.04	1.545	98.84836852	-0.000161991
19.04	103.05	1.545	98.84836852	-0.000163833
19.13	103.05	1.545	98.84836852	-0.000165267
19.21	103.04	1.544	98.784389	-0.000167139
19.29	103.03	1.544	98.784389	-0.000167998
19.38	103.02	1.545	98.84836852	-0.000168395
19.46	103	1.544	98.784389	-0.000169553
19.54	102.98	1.544	98.784389	-0.000171555
19.63	102.96	1.545	98.84836852	-0.000173279
19.71	102.93	1.545	98.84836852	-0.000174336
19.79	102.9	1.544	98.784389	-0.000176723
19.88	102.87	1.544	98.784389	-0.000177552
19.96	102.83	1.544	98.784389	-0.000178088
20.04	102.79	1.543	98.72040947	-0.000179953
20.13	102.75	1.544	98.784389	-0.000181835
20.21	102.71	1.543	98.72040947	-0.000182546
20.29	102.66	1.543	98.72040947	-0.000184109
20.38	102.62	1.543	98.72040947	-0.000184101
20.46	102.57	1.543	98.72040947	-0.000186617
20.54	102.52	1.543	98.72040947	-0.000186825
20.63	102.47	1.543	98.72040947	-0.0001868
20.71	102.42	1.543	98.72040947	-0.000187809
20.79	102.37	1.542	98.65642994	-0.000186785
20.88	102.32	1.542	98.65642994	-0.000187954
20.96	102.26	1.543	98.72040947	-0.000187766
21.04	102.21	1.543	98.72040947	-0.000188582
21.13	102.16	1.542	98.65642994	-0.000188452
21.21	102.1	1.542	98.65642994	-0.000185955
21.29	102.05	1.541	98.59245042	-0.000183645
21.38	101.99	1.541	98.59245042	-0.00018225
21.46	101.94	1.541	98.59245042	-0.000180072
21.54	101.88	1.541	98.59245042	-0.000179091
21.63	101.82	1.541	98.59245042	-0.000176191
21.71	101.77	1.542	98.65642994	-0.000175507
21.79	101.71	1.541	98.59245042	-0.000174411
21.88	101.66	1.54	98.52847089	-0.000174382
21.96	101.6	1.54	98.52847089	-0.000171082
22.04	101.55	1.541	98.59245042	-0.000168989
22.13	101.49	1.541	98.59245042	-0.000164498
22.21	101.44	1.541	98.59245042	-0.00015937
22.29	101.38	1.541	98.59245042	-0.000157186
22.38	101.33	1.54	98.52847089	-0.00015372
22.46	101.27	1.54	98.52847089	-0.000151341
22.54	101.22	1.54	98.52847089	-0.000148182
22.63	101.17	1.539	98.46449136	-0.000144451
22.71	101.11	1.54	98.52847089	-0.000141702
22.79	101.06	1.54	98.52847089	-0.000137801
22.88	101.01	1.541	98.59245042	-0.000134414
22.96	100.96	1.541	98.59245042	-0.000131412
23.04	100.91	1.539	98.46449136	-0.000127345
23.13	100.86	1.54	98.52847089	-0.000122649
23.21	100.81	1.54	98.52847089	-0.000118931
23.29	100.76	1.54	98.52847089	-0.000115606
23.38	100.71	1.54	98.52847089	-0.000109761
23.46	100.66	1.539	98.46449136	-0.000104924
23.54	100.62	1.539	98.46449136	-0.000100933
23.63	100.57	1.54	98.52847089	-9.71988E-05
23.71	100.53	1.539	98.46449136	-9.40751E-05
23.79	100.48	1.539	98.46449136	-0.000090256
23.88	100.44	1.538	98.40051184	-8.88182E-05
23.96	100.4	1.538	98.40051184	-8.76707E-05
24.04	100.36	1.539	98.46449136	-8.51226E-05
24.13	100.32	1.536	98.27255278	-8.29443E-05
24.21	100.28	1.537	98.33653231	-8.13032E-05
24.29	100.24	1.537	98.33653231	-7.93267E-05
24.38	100.2	1.54	98.52847089	-7.74003E-05
24.46	100.17	1.537	98.33653231	-7.54772E-05
24.54	100.13	1.536	98.27255278	-7.38417E-05
24.63	100.1	1.537	98.33653231	-7.25644E-05
24.71	100.06	1.535	98.20857326	-7.12389E-05
24.79	100.04	1.538	98.40051184	-6.98521E-05
24.88	100.01	1.54	98.52847089	-6.84293E-05
24.96	100	1.537	98.33653231	-6.67564E-05
25.04	99.99	1.537	98.33653231	-6.55619E-05
25.13	100	1.539	98.46449136	-6.46874E-05
25.21	100.01	1.541	98.59245042	-6.41073E-05
25.29	100.04	1.54	98.52847089	-6.31739E-05
25.38	100.08	1.538	98.40051184	-6.22463E-05
25.46	100.14	1.537	98.33653231	-6.08862E-05
25.54	100.21	1.541	98.59245042	-5.98813E-05
25.63	100.3	1.537	98.33653231	-5.91331E-05
25.71	100.4	1.535	98.20857326	-5.85519E-05
25.79	100.52	1.539	98.46449136	-5.86157E-05
25.88	100.65	1.539	98.46449136	-5.80531E-05
25.96	100.8	1.539	98.46449136	-5.81527E-05
26.04	100.97	1.54	98.52847089	-5.83875E-05
26.13	101.15	1.538	98.40051184	-0.000058372
26.21	101.35	1.54	98.52847089	-5.84809E-05
26.29	101.56	1.54	98.52847089	-5.79138E-05
26.38	101.79	1.539	98.46449136	-5.73321E-05
26.46	102.03	1.538	98.40051184	-5.65922E-05
26.54	102.29	1.539	98.46449136	-5.61528E-05
26.63	102.56	1.539	98.46449136	-5.57765E-05
26.71	102.84	1.54	98.52847089	-5.58618E-05
26.79	103.14	1.539	98.46449136	-0.000055699
26.88	103.44	1.539	98.46449136	-5.56918E-05
26.96	103.76	1.539	98.46449136	-5.60065E-05
27.04	104.09	1.54	98.52847089	-5.62504E-05
27.13	104.43	1.539	98.46449136	-0.000055977
27.21	104.77	1.539	98.46449136	-5.62575E-05
27.29	105.13	1.538	98.40051184	-5.64037E-05
27.38	105.49	1.539	98.46449136	-0.000055637
27.46	105.86	1.539	98.46449136	-5.50187E-05
27.54	106.23	1.539	98.46449136	-0.000055266
27.63	106.61	1.539	98.46449136	-0.000055602
27.71	107	1.539	98.46449136	-5.56291E-05
27.79	107.38	1.538	98.40051184	-0.000055686
27.88	107.78	1.539	98.46449136	-5.59049E-05
27.96	108.18	1.538	98.40051184	-5.61713E-05
28.04	108.58	1.539	98.46449136	-5.60279E-05
28.13	108.98	1.539	98.46449136	-5.58736E-05
28.21	109.38	1.539	98.46449136	-5.56337E-05
28.29	109.79	1.539	98.46449136	-5.53675E-05
28.38	110.19	1.538	98.40051184	-5.52475E-05
28.46	110.6	1.538	98.40051184	-5.50177E-05
28.54	111.01	1.538	98.40051184	-5.48368E-05
28.63	111.42	1.537	98.33653231	-0.000054773
28.71	111.82	1.538	98.40051184	-5.45006E-05
28.79	112.23	1.537	98.33653231	-0.000054346
28.88	112.64	1.539	98.46449136	-5.40431E-05
28.96	113.05	1.539	98.46449136	-0.000053887
29.04	113.45	1.539	98.46449136	-5.37918E-05
29.13	113.86	1.539	98.46449136	-5.35847E-05
29.21	114.26	1.537	98.33653231	-5.34577E-05
29.29	114.67	1.537	98.33653231	-5.33302E-05
29.38	115.07	1.535	98.20857326	-5.33258E-05
29.46	115.47	1.536	98.27255278	-5.33388E-05
29.54	115.87	1.536	98.27255278	-5.32387E-05
29.63	116.27	1.536	98.27255278	-5.32112E-05
29.71	116.67	1.539	98.46449136	-5.32933E-05
29.79	117.07	1.536	98.27255278	-5.34386E-05
29.88	117.47	1.536	98.27255278	-5.35776E-05
29.96	117.86	1.537	98.33653231	-5.36736E-05
30.04	118.26	1.535	98.20857326	-5.37601E-05
30.13	118.65	1.535	98.20857326	-5.38742E-05
30.21	119.05	1.536	98.27255278	-5.38819E-05
30.29	119.44	1.537	98.33653231	-5.39071E-05
30.38	119.84	1.535	98.20857326	-5.38888E-05
30.46	120.23	1.536	98.27255278	-5.41871E-05
30.54	120.62	1.539	98.46449136	-0.000054468
30.63	121.01	1.534	98.14459373	-5.45188E-05
30.71	121.4	1.533	98.0806142	-5.47419E-05
30.79	121.79	1.534	98.14459373	-5.48604E-05
30.88	122.19	1.534	98.14459373	-5.50445E-05
30.96	122.58	1.535	98.20857326	-5.52886E-05
31.04	122.97	1.534	98.14459373	-0.000055635
31.13	123.36	1.536	98.27255278	-5.58845E-05
31.21	123.76	1.535	98.20857326	-5.60459E-05
31.29	124.15	1.534	98.14459373	-5.61632E-05
31.38	124.54	1.535	98.20857326	-5.66158E-05
31.46	124.94	1.536	98.27255278	-5.67129E-05
31.54	125.33	1.537	98.33653231	-5.67659E-05
31.63	125.72	1.535	98.20857326	-5.69074E-05
31.71	126.12	1.537	98.33653231	-5.71089E-05
31.79	126.52	1.538	98.40051184	-5.73453E-05
31.88	126.91	1.535	98.20857326	-5.74754E-05
