SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N,cross sectional area,thickness,width,load cell,
Tension1,3-Rest,236.448,44.513,0,-0.0005
Tension1,3-Rest,236.648,44.513,0,-0.0005
Tension1,3-Rest,236.848,44.513,0,-0.0005
Tension1,3-Rest,237.048,44.513,0,-0.0005
Tension1,3-Rest,237.248,44.513,0,-0.0005
Tension1,3-Rest,237.448,44.513,0,0.0023
Tension1,3-Rest,237.648,44.513,0,-0.0020
Tension1,3-Rest,237.848,44.513,0,-0.0005
Tension1,3-Rest,238.048,44.513,0,0.0009
Tension1,3-Rest,238.248,44.513,0,-0.0005
Tension1,3-Rest,238.448,44.513,0,-0.0005
Tension1,3-Rest,238.648,44.513,0,0.0009
Tension1,3-Rest,238.848,44.513,0,-0.0005
Tension1,3-Rest,239.048,44.513,0,-0.0005
Tension1,3-Rest,239.248,44.513,0,0.0009
Tension1,3-Rest,239.448,44.513,0,-0.0005
Tension1,3-Rest,239.648,44.513,0,-0.0005
Tension1,3-Rest,239.848,44.513,0,0.0023
Tension1,3-Rest,240.048,44.513,0,-0.0005
