URL	chrom://isq7ci2006004/ChromeleonLocal/Instrument Data/Aspuru-Guzik/Stanley/2024_12_16_005c-H.seq/306.smp/MSDevice.xraw
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2024_12_16_005c-H
Name	005c-H3F_conc
Number	7
Position	5
Comment	
Processing Method	Basic Quantitative
Instrument Method	2024_12_16_005c-H - Copy
Type	Unknown
Status	Finished
Inject Time	12/16/2024 3:47:11 PM -05:00
Volume (µl)	3.0000
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Data Points	268
Mass Min. (m/z)	150.000000
Mass Max. (m/z)	399.968075
Retention Time (min)	3.653433
Mass Resolution	0.500000
Tolerance Unit	Amu
Scan Number	340
Scan Type	+ c EI Full ms [150.00-400.00]
Is Centroid Scan	True
Base Peak Mass	159.013535
Base Peak Intensity	1712771.750000
Total Ion Count	9733224.085076

Raw Data:
Mass (m/z)	Value (counts)
150.4	19326.960938
151.1	47994.003906
152.1	25531.449219
153.0	74682.468750
153.9	17961.679688
155.0	6890.795898
156.0	19595.480469
156.8	13077.330078
157.7	20306.726563
159.0	1712771.750000
160.1	170767.312500
161.1	709360.875000
162.2	391994.468750
163.1	68561.726563
164.0	19051.689453
165.1	62152.164063
166.1	27744.896484
167.1	17432.583984
168.2	8344.749023
169.0	3929.805664
170.0	939.462463
170.9	11136.293945
172.0	42376.914063
173.0	30048.619141
173.9	3078.197510
175.0	43392.769531
176.2	17649.351563
177.1	37525.351563
178.0	34716.050781
179.0	18666.644531
180.0	3244.194092
181.0	12963.788086
181.5	477.062653
183.0	23491.974609
184.1	19239.878906
185.1	683855.875000
186.1	74861.585938
187.1	21622.869141
188.5	14504.700195
189.2	24712.759766
190.1	7407.117676
191.0	115931.882813
192.0	34489.441406
193.0	85266.960938
194.0	19244.683594
195.0	15148.024414
196.0	9284.423828
197.0	33635.640625
198.2	7432.454102
199.3	11673.587891
199.9	231.360580
200.8	7185.748047
202.1	11673.487305
203.2	14505.708984
204.3	4076.990723
205.1	17198.982422
207.0	730103.937500
208.0	151013.062500
209.0	88916.968750
210.0	15513.844727
210.7	9380.368164
211.3	2261.915771
212.1	3837.286865
213.4	2188.658936
214.4	7111.224609
215.1	10847.842773
215.7	1097.436523
216.9	2109.037354
218.0	14518.649414
219.2	4936.263672
220.1	11248.121094
221.1	122938.242188
222.2	25518.144531
223.1	30729.888672
224.0	6588.154785
224.9	3415.206299
225.5	2473.556641
226.1	306.006775
227.1	11267.605469
228.4	3208.079102
229.1	4952.647949
230.1	182.488525
231.2	2748.902588
231.9	1704.707764
232.9	6919.893555
233.7	2782.509033
235.1	22199.839844
235.9	5651.095215
237.1	16351.777344
238.1	5965.608887
239.2	7456.293457
239.8	5.054330
240.7	6219.275391
241.7	2468.355469
242.9	19678.707031
243.9	6809.798828
244.4	182.284012
245.1	4418.640137
246.0	10982.301758
247.0	2913.052002
247.9	1386.938721
249.0	31899.716797
250.1	12139.142578
251.0	31337.255859
