URL	chrom://isq7ci2006004/ChromeleonLocal/Instrument Data/Aspuru-Guzik/Stanley/2024_12_16_005c-H.seq/306.smp/MSDevice.xraw
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2024_12_16_005c-H
Name	005c-H3F_conc
Number	7
Position	5
Comment	
Processing Method	Basic Quantitative
Instrument Method	2024_12_16_005c-H - Copy
Type	Unknown
Status	Finished
Inject Time	12/16/2024 3:47:11 PM -05:00
Volume (µl)	3.0000
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Data Points	264
Mass Min. (m/z)	150.000000
Mass Max. (m/z)	399.968075
Retention Time (min)	3.527597
Mass Resolution	0.500000
Tolerance Unit	Amu
Scan Number	303
Scan Type	+ c EI Full ms [150.00-400.00]
Is Centroid Scan	True
Base Peak Mass	207.005798
Base Peak Intensity	770130.250000
Total Ion Count	6064424.032836

Raw Data:
Mass (m/z)	Value (counts)
150.1	1510.083496
151.0	48412.585938
152.0	11635.881836
153.1	85905.296875
153.9	9355.690430
154.5	8384.776367
155.2	5849.502441
156.3	9681.122070
157.1	12616.100586
159.0	419796.812500
160.0	168088.500000
161.1	34587.242188
161.8	9449.180664
162.8	15446.604492
163.5	13956.778320
164.1	22886.824219
165.0	44999.437500
166.0	23972.152344
167.0	11662.046875
168.4	4952.191406
169.2	3025.278809
170.1	1267.694702
171.0	24498.580078
172.0	214398.734375
173.0	308668.906250
174.1	33124.175781
174.8	4445.219238
175.4	1584.548462
176.8	53175.843750
177.7	7268.466309
178.4	13724.687500
179.1	20665.619141
180.4	3564.142822
181.3	3500.656982
182.0	1865.553345
182.9	10479.812500
183.7	3407.409912
184.8	24671.777344
185.7	35587.320313
186.6	40432.988281
187.2	64052.789063
188.1	20384.130859
189.1	10728.612305
190.0	1041.572266
190.9	108653.367188
192.1	14326.411133
193.0	69545.703125
194.0	17299.625000
195.1	12968.804688
195.9	4091.521729
196.9	6655.697754
197.9	10260.832031
198.9	32508.812500
200.0	12222.400391
201.1	22217.152344
202.0	3827.176270
202.7	4779.939941
204.1	3076.429688
204.8	17785.712891
205.3	16799.562500
206.2	1992.449829
207.0	770130.250000
208.1	143418.359375
209.1	98508.710938
210.1	14160.630859
211.1	10794.772461
212.3	2619.993408
213.2	6357.297363
214.3	6150.849609
214.9	4072.447998
216.0	1579.484619
216.6	16.117634
217.4	604.148743
218.0	4178.433105
218.8	5208.693359
220.2	7224.329102
221.0	113130.375000
221.6	4263.579590
222.4	23656.583984
223.1	21464.886719
224.0	1822.529541
225.0	954.593445
226.0	2132.940186
227.1	4958.618652
228.2	7033.547363
229.1	10502.098633
230.1	110678.539063
231.1	18059.328125
231.8	959.939148
233.1	3559.364258
233.6	138.600830
234.8	9980.740234
235.3	5770.144531
236.2	3043.646240
237.1	3077.205078
237.8	6481.522949
238.6	3436.527100
239.1	7928.282227
239.7	168.730011
240.9	4407.834961
241.5	0.940583
242.4	1472.398926
243.3	4496.571777
244.1	2120.966309
244.9	843.877136
