URL	chrom://isq7ci2006004/ChromeleonLocal/Instrument Data/Aspuru-Guzik/Stanley/2024_12_16_005c-H.seq/306.smp/MSDevice.xraw
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2024_12_16_005c-H
Name	005c-H3F_conc
Number	7
Position	5
Comment	
Processing Method	Basic Quantitative
Instrument Method	2024_12_16_005c-H - Copy
Type	Unknown
Status	Finished
Inject Time	12/16/2024 3:47:11 PM -05:00
Volume (µl)	3.0000
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Data Points	268
Mass Min. (m/z)	150.000000
Mass Max. (m/z)	399.968075
Retention Time (min)	3.289525
Mass Resolution	0.500000
Tolerance Unit	Amu
Scan Number	233
Scan Type	+ c EI Full ms [150.00-400.00]
Is Centroid Scan	True
Base Peak Mass	207.013901
Base Peak Intensity	695805.937500
Total Ion Count	7342454.172605

Raw Data:
Mass (m/z)	Value (counts)
150.2	6987.919434
151.0	76235.585938
152.0	33902.984375
153.0	78789.390625
154.2	17397.587891
155.1	9328.244141
156.0	13787.627930
157.0	10560.237305
157.8	8061.450684
159.0	678456.687500
160.1	238815.328125
161.0	38195.914063
161.9	7254.425781
163.0	30015.960938
164.1	27507.162109
165.0	82360.039063
166.0	14003.606445
167.2	13481.932617
168.5	8218.335938
169.0	4521.582520
169.6	1382.706421
170.7	15942.490234
171.2	31935.376953
172.0	337219.625000
173.0	569967.875000
174.0	60727.402344
174.7	1486.630859
175.3	9064.024414
176.1	4178.631348
177.0	60342.031250
178.0	19245.845703
179.0	39141.105469
180.1	9145.046875
180.7	2232.552246
181.3	4718.826660
182.0	12371.726563
183.2	16644.316406
184.1	5325.299805
185.1	62633.222656
186.1	47406.949219
187.0	177313.828125
187.9	30395.810547
188.6	13042.743164
189.2	10179.646484
190.2	3276.301270
191.0	84689.757813
191.9	26338.683594
193.0	78171.671875
193.9	22671.179688
195.0	20813.673828
196.1	7718.082520
197.0	25988.218750
198.1	7621.136719
199.0	36815.875000
199.9	17521.613281
201.1	16220.270508
202.0	4354.160645
202.7	3428.707520
203.3	2809.925049
204.5	753.573975
205.1	17487.482422
206.2	13388.318359
207.0	695805.937500
208.0	140343.937500
209.0	111505.328125
210.1	16630.009766
211.3	6899.368652
212.9	4541.153320
213.6	5977.560547
215.2	8719.010742
215.9	8.561848
216.9	1245.192749
217.4	1592.377808
218.3	552.111328
218.8	4576.001953
219.4	525.102478
220.0	4597.860840
221.1	114703.554688
222.1	12154.010742
222.9	14253.601563
223.5	4726.315430
224.5	4542.686035
225.2	13808.574219
227.2	3354.862549
228.0	5471.714844
228.9	6040.529297
230.1	195479.312500
231.2	17685.033203
233.2	3581.268799
234.2	1426.581177
235.1	10921.431641
236.9	15276.583008
238.1	2738.420166
239.0	6294.788574
239.9	36.481941
241.3	118.524536
242.1	4961.868164
243.1	29464.375000
244.2	1736.315308
245.2	17390.804688
246.0	11616.735352
247.1	3805.289063
248.0	5948.694336
248.9	33907.152344
