URL	chrom:TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2024_12_16_005c-H
Name	005c-H1F_conc
Number	6
Position	4
Comment	
Processing Method	Basic Quantitative
Instrument Method	2024_12_16_005c-H - Copy
Type	Unknown
Status	Finished
Inject Time	12/16/2024 3:33:19 PM -05:00
Volume (µl)	3.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	2.500587
Time Max. (min)	6.993328
Data Points	1322
Detector	MSDevice
Generating Data System	Chromeleon 7.3 Build 60919 (5efd55c28726aa174740e3ad3b435409b51aa6a1)
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	3253117.066459
Signal Max.	152826177.096965
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406094

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
5.149978	0.2041	6424522.654957
5.153378	0.204	6160546.288819
5.156780	0.2041	6012543.746462
5.160182	0.2041	6132300.623963
5.163582	0.204	6238429.743555
5.166983	0.2041	6360517.496772
5.170383	0.204	6260046.713168
5.173785	0.2041	6204076.800525
5.177187	0.2041	6309365.996741
5.180587	0.204	6221726.214841
5.183988	0.2041	6153561.851188
5.187390	0.2041	6211000.657921
5.190790	0.204	6343845.060603
5.194192	0.2041	6406104.795435
5.197592	0.204	6236088.312079
5.200993	0.2041	6259240.595327
5.204395	0.2041	6349888.647696
5.207795	0.204	6417488.040908
5.211197	0.2041	6322881.390341
5.214597	0.204	6237701.744565
5.217998	0.2041	6446963.043403
5.221400	0.2041	6431584.607753
5.224800	0.204	6312505.743162
5.228202	0.2041	6351140.219596
5.231602	0.204	6446813.217713
5.235003	0.2041	6218366.071612
5.238405	0.2041	6013748.312252
5.241805	0.204	6320896.804809
5.245207	0.2041	6530678.885409
5.248608	0.2041	6504960.114772
5.252008	0.204	6355045.118384
5.255410	0.2041	6279333.901385
5.258810	0.204	6398756.307513
5.262212	0.2041	6457958.135989
5.265613	0.2041	6457461.079863
5.269013	0.204	6437985.692923
5.272415	0.2041	6320852.147389
5.275815	0.204	6251504.506906
5.279217	0.2041	6417787.812393
5.282618	0.2041	6505517.766616
5.286018	0.204	6452193.295025
5.289420	0.2041	6447919.171824
5.292820	0.204	6401083.426596
5.296222	0.2041	6399923.573411
5.299623	0.2041	6473194.193343
5.303023	0.204	6509851.565995
5.306425	0.2041	6448960.945709
5.309825	0.204	6544045.070597
5.313227	0.2041	6668046.526697
5.316628	0.2041	6556681.995819
5.320028	0.204	6476189.019245
5.323430	0.2041	6473744.253964
5.326832	0.2041	6479923.930864
5.330232	0.204	6493908.788519
5.333633	0.2041	6576199.687438
5.337033	0.204	6790818.099796
5.340435	0.2041	6612697.254887
5.343837	0.2041	6234631.284594
5.347237	0.204	6408515.611960
5.350638	0.2041	6510977.839494
5.354038	0.204	6478015.773057
5.357440	0.2041	6653425.471959
5.360842	0.2041	6616492.054706
5.364242	0.204	6604485.087154
5.367643	0.2041	6730884.622459
5.371043	0.204	6801673.710540
5.374445	0.2041	6725767.318456
5.377847	0.2041	6423571.785287
5.381247	0.204	6216385.287392
5.384648	0.2041	6251705.432099
5.388050	0.2041	6292171.104437
5.391450	0.204	6310738.310472
5.394852	0.2041	6340557.185888
5.398252	0.204	6512883.258391
5.401653	0.2041	6515936.760830
5.405055	0.2041	6324722.389483
5.408455	0.204	6400667.911151
5.411857	0.2041	6410745.058771
5.415257	0.204	6302353.408606
5.418658	0.2041	6388055.157849
5.422060	0.2041	6474676.867702
5.425460	0.204	6357532.598749
5.428862	0.2041	6565353.745430
5.432262	0.204	6631423.080734
5.435663	0.2041	6338193.764566
5.439065	0.2041	6471152.318567
5.442465	0.204	6570005.707118
5.445867	0.2041	6419091.561847
5.449268	0.2041	6505547.619341
5.452668	0.204	6617051.321207
5.456070	0.2041	6503366.115665
5.459470	0.204	6587777.173040
5.462872	0.2041	6536121.973083
5.466273	0.2041	6384123.960263
5.469673	0.204	6542746.178213
5.473075	0.2041	6434298.536053
5.476475	0.204	6340483.927939
5.479877	0.2041	6444392.131798
5.483278	0.2041	6530996.771922
5.486678	0.204	6536290.377638
5.490080	0.2041	6401000.277944
5.493480	0.204	6426387.742369
5.496882	0.2041	6405707.095770
5.500283	0.2041	6387203.850107
5.503683	0.204	6511709.854890
5.507085	0.2041	6421230.447880
5.510485	0.204	6316823.993645
5.513887	0.2041	6386311.139979
5.517288	0.2041	6439904.776976
5.520688	0.204	6537346.710965
5.524090	0.2041	6548620.120908
5.527492	0.2041	6447166.087519
5.530892	0.204	6535109.750850
5.534293	0.2041	6586516.227672
5.537693	0.204	6562874.310133
5.541095	0.2041	6727039.497374
5.544497	0.2041	6716663.176474
5.547897	0.204	6557378.120314
5.551298	0.2041	6495233.122958
5.554698	0.204	6639424.157663
5.558100	0.2041	6834581.923771
5.561502	0.2041	6572090.304077
5.564902	0.204	6507332.241758
5.568303	0.2041	6548499.631957
5.571703	0.204	6542590.934831
5.575105	0.2041	6781229.179292
5.578507	0.2041	6735426.429701
5.581907	0.204	6650707.569567
5.585308	0.2041	6600268.175427
5.588710	0.2041	6738921.463202
5.592110	0.204	6854202.409609
5.595512	0.2041	6507399.042890
5.598912	0.204	6305082.446084
5.602313	0.2041	6527941.318904
5.605715	0.2041	6644403.477108
5.609115	0.204	6590434.342364
5.612517	0.2041	6591982.158618
5.615917	0.204	6612193.217800
5.619318	0.2041	6731924.603727
5.622720	0.2041	6725557.818493
5.626120	0.204	6705934.431539
5.629522	0.2041	6690961.902361
5.632922	0.204	6604232.655935
5.636323	0.2041	6678408.185947
5.639725	0.2041	6890133.561948
5.643125	0.204	6822980.157796
5.646527	0.2041	6618123.560180
5.649927	0.204	6593003.280067
5.653328	0.2041	6698409.190161
5.656730	0.2041	6781709.699716
5.660130	0.204	6684719.551663
5.663532	0.2041	6631914.938492
5.666933	0.2041	6609521.045496
5.670333	0.204	6646102.521468
5.673735	0.2041	6538456.991101
5.677135	0.204	6439484.252007
5.680537	0.2041	6729999.985621
5.683938	0.2041	6808443.456768
5.687338	0.204	6699177.165273
5.690740	0.2041	6734220.090965
5.694140	0.204	6717491.384972
5.697542	0.2041	6647108.416200
5.700943	0.2041	6632663.184958
5.704343	0.204	6669160.258212
5.707745	0.2041	6719898.886218
5.711145	0.204	6768224.567296
5.714547	0.2041	6756286.352870
5.717948	0.2041	6555389.671781
5.721348	0.204	6542340.067550
5.724750	0.2041	6636696.698322
5.728152	0.2041	6440383.520584
5.731552	0.204	6542444.416648
5.734953	0.2041	6651432.203007
5.738353	0.204	6583989.925925
5.741755	0.2041	6751953.792532
5.745157	0.2041	6704535.262312
5.748557	0.204	6569155.069746
5.751958	0.2041	6606707.279499
5.755358	0.204	6777632.313184
5.758760	0.2041	6832217.921592
5.762162	0.2041	6607945.222987
5.765562	0.204	6648226.166672
5.768963	0.2041	6871881.701827
5.772363	0.204	6776150.200766
5.775765	0.2041	6663243.307798
5.779167	0.2041	6645497.952127
5.782567	0.204	6661929.913353
5.785968	0.2041	6851481.041225
5.789368	0.204	6708318.135083
5.792770	0.2041	6520332.082445
5.796172	0.2041	6744776.204137
5.799572	0.204	6727158.007409
5.802973	0.2041	6626098.607205
5.806375	0.2041	6752608.035254
5.809775	0.204	6768558.047614
5.813177	0.2041	6652208.551330
5.816577	0.204	6738560.276690
5.819978	0.2041	6900315.093224
5.823380	0.2041	6873498.076569
5.826780	0.204	6807535.434769
5.830182	0.2041	6737044.844551
5.833582	0.204	6762434.066200
5.836983	0.2041	6745989.598648
5.840385	0.2041	6716501.463816
5.843785	0.204	6593534.543567
5.847187	0.2041	6543042.044333
5.850587	0.204	6699127.513313
5.853988	0.2041	6681368.561446
5.857390	0.2041	6530904.824773
5.860790	0.204	6499525.862941
5.864192	0.2041	6698032.974666
5.867593	0.2041	6823914.890774
5.870993	0.204	6576196.418047
5.874395	0.2041	6547167.101285
5.877795	0.204	6790215.378113
5.881197	0.2041	6774215.059751
5.884598	0.2041	6869573.137508
5.887998	0.204	6748295.338776
5.891400	0.2041	6536438.694568
5.894800	0.204	6796737.527387
5.898202	0.2041	6912671.125657
5.901603	0.2041	6881880.194752
5.905003	0.204	6960718.705641
5.908405	0.2041	6833933.563279
5.911805	0.204	6825524.122946
5.915207	0.2041	6885603.714938
5.918608	0.2041	6818941.762124
5.922008	0.204	6884203.069922
5.925410	0.2041	6882872.163450
5.928810	0.204	6840417.418726
5.932212	0.2041	6849189.707419
5.935613	0.2041	6787790.218034
5.939013	0.204	6712828.355714
5.942415	0.2041	6832196.615360
5.945817	0.2041	6896275.845107
5.949217	0.204	6795493.347735
5.952618	0.2041	6939357.654460
5.956018	0.204	7055928.291430
5.959420	0.2041	6965681.097983
5.962822	0.2041	6812343.896741
5.966222	0.204	6879231.591266
5.969623	0.2041	7022421.247577
5.973023	0.204	6948263.308625
5.976425	0.2041	7070315.286779
5.979827	0.2041	7044781.475162
5.983227	0.204	6912344.078787
5.986628	0.2041	6983690.050670
5.990028	0.204	6932749.437514
5.993430	0.2041	7027725.633630
5.996832	0.2041	7086262.589259
6.000232	0.204	6901086.142938
6.003633	0.2041	7034845.822768
6.007035	0.2041	7180075.566122
6.010435	0.204	6866199.715227
6.013837	0.2041	6748071.753363
6.017237	0.204	6909478.753755
6.020638	0.2041	6937126.733230
6.024040	0.2041	6994885.610493
6.027440	0.204	6990048.375150
6.030842	0.2041	6895115.659674
6.034242	0.204	6797450.860966
6.037643	0.2041	6760414.177424
6.041045	0.2041	7049620.347208
6.044445	0.204	7007197.151213
6.047847	0.2041	6812603.998292
6.051247	0.204	6951583.440744
6.054648	0.2041	6968503.302465
6.058050	0.2041	7036771.223235
6.061450	0.204	7006706.042245
6.064852	0.2041	6959603.793503
6.068253	0.2041	7128026.052076
6.071653	0.204	7149463.794428
6.075055	0.2041	6874307.923208
6.078455	0.204	6847290.999745
6.081857	0.2041	6987831.629927
6.085258	0.2041	6952915.882198
6.088658	0.204	7005290.965086
6.092060	0.2041	6970312.922770
6.095460	0.204	6931772.987941
6.098862	0.2041	6927893.833308
6.102263	0.2041	6960719.144025
6.105663	0.204	6890623.293863
6.109065	0.2041	6917162.515892
6.112465	0.204	7129903.871830
6.115867	0.2041	7135344.914496
6.119268	0.2041	7049356.065098
6.122668	0.204	6901975.934602
6.126070	0.2041	6843337.233061
6.129470	0.204	6935523.778769
6.132872	0.2041	7160127.141565
6.136273	0.2041	7196127.113588
6.139673	0.204	7003317.722954
6.143075	0.2041	6958111.088214
6.146477	0.2041	6933321.959371
6.149877	0.204	6935678.940569
6.153278	0.2041	6955282.716839
6.156678	0.204	6934411.989432
6.160080	0.2041	6994812.389215
6.163482	0.2041	6925865.516442
6.166882	0.204	6765727.695743
6.170283	0.2041	6893914.164928
6.173683	0.204	6947139.042748
6.177085	0.2041	6851243.712881
6.180487	0.2041	7068075.915977
6.183887	0.204	7078841.441641
6.187288	0.2041	6942452.175128
6.190688	0.204	6961085.221570
6.194090	0.2041	6911385.480960
6.197492	0.2041	6923531.071378
6.200892	0.204	6995236.375353
6.204293	0.2041	7120868.891615
6.207695	0.2041	7001581.408259
6.211095	0.204	6925423.002887
6.214497	0.2041	6960525.712656
6.217897	0.204	6878784.077908
6.221298	0.2041	7000340.163777
6.224700	0.2041	7112057.995255
6.228100	0.204	7131486.252223
6.231502	0.2041	6937153.315276
6.234902	0.204	6862063.879922
6.238303	0.2041	7023998.972732
6.241705	0.2041	7043637.337535
6.245105	0.204	6995575.803141
6.248507	0.2041	7069536.564486
6.251907	0.204	7060694.986232
6.255308	0.2041	6855390.865002
6.258710	0.2041	6948471.684240
6.262110	0.204	7003743.322450
6.265512	0.2041	6974837.953983
6.268912	0.204	7100257.228405
6.272313	0.2041	6986560.332580
6.275715	0.2041	6804199.650541
6.279115	0.204	7038884.175580
6.282517	0.2041	7173965.594326
6.285918	0.2041	6984423.703284
6.289318	0.204	6904539.909365
6.292720	0.2041	6926911.278186
6.296120	0.204	6974626.416142
6.299522	0.2041	7004659.039678
6.302923	0.2041	6933062.960273
6.306323	0.204	6906090.852212
6.309725	0.2041	7037029.769681
6.313125	0.204	7260418.377572
6.316527	0.2041	7249761.724125
6.319928	0.2041	6949743.524891
6.323328	0.204	6911933.323807
6.326730	0.2041	7080637.872963
6.330130	0.204	7164076.950740
6.333532	0.2041	7115536.756196
6.336933	0.2041	7089998.013181
6.340333	0.204	7048189.297707
6.343735	0.2041	6983807.263733
6.347135	0.204	7010093.261892
6.350537	0.2041	6888546.285417
6.353938	0.2041	6831932.185234
6.357338	0.204	6963410.134448
6.360740	0.2041	7007386.492779
6.364142	0.2041	6956587.781987
6.367542	0.204	6954739.442702
6.370943	0.2041	6895063.362875
6.374343	0.204	7095538.920730
6.377745	0.2041	7160686.247775
6.381147	0.2041	6927255.317556
6.384547	0.204	6912275.941327
6.387948	0.2041	6998955.801765
6.391348	0.204	7118108.315257
6.394750	0.2041	7134516.346147
6.398152	0.2041	7125626.419268
6.401552	0.204	7120370.375995
6.404953	0.2041	7114142.537452
6.408353	0.204	7048366.897390
6.411755	0.2041	7007440.446699
6.415157	0.2041	7099943.667167
6.418557	0.204	6947321.037729
6.421958	0.2041	7067440.376020
6.425360	0.2041	7244929.461937
6.428760	0.204	7131423.194019
6.432162	0.2041	7175264.586558
6.435562	0.204	7205973.337457
6.438963	0.2041	7317883.309693
6.442365	0.2041	7282791.860997
6.445765	0.204	7095664.374990
6.449167	0.2041	7090971.783341
6.452567	0.204	7160914.452034
6.455968	0.2041	7225624.164504
6.459370	0.2041	7084428.740902
6.462770	0.204	7133802.480497
6.466172	0.2041	7238383.255440
6.469572	0.204	7199072.348881
6.472973	0.2041	7263860.467497
6.476375	0.2041	7167627.981336
6.479775	0.204	7004137.228081
6.483177	0.2041	7064070.357265
6.486577	0.204	7131038.650361
6.489978	0.2041	7114470.956963
6.493380	0.2041	7249299.814667
6.496780	0.204	7304534.513427
6.500182	0.2041	7114158.062049
6.503583	0.2041	6944684.921395
6.506983	0.204	6999291.218270
6.510385	0.2041	6918298.843289
6.513785	0.204	6881403.349740
6.517187	0.2041	7144236.375245
6.520588	0.2041	7166577.671124
6.523988	0.204	7121102.185791
6.527390	0.2041	7037993.974029
6.530790	0.204	6920804.892261
6.534192	0.2041	7182473.484953
6.537593	0.2041	7412617.660093
6.540993	0.204	7130190.023385
6.544395	0.2041	6941768.855535
6.547795	0.204	6995186.079225
6.551197	0.2041	6994128.071856
6.554598	0.2041	7137644.286357
6.557998	0.204	7124508.771003
6.561400	0.2041	7054710.683886
6.564802	0.2041	7131595.765539
6.568202	0.204	7044784.465001
6.571603	0.2041	6923801.456034
6.575003	0.204	6909257.073297
6.578405	0.2041	6990788.489585
6.581807	0.2041	7096215.200033
6.585207	0.204	7184968.732517
6.588608	0.2041	7142466.839342
6.592008	0.204	6899120.955716
6.595410	0.2041	6937388.737481
6.598812	0.2041	7013834.542148
6.602212	0.204	7018171.243100
6.605613	0.2041	7130025.363394
6.609013	0.204	6980738.188526
6.612415	0.2041	7145668.376266
6.615817	0.2041	7290598.356959
6.619217	0.204	7005113.684702
6.622618	0.2041	6985312.663933
6.626018	0.204	7175285.353244
6.629420	0.2041	7201319.684153
6.632822	0.2041	7130011.735809
6.636222	0.204	7042813.122403
6.639623	0.2041	7058300.653688
6.643025	0.2041	7077592.825584
6.646425	0.204	7074310.950706
6.649827	0.2041	7145208.488827
6.653227	0.204	7032657.865540
6.656628	0.2041	7044416.243265
6.660030	0.2041	7149460.228510
6.663430	0.204	7085423.307749
6.666832	0.2041	7002278.516347
6.670232	0.204	6960023.396070
6.673633	0.2041	6994229.638841
6.677035	0.2041	7111638.529382
6.680435	0.204	7241504.229757
6.683837	0.2041	7100122.903861
6.687237	0.204	6872511.015933
6.690638	0.2041	6979962.702822
6.694040	0.2041	7139583.649106
6.697440	0.204	7125617.408350
6.700842	0.2041	7073200.782607
6.704243	0.2041	7041378.275711
6.707643	0.204	7096431.134357
6.711045	0.2041	7115420.674350
6.714445	0.204	7203812.223222
6.717847	0.2041	7303316.500325
6.721248	0.2041	7100091.907194
6.724648	0.204	7094800.869339
6.728050	0.2041	7195194.068037
6.731450	0.204	7148745.529053
6.734852	0.2041	7182751.923874
6.738253	0.2041	7118187.407915
6.741653	0.204	7116920.512848
6.745055	0.2041	7216553.912546
6.748455	0.204	7254244.054106
6.751857	0.2041	7345956.156765
6.755258	0.2041	7119182.551294
6.758658	0.204	6914385.932153
6.762060	0.2041	7016976.042936
6.765462	0.2041	7025040.316073
6.768862	0.204	7135789.185078
6.772263	0.2041	7266584.515866
6.775663	0.204	7148330.759602
6.779065	0.2041	7075995.664552
6.782467	0.2041	7207077.405082
6.785867	0.204	7284715.778725
6.789268	0.2041	7216243.694566
6.792668	0.204	7043706.738015
6.796070	0.2041	7044251.522205
6.799472	0.2041	7052943.346239
6.802872	0.204	6999128.824117
6.806273	0.2041	7115029.610827
6.809673	0.204	7024124.718574
6.813075	0.2041	6935800.584151
6.816477	0.2041	7122543.512725
6.819877	0.204	7010765.778373
6.823278	0.2041	6988305.250363
6.826678	0.204	7067526.684325
6.830080	0.2041	7002458.391059
6.833482	0.2041	7152173.346653
6.836882	0.204	7228371.753529
6.840283	0.2041	7221588.930867
6.843685	0.2041	7253941.660842
6.847085	0.204	7271847.397331
6.850487	0.2041	7295000.988305
6.853887	0.204	7241627.560585
6.857288	0.2041	7027313.544307
6.860690	0.2041	7043403.744715
6.864090	0.204	7312969.239761
6.867492	0.2041	7234446.823035
6.870892	0.204	7068974.994707
6.874293	0.2041	7256623.544998
6.877695	0.2041	7534348.452916
6.881095	0.204	7561912.055102
6.884497	0.2041	7530714.361401
6.887897	0.204	7297959.347307
6.891298	0.2041	7143287.620052
6.894700	0.2041	7331265.624878
6.898100	0.204	7330163.616381
6.901502	0.2041	7438641.009387
6.904903	0.2041	7580025.802036
6.908303	0.204	7520152.799325
6.911705	0.2041	7485030.328419
6.915105	0.204	7562444.290111
6.918507	0.2041	7589059.771966
6.921908	0.2041	7500247.819602
6.925308	0.204	7707654.601888
6.928710	0.2041	7575970.215443
6.932110	0.204	7407869.571552
6.935512	0.2041	7501810.581361
6.938913	0.2041	7459221.847134
6.942313	0.204	7534502.017881
6.945715	0.2041	7536734.470074
6.949115	0.204	7503632.738249
6.952517	0.2041	7517446.792521
6.955918	0.2041	7546569.127476
6.959318	0.204	7597049.211469
6.962720	0.2041	7650938.572439
6.966120	0.204	7638460.569148
6.969522	0.2041	7543424.560189
6.972923	0.2041	7567120.001460
6.976323	0.204	7571857.204681
6.979725	0.2041	7715503.793020
6.983127	0.2041	7739303.687430
6.986527	0.204	7572341.936293
6.989928	0.2041	7519141.827212
6.993328	0.204	7564091.656438
