URL	chrom://isq7ci2006004/ChromeleonLocal/Instrument Data/Aspuru-Guzik/Stanley/2024_12_16_005c-H.seq/306.smp/MS_F1_[364.0-364.3].channel/MS_F1_[364.0-364.3].chm
Channel	MS_F1_[364.0-364.3]

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2024_12_16_005c-H
Name	005c-H3F_conc
Number	7
Position	5
Comment	
Processing Method	Basic Quantitative
Instrument Method	2024_12_16_005c-H - Copy
Type	Unknown
Status	Finished
Inject Time	12/16/2024 3:47:11 PM -05:00
Volume (µl)	3.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	2.500490
Time Max. (min)	6.996633
Data Points	1323
Detector	MSDevice
Generating Data System	Chromeleon 7.3 Build 60919 (5efd55c28726aa174740e3ad3b435409b51aa6a1)
Exporting Data System	Chromeleon 7.3.0.0
Operator	aspuruguzik
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	0.000000
Signal Max.	12664.539063
Channel	MS_F1_[364.0-364.3]
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406097

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
5.816480	0.204	0.000000
5.819882	0.2041	0.000000
5.823282	0.204	0.000000
5.826683	0.2041	0.385201
5.830085	0.2041	0.000000
5.833485	0.204	0.000000
5.836887	0.2041	0.118756
5.840287	0.204	0.000000
5.843688	0.2041	0.000000
5.847090	0.2041	0.000000
5.850490	0.204	0.000000
5.853892	0.2041	0.000000
5.857293	0.2041	0.000000
5.860693	0.204	0.000000
5.864095	0.2041	0.000000
5.867495	0.204	0.000000
5.870897	0.2041	0.000000
5.874298	0.2041	0.000000
5.877698	0.204	0.000000
5.881100	0.2041	0.000000
5.884500	0.204	1.447590
5.887902	0.2041	0.416165
5.891303	0.2041	0.000000
5.894703	0.204	0.000000
5.898105	0.2041	0.000000
5.901505	0.204	0.094335
5.904907	0.2041	0.000000
5.908308	0.2041	0.000000
5.911708	0.204	0.004744
5.915110	0.2041	0.000000
5.918510	0.204	0.002791
5.921912	0.2041	0.000000
5.925313	0.2041	0.000521
5.928713	0.204	0.000000
5.932115	0.2041	0.000000
5.935517	0.2041	0.000000
5.938917	0.204	0.000000
5.942318	0.2041	0.000018
5.945718	0.204	0.000000
5.949120	0.2041	0.000000
5.952522	0.2041	0.000000
5.955922	0.204	0.000000
5.959323	0.2041	0.000000
5.962723	0.204	0.000000
5.966125	0.2041	0.000000
5.969527	0.2041	0.000000
5.972927	0.204	0.000000
5.976328	0.2041	0.000000
5.979728	0.204	0.000000
5.983130	0.2041	363.097290
5.986532	0.2041	414.147156
5.989932	0.204	0.000000
5.993333	0.2041	0.000000
5.996735	0.2041	43.934071
6.000135	0.204	0.000000
6.003537	0.2041	16.920691
6.006937	0.204	0.000000
6.010338	0.2041	0.000000
6.013740	0.2041	0.000000
6.017140	0.204	0.000000
6.020542	0.2041	0.000000
6.023942	0.204	0.000000
6.027343	0.2041	0.000000
6.030745	0.2041	0.000000
6.034145	0.204	0.000000
6.037547	0.2041	0.003202
6.040947	0.204	0.000000
6.044348	0.2041	0.000000
6.047750	0.2041	0.000000
6.051150	0.204	0.000000
6.054552	0.2041	0.000000
6.057953	0.2041	0.558832
6.061353	0.204	0.210208
6.064755	0.2041	0.000000
6.068155	0.204	0.000000
6.071557	0.2041	0.000000
6.074958	0.2041	0.000000
6.078358	0.204	0.000000
6.081760	0.2041	1.209967
6.085160	0.204	0.000000
6.088562	0.2041	282.292969
6.091963	0.2041	0.764999
6.095363	0.204	0.000000
6.098765	0.2041	0.000000
6.102165	0.204	105.244392
6.105567	0.2041	0.000000
6.108968	0.2041	0.000000
6.112368	0.204	0.000000
6.115770	0.2041	70.966972
6.119170	0.204	0.000000
6.122572	0.2041	4.399790
6.125973	0.2041	1407.226196
6.129373	0.204	1594.161499
6.132775	0.2041	0.000000
6.136177	0.2041	0.000000
6.139577	0.204	0.000000
6.142978	0.2041	0.000000
6.146378	0.204	0.000000
6.149780	0.2041	0.364555
6.153182	0.2041	0.000000
6.156582	0.204	0.416049
6.159983	0.2041	1018.384521
6.163383	0.204	1108.623901
6.166785	0.2041	0.000000
6.170187	0.2041	0.000000
6.173587	0.204	117.332382
6.176988	0.2041	0.000000
6.180388	0.204	43.209419
6.183790	0.2041	0.000000
6.187192	0.2041	5.323991
6.190592	0.204	0.000000
6.193993	0.2041	0.000000
6.197395	0.2041	0.874366
6.200795	0.204	0.000000
6.204197	0.2041	0.258282
6.207597	0.204	0.000000
6.210998	0.2041	0.000000
6.214400	0.2041	0.003246
6.217800	0.204	0.000000
6.221202	0.2041	0.006132
6.224602	0.204	0.000000
6.228003	0.2041	0.000000
6.231405	0.2041	0.000000
6.234805	0.204	0.074803
6.238207	0.2041	0.028954
6.241607	0.204	0.000000
6.245008	0.2041	0.029637
6.248410	0.2041	0.000000
6.251810	0.204	0.000000
6.255212	0.2041	0.000000
6.258612	0.204	0.000000
6.262013	0.2041	0.000000
6.265415	0.2041	0.000000
6.268815	0.204	0.000000
6.272217	0.2041	53.328140
6.275618	0.2041	0.000000
6.279018	0.204	0.000000
6.282420	0.2041	2368.633301
6.285820	0.204	2731.247559
6.289222	0.2041	447.835266
6.292623	0.2041	882.715332
6.296023	0.204	95.331696
6.299425	0.2041	0.078554
6.302825	0.204	219.502670
6.306227	0.2041	0.000000
6.309628	0.2041	219.080734
6.313028	0.204	0.000000
6.316430	0.2041	0.000000
6.319830	0.204	19.590399
6.323232	0.2041	53.817528
6.326633	0.2041	166.858765
6.330033	0.204	0.000000
6.333435	0.2041	6.671135
6.336837	0.2041	6.638489
6.340237	0.204	0.000000
6.343638	0.2041	2.575850
6.347038	0.204	0.000000
6.350440	0.2041	0.000000
6.353842	0.2041	0.000000
6.357242	0.204	0.000000
6.360643	0.2041	0.000000
6.364043	0.204	0.000000
6.367445	0.2041	0.000000
6.370847	0.2041	0.000000
6.374247	0.204	0.000000
6.377648	0.2041	0.000180
6.381048	0.204	0.000000
6.384450	0.2041	0.000000
6.387852	0.2041	0.000000
6.391252	0.204	0.192563
6.394653	0.2041	0.068743
6.398055	0.2041	0.000000
6.401455	0.204	0.071196
6.404857	0.2041	0.000000
6.408257	0.204	0.015805
6.411658	0.2041	0.000000
6.415060	0.2041	0.000000
6.418460	0.204	0.000787
6.421862	0.2041	0.000000
6.425262	0.204	0.000000
6.428663	0.2041	0.000000
6.432065	0.2041	0.000000
6.435465	0.204	0.000000
6.438867	0.2041	0.000000
6.442267	0.204	0.000000
6.445668	0.2041	0.000000
6.449070	0.2041	0.000000
6.452470	0.204	0.000000
6.455872	0.2041	0.000000
6.459272	0.204	0.000000
6.462673	0.2041	0.000000
6.466075	0.2041	66.620354
6.469475	0.204	75.988136
6.472877	0.2041	0.000000
6.476278	0.2041	0.000000
6.479678	0.204	0.000000
6.483080	0.2041	0.000000
6.486480	0.204	427.760559
6.489882	0.2041	470.217499
6.493283	0.2041	2.052135
6.496683	0.204	0.000000
6.500085	0.2041	784.586609
6.503485	0.204	830.117432
6.506887	0.2041	0.000000
6.510288	0.2041	0.000000
6.513688	0.204	91.168869
6.517090	0.2041	0.000000
6.520490	0.204	32.614590
6.523892	0.2041	0.000000
6.527293	0.2041	0.000000
6.530693	0.204	0.000000
6.534095	0.2041	0.000000
6.537497	0.2041	0.391044
6.540897	0.204	0.000000
6.544298	0.2041	0.000000
6.547698	0.204	0.000000
6.551100	0.2041	0.000025
6.554502	0.2041	0.000000
6.557902	0.204	0.000000
6.561303	0.2041	0.000000
6.564703	0.204	0.000000
6.568105	0.2041	0.000000
6.571507	0.2041	0.000000
6.574907	0.204	0.040621
6.578308	0.2041	0.000000
6.581708	0.204	0.000000
6.585110	0.2041	0.000000
6.588512	0.2041	0.717596
6.591912	0.204	0.000000
6.595313	0.2041	0.000000
6.598713	0.204	0.389797
6.602115	0.2041	1117.505249
6.605517	0.2041	1220.573730
6.608917	0.204	0.000000
6.612318	0.2041	0.000000
6.615720	0.2041	134.216629
6.619120	0.204	43.378479
6.622522	0.2041	0.000000
6.625922	0.204	0.000000
6.629323	0.2041	5.788946
6.632725	0.2041	5.216300
6.636125	0.204	74.488388
6.639527	0.2041	92.191803
6.642927	0.204	0.000000
6.646328	0.2041	0.269281
6.649730	0.2041	9.791307
6.653130	0.204	0.000000
6.656532	0.2041	3.517003
6.659932	0.204	1047.401367
6.663333	0.2041	1196.793823
6.666735	0.2041	1.207113
6.670135	0.204	0.000000
6.673537	0.2041	126.983711
6.676938	0.2041	0.509659
6.680338	0.204	46.706589
6.683740	0.2041	0.107645
6.687140	0.204	5.747249
6.690542	0.2041	0.002293
6.693943	0.2041	0.000000
6.697343	0.204	0.945894
6.700745	0.2041	0.003316
6.704145	0.204	0.279140
6.707547	0.2041	0.000572
6.710948	0.2041	0.024124
6.714348	0.204	0.000000
6.717750	0.2041	0.000000
6.721150	0.204	0.006632
6.724552	0.2041	0.000000
6.727953	0.2041	0.000000
6.731353	0.204	0.000000
6.734755	0.2041	0.000000
6.738155	0.204	0.000000
6.741557	0.2041	0.000000
6.744958	0.2041	0.000000
6.748358	0.204	0.000000
6.751760	0.2041	981.684082
6.755162	0.2041	912.494324
6.758562	0.204	0.000000
6.761963	0.2041	0.000000
6.765363	0.204	101.312332
6.768765	0.2041	0.000000
6.772167	0.2041	0.000000
6.775567	0.204	0.000000
6.778968	0.2041	0.000000
6.782368	0.204	0.000000
6.785770	0.2041	278.448853
6.789172	0.2041	1217.837891
6.792572	0.204	1035.189575
6.795973	0.2041	0.000000
6.799373	0.204	7.899549
6.802775	0.2041	0.000000
6.806177	0.2041	0.000000
6.809577	0.204	39.060547
6.812978	0.2041	0.000000
6.816380	0.2041	0.000000
6.819780	0.204	0.000000
6.823182	0.2041	0.000000
6.826582	0.204	0.835261
6.829983	0.2041	0.000000
6.833385	0.2041	0.000000
6.836785	0.204	0.000000
6.840187	0.2041	0.000000
6.843587	0.204	0.001936
6.846988	0.2041	0.000000
6.850390	0.2041	0.000000
6.853790	0.204	0.000000
6.857192	0.2041	0.000000
6.860592	0.204	1751.539917
6.863993	0.2041	110.990067
6.867395	0.2041	55.980103
6.870795	0.204	0.000000
6.874197	0.2041	0.000000
6.877597	0.204	0.000000
6.880998	0.2041	0.000000
6.884400	0.2041	0.000000
6.887800	0.204	0.000000
6.891202	0.2041	0.000000
6.894603	0.2041	0.000000
6.898003	0.204	0.000000
6.901405	0.2041	0.000000
6.904805	0.204	0.000000
6.908207	0.2041	0.000000
6.911608	0.2041	0.000000
6.915008	0.204	0.000000
6.918410	0.2041	0.000000
6.921810	0.204	0.000000
6.925212	0.2041	0.000000
6.928613	0.2041	0.000000
6.932013	0.204	0.000000
6.935415	0.2041	0.000000
6.938815	0.204	0.000000
6.942217	0.2041	0.000000
6.945618	0.2041	0.000000
6.949018	0.204	0.627559
6.952420	0.2041	0.000000
6.955820	0.204	0.136843
6.959222	0.2041	161.972748
6.962623	0.2041	171.679016
6.966023	0.204	0.000000
6.969425	0.2041	0.000000
6.972827	0.2041	18.215517
6.976227	0.204	0.000000
6.979628	0.2041	0.000000
6.983028	0.204	0.000000
6.986430	0.2041	0.824079
6.989832	0.2041	0.000000
6.993232	0.204	0.000000
6.996633	0.2041	0.135686
