URL	chrom://isq7ci2006004/ChromeleonLocal/Instrument Data/Aspuru-Guzik/Stanley/2024_12_16_005c-H.seq/936.smp/MS_F1_[366.0-366.3].channel/MS_F1_[366.0-366.3].chm
Channel	MS_F1_[366.0-366.3]

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2024_12_16_005c-H
Name	005c-H1F_conc
Number	6
Position	4
Comment	
Processing Method	Basic Quantitative
Instrument Method	2024_12_16_005c-H - Copy
Type	Unknown
Status	Finished
Inject Time	12/16/2024 3:33:19 PM -05:00
Volume (µl)	3.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	2.500587
Time Max. (min)	6.993328
Data Points	1322
Detector	MSDevice
Generating Data System	Chromeleon 7.3 Build 60919 (5efd55c28726aa174740e3ad3b435409b51aa6a1)
Exporting Data System	Chromeleon 7.3.0.0
Operator	aspuruguzik
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	0.000000
Signal Max.	371094.781250
Channel	MS_F1_[366.0-366.3]
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406094

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.677338	0.2041	0.000000
3.680738	0.204	0.000000
3.684140	0.2041	0.000000
3.687542	0.2041	41.940979
3.690942	0.204	0.000000
3.694343	0.2041	0.000000
3.697743	0.204	0.000000
3.701145	0.2041	0.000000
3.704547	0.2041	4.663975
3.707947	0.204	0.000000
3.711348	0.2041	0.000000
3.714748	0.204	0.510942
3.718150	0.2041	0.262539
3.721552	0.2041	0.000000
3.724952	0.204	0.171747
3.728353	0.2041	0.000000
3.731753	0.204	0.000000
3.735155	0.2041	0.000000
3.738557	0.2041	0.000000
3.741957	0.204	0.000000
3.745358	0.2041	0.000000
3.748760	0.2041	366.769318
3.752160	0.204	0.000000
3.755562	0.2041	860.532837
3.758962	0.204	0.000000
3.762363	0.2041	0.000000
3.765765	0.2041	49289.691406
3.769165	0.204	95535.656250
3.772567	0.2041	134959.062500
3.775967	0.204	140817.234375
3.779368	0.2041	218351.437500
3.782770	0.2041	270938.250000
3.786170	0.204	329397.937500
3.789572	0.2041	331425.781250
3.792972	0.204	282568.375000
3.796373	0.2041	189769.390625
3.799775	0.2041	88730.335938
3.803175	0.204	65700.125000
3.806577	0.2041	23789.457031
3.809978	0.2041	13329.029297
3.813378	0.204	19077.164063
3.816780	0.2041	0.000000
3.820180	0.204	3173.182129
3.823582	0.2041	1741.404785
3.826983	0.2041	0.000000
3.830383	0.204	0.000000
3.833785	0.2041	1221.021484
3.837185	0.204	0.000000
3.840587	0.2041	1940.318481
3.843988	0.2041	2157.972900
3.847388	0.204	0.000000
3.850790	0.2041	0.000000
3.854190	0.204	0.000000
3.857592	0.2041	0.000000
3.860993	0.2041	0.000000
3.864393	0.204	0.000000
3.867795	0.2041	0.000000
3.871197	0.2041	0.000000
3.874597	0.204	0.000000
3.877998	0.2041	0.000000
3.881398	0.204	0.000000
3.884800	0.2041	0.000000
3.888202	0.2041	0.000000
3.891602	0.204	0.000000
3.895003	0.2041	0.307603
3.898403	0.204	2056.251465
3.901805	0.2041	0.000000
3.905207	0.2041	0.000000
3.908607	0.204	0.000000
3.912008	0.2041	0.000000
3.915408	0.204	0.000000
3.918810	0.2041	91.506424
3.922212	0.2041	0.000000
3.925612	0.204	11.494260
3.929013	0.2041	1241.642578
3.932413	0.204	1455.319458
3.935815	0.2041	0.000000
3.939217	0.2041	0.000000
3.942617	0.204	0.000000
3.946018	0.2041	0.000000
3.949420	0.2041	7457.358398
3.952820	0.204	0.000000
3.956222	0.2041	30565.583984
3.959622	0.204	79222.328125
3.963023	0.2041	138214.828125
3.966425	0.2041	183129.390625
3.969825	0.204	236635.453125
3.973227	0.2041	313763.781250
3.976627	0.204	371094.781250
3.980028	0.2041	361613.093750
3.983430	0.2041	287796.062500
3.986830	0.204	217065.937500
3.990232	0.2041	0.000000
3.993632	0.204	108769.125000
3.997033	0.2041	59247.144531
4.000435	0.2041	0.000000
4.003835	0.204	8028.258789
4.007237	0.2041	0.000000
4.010638	0.2041	0.000000
4.014038	0.204	0.000000
4.017440	0.2041	0.000000
4.020840	0.204	0.000000
4.024242	0.2041	0.000000
4.027643	0.2041	3070.693848
4.031043	0.204	3033.575439
4.034445	0.2041	101.857979
4.037845	0.204	0.000000
4.041247	0.2041	343.283722
4.044648	0.2041	0.000000
4.048048	0.204	116.694786
4.051450	0.2041	0.000000
4.054850	0.204	0.000000
4.058252	0.2041	2972.379883
4.061653	0.2041	1662.982788
4.065053	0.204	0.000000
4.068455	0.2041	0.000000
4.071855	0.204	0.000000
4.075257	0.2041	2546.330322
4.078658	0.2041	1551.457153
4.082058	0.204	0.000000
4.085460	0.2041	0.000000
4.088862	0.2041	199.767044
4.092262	0.204	0.000000
4.095663	0.2041	0.000000
4.099063	0.204	2902.500488
4.102465	0.2041	1774.220825
4.105867	0.2041	0.000000
4.109267	0.204	0.000000
4.112668	0.2041	154.183990
4.116068	0.204	0.000000
4.119470	0.2041	0.000000
4.122872	0.2041	0.000000
4.126272	0.204	6.987982
4.129673	0.2041	1310.376953
4.133073	0.204	1363.716675
4.136475	0.2041	0.000000
4.139877	0.2041	0.000000
4.143277	0.204	0.000000
4.146678	0.2041	0.000000
4.150080	0.2041	0.000000
4.153480	0.204	0.000000
4.156882	0.2041	5403.629883
4.160282	0.204	0.000000
4.163683	0.2041	1515.209229
4.167085	0.2041	0.000000
4.170485	0.204	0.000000
4.173887	0.2041	0.000000
4.177287	0.204	0.000000
4.180688	0.2041	0.000000
4.184090	0.2041	1740.188354
4.187490	0.204	0.000000
4.190892	0.2041	0.000000
4.194292	0.204	55.815163
4.197693	0.2041	279.727386
4.201095	0.2041	0.000000
4.204495	0.204	71.320023
4.207897	0.2041	1288.124756
4.211298	0.2041	1482.369263
4.214698	0.204	0.000000
4.218100	0.2041	0.000000
4.221500	0.204	127.262947
4.224902	0.2041	0.000000
4.228303	0.2041	627.744202
4.231703	0.204	664.998657
4.235105	0.2041	5.229277
4.238505	0.204	0.000000
4.241907	0.2041	0.000000
4.245308	0.2041	1455.312500
4.248708	0.204	1258.601074
4.252110	0.2041	0.032886
4.255510	0.204	0.000000
4.258912	0.2041	130.732040
4.262313	0.2041	0.000000
4.265713	0.204	48.650864
4.269115	0.2041	0.000000
4.272515	0.204	0.000000
4.275917	0.2041	0.000175
4.279318	0.2041	0.000000
4.282718	0.204	0.977268
4.286120	0.2041	3942.660156
4.289522	0.2041	4497.004395
4.292922	0.204	0.000000
4.296323	0.2041	0.000000
4.299723	0.204	479.116852
4.303125	0.2041	0.000000
4.306527	0.2041	175.467178
4.309927	0.204	919.143555
4.313328	0.2041	1669.044189
4.316728	0.204	0.000000
4.320130	0.2041	0.000000
4.323532	0.2041	0.000000
4.326932	0.204	0.000000
4.330333	0.2041	41.457447
4.333733	0.204	0.000000
4.337135	0.2041	5.109379
4.340537	0.2041	0.000000
4.343937	0.204	0.000000
4.347338	0.2041	0.000000
4.350740	0.2041	1503.085693
4.354140	0.204	0.000000
4.357542	0.2041	3090.497803
4.360942	0.204	2656.316162
4.364343	0.2041	0.000000
4.367745	0.2041	0.000000
4.371145	0.204	249.467239
4.374547	0.2041	0.000000
4.377947	0.204	97.092163
4.381348	0.2041	0.000000
4.384750	0.2041	0.000000
4.388150	0.204	0.000000
4.391552	0.2041	0.000000
4.394952	0.204	0.000000
4.398353	0.2041	0.000000
4.401755	0.2041	0.000000
4.405155	0.204	48.132813
4.408557	0.2041	60.217201
4.411957	0.204	0.000000
4.415358	0.2041	0.000000
4.418760	0.2041	6.670996
4.422160	0.204	0.000000
4.425562	0.2041	0.000000
4.428963	0.2041	0.000000
4.432363	0.204	0.000000
4.435765	0.2041	0.000000
4.439165	0.204	0.000000
4.442567	0.2041	0.000000
4.445968	0.2041	1139.228149
4.449368	0.204	974.378906
4.452770	0.2041	0.000000
4.456170	0.204	0.000000
4.459572	0.2041	179.241913
4.462973	0.2041	0.000000
4.466373	0.204	0.000000
4.469775	0.2041	31.179083
4.473175	0.204	0.000000
4.476577	0.2041	0.000000
4.479978	0.2041	0.000000
4.483378	0.204	0.000000
4.486780	0.2041	0.000000
4.490182	0.2041	0.000000
4.493582	0.204	0.000000
4.496983	0.2041	0.000000
4.500383	0.204	0.000000
4.503785	0.2041	0.000000
4.507187	0.2041	0.000000
4.510587	0.204	0.000000
4.513988	0.2041	0.000000
4.517388	0.204	0.000000
4.520790	0.2041	0.000000
4.524192	0.2041	0.000000
4.527592	0.204	0.000000
4.530993	0.2041	0.000000
4.534393	0.204	0.000000
4.537795	0.2041	0.000000
4.541197	0.2041	0.001825
4.544597	0.204	0.000000
4.547998	0.2041	0.000000
4.551398	0.204	0.000000
4.554800	0.2041	0.000000
4.558202	0.2041	0.000000
4.561602	0.204	1.420978
4.565003	0.2041	0.000000
4.568405	0.2041	0.000000
4.571805	0.204	0.000000
4.575207	0.2041	0.000000
4.578607	0.204	0.000000
4.582008	0.2041	0.000000
4.585410	0.2041	0.000000
4.588810	0.204	0.000000
4.592212	0.2041	1373.263306
4.595612	0.204	0.000000
4.599013	0.2041	0.000000
4.602415	0.2041	0.000000
4.605815	0.204	0.000000
4.609217	0.2041	0.000000
4.612617	0.204	0.000000
4.616018	0.2041	0.000000
4.619420	0.2041	150.326706
4.622820	0.204	0.000000
4.626222	0.2041	0.000000
4.629623	0.2041	0.000000
4.633023	0.204	559.516174
4.636425	0.2041	669.406250
4.639825	0.204	656.405945
4.643227	0.2041	0.000000
4.646628	0.2041	0.000000
4.650028	0.204	0.000000
4.653430	0.2041	0.000000
4.656830	0.204	0.000000
4.660232	0.2041	0.000000
4.663633	0.2041	0.000000
4.667033	0.204	0.000000
4.670435	0.2041	0.000000
4.673835	0.204	54.486393
4.677237	0.2041	48.742012
4.680638	0.2041	0.000000
4.684038	0.204	0.493708
4.687440	0.2041	0.000000
4.690840	0.204	0.352351
4.694242	0.2041	0.000000
4.697643	0.2041	0.000000
4.701043	0.204	0.238667
4.704445	0.2041	0.000000
4.707847	0.2041	0.003767
4.711247	0.204	0.000000
4.714648	0.2041	0.000000
4.718048	0.204	0.000000
4.721450	0.2041	0.000000
4.724852	0.2041	1.136944
4.728252	0.204	0.000000
4.731653	0.2041	0.000000
4.735053	0.204	1007.219421
4.738455	0.2041	0.000000
4.741857	0.2041	0.000000
4.745257	0.204	0.000000
4.748658	0.2041	0.000000
4.752058	0.204	0.000000
4.755460	0.2041	0.000000
4.758862	0.2041	0.000000
4.762262	0.204	0.000000
4.765663	0.2041	0.000000
4.769065	0.2041	0.000000
4.772465	0.204	0.000000
4.775867	0.2041	0.000000
4.779267	0.204	0.000000
4.782668	0.2041	1364.440552
4.786070	0.2041	0.000000
4.789470	0.204	0.000000
4.792872	0.2041	628.785400
4.796272	0.204	576.092529
4.799673	0.2041	31.340082
4.803075	0.2041	0.000000
4.806475	0.204	307.642792
4.809877	0.2041	0.000000
4.813277	0.204	10.575974
4.816678	0.2041	0.000000
4.820080	0.2041	32.906956
4.823480	0.204	0.000000
4.826882	0.2041	0.000000
4.830282	0.204	0.000000
4.833683	0.2041	0.000000
4.837085	0.2041	31.800270
4.840485	0.204	0.000000
4.843887	0.2041	0.000000
4.847288	0.2041	0.000000
4.850688	0.204	0.000000
4.854090	0.2041	0.000000
4.857490	0.204	0.000000
4.860892	0.2041	0.000000
4.864293	0.2041	0.000000
4.867693	0.204	16.039724
4.871095	0.2041	0.000000
4.874495	0.204	0.000000
4.877897	0.2041	0.000000
4.881298	0.2041	0.000000
4.884698	0.204	0.746636
4.888100	0.2041	0.000000
4.891500	0.204	0.000000
4.894902	0.2041	1071.697021
4.898303	0.2041	1295.263428
4.901703	0.204	0.000000
4.905105	0.2041	0.000000
4.908507	0.2041	134.054382
4.911907	0.204	0.000000
4.915308	0.2041	49.963406
4.918708	0.204	0.000000
4.922110	0.2041	6.126427
4.925512	0.2041	0.000000
4.928912	0.204	0.000000
4.932313	0.2041	0.000000
4.935713	0.204	0.000000
4.939115	0.2041	0.000000
4.942517	0.2041	0.000000
4.945917	0.204	0.000000
4.949318	0.2041	0.000000
4.952718	0.204	0.000000
4.956120	0.2041	0.000000
4.959522	0.2041	0.000000
4.962922	0.204	0.000000
4.966323	0.2041	0.000000
4.969725	0.2041	0.000000
4.973125	0.204	0.000000
4.976527	0.2041	0.000000
4.979927	0.204	0.000000
4.983328	0.2041	0.000000
4.986730	0.2041	76.127602
4.990130	0.204	86.835114
4.993532	0.2041	33.999577
4.996932	0.204	86.181808
5.000333	0.2041	0.016725
5.003735	0.2041	0.000000
5.007135	0.204	0.000000
5.010537	0.2041	0.000000
5.013937	0.204	4.130205
5.017338	0.2041	0.000000
5.020740	0.2041	0.000000
5.024140	0.204	0.000000
5.027542	0.2041	0.000000
5.030942	0.204	0.000000
5.034343	0.2041	0.000000
5.037745	0.2041	3426.264160
5.041145	0.204	2974.023438
5.044547	0.2041	0.000000
5.047948	0.2041	523.420593
5.051348	0.204	743.196533
5.054750	0.2041	25.204426
5.058150	0.204	0.000000
5.061552	0.2041	0.000000
5.064953	0.2041	769.722900
5.068353	0.204	0.000000
5.071755	0.2041	0.000000
5.075155	0.204	0.000000
5.078557	0.2041	0.000000
5.081958	0.2041	0.000000
5.085358	0.204	21.833889
5.088760	0.2041	320.697540
5.092160	0.204	56.093582
5.095562	0.2041	1366.498657
5.098963	0.2041	1508.199707
5.102363	0.204	0.000000
5.105765	0.2041	0.000000
5.109167	0.2041	158.970215
5.112567	0.204	0.000000
5.115968	0.2041	0.000000
5.119368	0.204	0.000000
5.122770	0.2041	0.000000
5.126172	0.2041	0.000000
5.129572	0.204	1.417619
5.132973	0.2041	0.000000
5.136373	0.204	0.000000
5.139775	0.2041	0.000000
5.143177	0.2041	0.000000
5.146577	0.204	0.000000
5.149978	0.2041	0.000000
5.153378	0.204	0.000000
5.156780	0.2041	0.000000
5.160182	0.2041	0.000000
5.163582	0.204	0.000000
5.166983	0.2041	0.000000
5.170383	0.204	0.000000
5.173785	0.2041	0.000000
5.177187	0.2041	0.000000
5.180587	0.204	0.000000
5.183988	0.2041	0.000000
5.187390	0.2041	0.000000
5.190790	0.204	0.000000
5.194192	0.2041	0.000000
5.197592	0.204	0.000000
5.200993	0.2041	0.000000
5.204395	0.2041	0.000000
5.207795	0.204	0.000000
5.211197	0.2041	0.000000
5.214597	0.204	0.000000
5.217998	0.2041	0.000000
5.221400	0.2041	0.000000
5.224800	0.204	0.000000
5.228202	0.2041	0.000000
5.231602	0.204	1657.402222
5.235003	0.2041	3231.788330
5.238405	0.2041	1395.374390
5.241805	0.204	0.000000
5.245207	0.2041	189.222214
5.248608	0.2041	0.000000
5.252008	0.204	0.000000
5.255410	0.2041	2880.946289
5.258810	0.204	3505.338135
5.262212	0.2041	0.000000
5.265613	0.2041	0.000000
5.269013	0.204	835.280701
5.272415	0.2041	0.000000
5.275815	0.204	0.000000
5.279217	0.2041	0.000000
5.282618	0.2041	4744.276367
5.286018	0.204	3244.545898
5.289420	0.2041	0.000000
5.292820	0.204	0.000000
5.296222	0.2041	291.785248
5.299623	0.2041	0.000000
5.303023	0.204	107.931511
5.306425	0.2041	0.000000
5.309825	0.204	1261.355469
5.313227	0.2041	0.000000
5.316628	0.2041	0.000000
5.320028	0.204	0.000000
5.323430	0.2041	212.418716
5.326832	0.2041	0.000000
5.330232	0.204	0.000000
5.333633	0.2041	0.000000
5.337033	0.204	0.000000
5.340435	0.2041	0.000000
5.343837	0.2041	0.000000
5.347237	0.204	0.000000
5.350638	0.2041	0.000000
5.354038	0.204	0.000000
5.357440	0.2041	1056.097412
5.360842	0.2041	1334.101929
5.364242	0.204	0.000000
5.367643	0.2041	0.000000
5.371043	0.204	0.000000
5.374445	0.2041	0.000000
5.377847	0.2041	0.000000
5.381247	0.204	0.000000
5.384648	0.2041	0.000000
5.388050	0.2041	3391.300293
5.391450	0.204	1056.217163
5.394852	0.2041	0.000000
5.398252	0.204	0.000000
5.401653	0.2041	0.000000
5.405055	0.2041	0.000000
5.408455	0.204	0.000000
5.411857	0.2041	0.000000
5.415257	0.204	0.000000
5.418658	0.2041	177.580551
5.422060	0.2041	0.000000
5.425460	0.204	352.658905
5.428862	0.2041	456.960571
5.432262	0.204	0.000000
