URL	chrom:TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2024_12_16_005c-H
Name	PS_Dimer_conc
Number	5
Position	3
Comment	
Processing Method	Basic Quantitative
Instrument Method	2024_12_16_005c-H - Copy
Type	Unknown
Status	Finished
Inject Time	12/16/2024 3:19:27 PM -05:00
Volume (µl)	5.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	2.500672
Time Max. (min)	6.996815
Data Points	1323
Detector	MSDevice
Generating Data System	Chromeleon 7.3 Build 60919 (5efd55c28726aa174740e3ad3b435409b51aa6a1)
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	1228461.495667
Signal Max.	32525129.015537
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406097

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
4.786155	0.2041	8110586.017251
4.789555	0.204	8018359.543273
4.792957	0.2041	7925106.306774
4.796358	0.2041	8109092.217561
4.799758	0.204	8120431.967971
4.803160	0.2041	7866695.687104
4.806560	0.204	7787187.900715
4.809962	0.2041	7917418.866277
4.813363	0.2041	8140731.936738
4.816763	0.204	8245314.370078
4.820165	0.2041	8039027.558037
4.823567	0.2041	7924282.972755
4.826967	0.204	8023672.527572
4.830368	0.2041	7977278.509001
4.833768	0.204	8201260.306603
4.837170	0.2041	8209375.935531
4.840572	0.2041	7740635.904145
4.843972	0.204	7941587.323169
4.847373	0.2041	8224329.218166
4.850773	0.204	7975446.401679
4.854175	0.2041	7905153.882667
4.857577	0.2041	8004614.727540
4.860977	0.204	8157864.063994
4.864378	0.2041	8111866.621694
4.867778	0.204	8000464.654185
4.871180	0.2041	8221417.359375
4.874582	0.2041	8254958.064147
4.877982	0.204	8233413.739156
4.881383	0.2041	8186044.263530
4.884785	0.2041	8021104.807128
4.888185	0.204	8175894.126236
4.891587	0.2041	8013314.024545
4.894987	0.204	7851683.909997
4.898388	0.2041	7988492.649758
4.901790	0.2041	8098397.680619
4.905190	0.204	8050930.867179
4.908592	0.2041	8007638.054837
4.911992	0.204	8183496.855299
4.915393	0.2041	8067533.944778
4.918795	0.2041	8126809.001779
4.922195	0.204	8284718.265970
4.925597	0.2041	8008878.207297
4.928997	0.204	8018977.062539
4.932398	0.2041	8269156.733184
4.935800	0.2041	8182841.759809
4.939200	0.204	8206583.623538
4.942602	0.2041	8203320.517658
4.946002	0.204	7961776.620449
4.949403	0.2041	8057483.009970
4.952805	0.2041	8277309.135472
4.956205	0.204	8341450.559690
4.959607	0.2041	8226978.787201
4.963008	0.2041	8019099.502310
4.966408	0.204	8095524.343189
4.969810	0.2041	8225302.489615
4.973210	0.204	8265389.216978
4.976612	0.2041	8376198.772664
4.980013	0.2041	8316584.767197
4.983413	0.204	8278077.389505
4.986815	0.2041	8230942.786965
4.990215	0.204	7929916.464051
4.993617	0.2041	8118287.974418
4.997018	0.2041	8270307.403549
5.000418	0.204	8084551.152320
5.003820	0.2041	8370205.436583
5.007220	0.204	8397741.822875
5.010622	0.2041	8304946.712492
5.014023	0.2041	8410523.647184
5.017423	0.204	8207309.166838
5.020825	0.2041	8284274.432349
5.024227	0.2041	8289641.812091
5.027627	0.204	8172094.647448
5.031028	0.2041	8281280.175371
5.034428	0.204	8152919.730654
5.037830	0.2041	8200891.173356
5.041232	0.2041	8472040.076168
5.044632	0.204	8509308.856351
5.048033	0.2041	8278468.790982
5.051433	0.204	8243275.914802
5.054835	0.2041	8319276.371725
5.058237	0.2041	8207799.215468
5.061637	0.204	8168536.930718
5.065038	0.2041	8275693.388074
5.068438	0.204	8292364.926597
5.071840	0.2041	8399964.935229
5.075242	0.2041	8490183.801920
5.078642	0.204	8281257.726634
5.082043	0.2041	8592438.771778
5.085445	0.2041	8846097.113786
5.088845	0.204	8320614.525245
5.092247	0.2041	8253092.734350
5.095647	0.204	8457255.084591
5.099048	0.2041	8392706.389769
5.102450	0.2041	8461396.022218
5.105850	0.204	8181895.798876
5.109252	0.2041	8177294.347509
5.112652	0.204	8674577.511591
5.116053	0.2041	8661335.330265
5.119455	0.2041	8431558.592456
5.122855	0.204	8478590.601535
5.126257	0.2041	8601869.026178
5.129657	0.204	8670163.938537
5.133058	0.2041	8626770.851197
5.136460	0.2041	8396534.360855
5.139860	0.204	8377683.850065
5.143262	0.2041	8324024.454847
5.146662	0.204	8287152.491568
5.150063	0.2041	8459655.305430
5.153465	0.2041	8308101.590721
5.156865	0.204	8448245.967715
5.160267	0.2041	8556221.135132
5.163668	0.2041	8240544.259520
5.167068	0.204	8294750.635489
5.170470	0.2041	8232325.832670
5.173870	0.204	8191603.859873
5.177272	0.2041	8467544.772266
5.180673	0.2041	8395977.548208
5.184073	0.204	8385756.508074
5.187475	0.2041	8541105.212739
5.190875	0.204	8404659.873844
5.194277	0.2041	8440387.355913
5.197678	0.2041	8584356.711492
5.201078	0.204	8461388.594908
5.204480	0.2041	8500715.414312
5.207880	0.204	8684370.371387
5.211282	0.2041	8524843.438854
5.214683	0.2041	8509021.239746
5.218083	0.204	8483410.631497
5.221485	0.2041	8249163.137470
5.224887	0.2041	8469179.594001
5.228287	0.204	8548092.767235
5.231688	0.2041	8504092.899314
5.235088	0.204	8643847.237051
5.238490	0.2041	8499831.192293
5.241892	0.2041	8394450.994867
5.245292	0.204	8590367.333545
5.248693	0.2041	8756701.833991
5.252093	0.204	8519857.305015
5.255495	0.2041	8463266.493454
5.258897	0.2041	8742600.163367
5.262297	0.204	8644436.287660
5.265698	0.2041	8369462.738911
5.269098	0.204	8458621.345622
5.272500	0.2041	8665889.053331
5.275902	0.2041	8599927.494976
5.279302	0.204	8592472.266206
5.282703	0.2041	8524017.701999
5.286103	0.204	8380840.900451
5.289505	0.2041	8619580.724512
5.292907	0.2041	8656941.933928
5.296307	0.204	8482386.656597
5.299708	0.2041	8513543.646402
5.303110	0.2041	8453755.874028
5.306510	0.204	8311594.970839
5.309912	0.2041	8413210.263751
5.313312	0.204	8447410.031633
5.316713	0.2041	8297011.520522
5.320115	0.2041	8466904.484259
5.323515	0.204	8414666.672654
5.326917	0.2041	8469117.822107
5.330317	0.204	8763129.761121
5.333718	0.2041	8607665.725540
5.337120	0.2041	8432497.206048
5.340520	0.204	8485217.171154
5.343922	0.2041	8620911.323108
5.347322	0.204	8777663.369244
5.350723	0.2041	8845835.732127
5.354125	0.2041	8687442.301173
5.357525	0.204	8611572.857869
5.360927	0.2041	8528692.550854
5.364328	0.2041	8491963.073577
5.367728	0.204	8540098.182239
5.371130	0.2041	8493909.523885
5.374530	0.204	8441867.880208
5.377932	0.2041	8456305.536876
5.381333	0.2041	8484064.762274
5.384733	0.204	8699938.544335
5.388135	0.2041	8827929.026256
5.391535	0.204	8640973.468447
5.394937	0.2041	8535929.648730
5.398338	0.2041	8606796.659729
5.401738	0.204	8498707.480935
5.405140	0.2041	8399546.849660
5.408540	0.204	8489249.213962
5.411942	0.2041	8510532.667499
5.415343	0.2041	8705495.036557
5.418743	0.204	8684015.827072
5.422145	0.2041	8539188.300143
5.425545	0.204	8546270.308016
5.428947	0.2041	8537275.275001
5.432348	0.2041	8741327.548399
5.435748	0.204	8696027.031996
5.439150	0.2041	8524601.412710
5.442552	0.2041	8725082.649827
5.445952	0.204	8785952.048942
5.449353	0.2041	8680799.660264
5.452753	0.204	8665749.886253
5.456155	0.2041	8601164.504135
5.459557	0.2041	8516218.180441
5.462957	0.204	8638153.052899
5.466358	0.2041	8787023.537683
5.469758	0.204	8654330.344545
5.473160	0.2041	8543233.836634
5.476562	0.2041	8747053.091746
5.479962	0.204	8631327.194437
5.483363	0.2041	8318837.956626
5.486763	0.204	8468346.980558
5.490165	0.2041	8523619.117989
5.493567	0.2041	8527313.324909
5.496967	0.204	8544513.089654
5.500368	0.2041	8512537.705442
5.503770	0.2041	8640184.315363
5.507170	0.204	8452293.082602
5.510572	0.2041	8519127.337789
5.513972	0.204	8885789.099507
5.517373	0.2041	8754352.718892
5.520775	0.2041	8525933.433179
5.524175	0.204	8535776.245938
5.527577	0.2041	8410919.911109
5.530977	0.204	8477180.729143
5.534378	0.2041	8690334.102057
5.537780	0.2041	8619500.328462
5.541180	0.204	8674939.254878
5.544582	0.2041	8781110.690050
5.547982	0.204	8777618.158970
5.551383	0.2041	8741073.183042
5.554785	0.2041	8567433.361577
5.558185	0.204	8607384.904034
5.561587	0.2041	8838579.997512
5.564987	0.204	8708483.476847
5.568388	0.2041	8669406.874225
5.571790	0.2041	8801347.480968
5.575190	0.204	8687860.493687
5.578592	0.2041	8777114.156464
5.581993	0.2041	8867654.932335
5.585393	0.204	8806573.684988
5.588795	0.2041	8693876.956213
5.592195	0.204	8737915.776978
5.595597	0.2041	8882765.165403
5.598998	0.2041	8766354.121567
5.602398	0.204	8715512.485175
5.605800	0.2041	8860235.033429
5.609200	0.204	8951234.270604
5.612602	0.2041	8911168.506661
5.616003	0.2041	8758357.977503
5.619403	0.204	8910485.644866
5.622805	0.2041	8928322.791489
5.626205	0.204	8810571.987725
5.629607	0.2041	8861252.078628
5.633008	0.2041	8686150.928454
5.636408	0.204	8707404.141029
5.639810	0.2041	8865533.844791
5.643212	0.2041	8752748.911376
5.646612	0.204	8853180.909309
5.650013	0.2041	8847848.994735
5.653413	0.204	8659220.146165
5.656815	0.2041	8660456.811037
5.660217	0.2041	8658911.021353
5.663617	0.204	8773150.260464
5.667018	0.2041	8949369.036055
5.670418	0.204	8870224.099807
5.673820	0.2041	8633115.058129
5.677222	0.2041	8782414.534420
5.680622	0.204	8812620.362391
5.684023	0.2041	8542701.078383
5.687423	0.204	8528126.949519
5.690825	0.2041	8667686.637014
5.694227	0.2041	8904471.565055
5.697627	0.204	9034752.387064
5.701028	0.2041	8836507.412619
5.704428	0.204	8644089.147775
5.707830	0.2041	8761533.102794
5.711232	0.2041	8727434.897739
5.714632	0.204	8606857.597581
5.718033	0.2041	8827631.143607
5.721435	0.2041	8937370.030193
5.724835	0.204	8812545.065516
5.728237	0.2041	8950821.874309
5.731637	0.204	9130095.877011
5.735038	0.2041	9021597.125949
5.738440	0.2041	8846866.164705
5.741840	0.204	8673032.091488
5.745242	0.2041	8862337.563715
5.748642	0.204	8978544.365870
5.752043	0.2041	8708299.010846
5.755445	0.2041	8667437.476106
5.758845	0.204	8715039.893135
5.762247	0.2041	8856901.376785
5.765647	0.204	8697187.406302
5.769048	0.2041	8413657.675217
5.772450	0.2041	8599455.853922
5.775850	0.204	8715443.720261
5.779252	0.2041	8757800.673618
5.782653	0.2041	8809510.524263
5.786053	0.204	8856137.808074
5.789455	0.2041	8743464.902656
5.792855	0.204	8732116.297446
5.796257	0.2041	9130806.217596
5.799658	0.2041	8955954.158269
5.803058	0.204	8673090.618615
5.806460	0.2041	8792562.172941
5.809860	0.204	8772691.420170
5.813262	0.2041	8923683.031708
5.816663	0.2041	8961674.036826
5.820063	0.204	8766474.051449
5.823465	0.2041	8821779.924945
5.826865	0.204	8978539.428937
5.830267	0.2041	8778914.903046
5.833668	0.2041	8614773.981013
5.837068	0.204	8928352.758596
5.840470	0.2041	8897104.791186
5.843872	0.2041	8835546.382764
5.847272	0.204	8946309.465396
5.850673	0.2041	8741649.010587
5.854073	0.204	8756399.133882
5.857475	0.2041	8830300.878160
5.860877	0.2041	8669915.611629
5.864277	0.204	8644258.763861
5.867678	0.2041	8859763.567579
5.871078	0.204	8876637.244047
5.874480	0.2041	8813353.806836
5.877882	0.2041	8933583.673124
5.881282	0.204	9077432.233687
5.884683	0.2041	8981258.107794
5.888083	0.204	8762893.821674
5.891485	0.2041	8842607.519271
5.894887	0.2041	9121846.821076
5.898287	0.204	9020412.226048
5.901688	0.2041	8791231.557222
5.905088	0.204	8722972.663452
5.908490	0.2041	8766878.841519
5.911892	0.2041	9111296.347291
5.915292	0.204	9035366.942919
5.918693	0.2041	8796489.045180
5.922095	0.2041	9014197.819512
5.925495	0.204	9171411.395739
5.928897	0.2041	8971541.433386
5.932297	0.204	8940258.081784
5.935698	0.2041	9018499.845853
5.939100	0.2041	8805699.176326
5.942500	0.204	8758780.763701
5.945902	0.2041	8943610.393575
5.949302	0.204	8930244.806365
5.952703	0.2041	8648163.825175
5.956105	0.2041	8786940.832419
5.959505	0.204	9171542.239892
5.962907	0.2041	8948691.834702
5.966307	0.204	8847588.217140
5.969708	0.2041	9180788.923581
5.973110	0.2041	9010418.835489
5.976510	0.204	8988425.121763
5.979912	0.2041	8955224.615491
5.983313	0.2041	8523457.186548
5.986713	0.204	8920689.356667
5.990115	0.2041	9051065.422675
5.993515	0.204	8811181.390024
5.996917	0.2041	9045980.087683
6.000318	0.2041	8967978.777586
6.003718	0.204	9011036.936965
6.007120	0.2041	9298859.269886
6.010520	0.204	9098148.306627
6.013922	0.2041	8959110.689443
6.017323	0.2041	9199711.802276
6.020723	0.204	9131185.394139
6.024125	0.2041	8942208.303389
6.027525	0.204	8882292.579010
6.030927	0.2041	8921009.281806
6.034328	0.2041	9021522.984503
6.037728	0.204	9103722.749722
6.041130	0.2041	9126875.059308
6.044530	0.204	9021781.771233
6.047932	0.2041	8951602.544928
6.051333	0.2041	8847792.348796
6.054733	0.204	8821781.379563
6.058135	0.2041	8848816.411405
6.061537	0.2041	8843592.018650
6.064937	0.204	8978367.246412
6.068338	0.2041	9117493.258129
6.071738	0.204	9058731.118756
6.075140	0.2041	9007339.498187
6.078542	0.2041	9187110.905316
6.081942	0.204	9164629.249807
6.085343	0.2041	9122558.104551
6.088743	0.204	8972683.536143
6.092145	0.2041	8893265.503227
6.095547	0.2041	9038580.937432
6.098947	0.204	9008709.251038
6.102348	0.2041	9104226.576492
6.105748	0.204	9192036.292799
6.109150	0.2041	9164229.449004
6.112552	0.2041	9046113.883058
6.115952	0.204	8995564.124559
6.119353	0.2041	9113540.567464
6.122755	0.2041	9017837.709114
6.126155	0.204	9013665.436497
6.129557	0.2041	9098856.137242
6.132957	0.204	9032958.204412
6.136358	0.2041	9235744.831802
6.139760	0.2041	9301275.071474
6.143160	0.204	8988460.585443
6.146562	0.2041	8829398.160433
6.149962	0.204	8877507.088919
6.153363	0.2041	8976923.355305
6.156765	0.2041	9057088.563714
6.160165	0.204	9099504.494149
6.163567	0.2041	9115923.711840
6.166967	0.204	9103879.760791
6.170368	0.2041	9010791.977936
6.173770	0.2041	8930830.092441
6.177170	0.204	9138745.186556
6.180572	0.2041	9143338.051039
6.183972	0.204	8999960.073920
6.187373	0.2041	9074563.534194
6.190775	0.2041	9146007.974435
6.194175	0.204	8938437.492738
6.197577	0.2041	8773492.924214
6.200978	0.2041	9024453.701855
6.204378	0.204	9064166.981772
6.207780	0.2041	9152475.496038
6.211180	0.204	9335321.862210
6.214582	0.2041	8986224.761112
6.217983	0.2041	9052283.629689
6.221383	0.204	9274800.251104
6.224785	0.2041	8978599.505612
6.228185	0.204	9092804.934900
6.231587	0.2041	9269742.361312
6.234988	0.2041	9112562.358550
6.238388	0.204	9105902.667603
6.241790	0.2041	8986031.980069
6.245190	0.204	8723359.888814
6.248592	0.2041	8815767.071559
6.251993	0.2041	8846046.681083
6.255393	0.204	8801217.297937
6.258795	0.2041	8988111.645027
6.262197	0.2041	9015038.558828
6.265597	0.204	9097763.206949
6.268998	0.2041	9160678.492210
6.272398	0.204	8935100.328348
6.275800	0.2041	8811137.136339
6.279202	0.2041	8906340.898629
6.282602	0.204	8978808.283171
6.286003	0.2041	8984894.131686
6.289403	0.204	9086035.239747
6.292805	0.2041	9149373.167380
6.296207	0.2041	9002564.224146
6.299607	0.204	8957433.793996
6.303008	0.2041	8879646.698962
6.306408	0.204	8797392.902087
6.309810	0.2041	9011413.055694
6.313212	0.2041	9079647.110871
6.316612	0.204	8984613.509858
6.320013	0.2041	9001447.256940
6.323413	0.204	9090924.575570
6.326815	0.2041	9157260.349749
6.330217	0.2041	9070764.444950
6.333617	0.204	9079092.653396
6.337018	0.2041	9103401.706091
6.340420	0.2041	8940625.234740
6.343820	0.204	9028902.607106
6.347222	0.2041	9196226.704551
6.350622	0.204	9101640.325651
6.354023	0.2041	9021905.109398
6.357425	0.2041	9035338.936427
6.360825	0.204	9172572.061506
6.364227	0.2041	8978518.628402
6.367627	0.204	8782395.302976
6.371028	0.2041	9087212.757019
6.374430	0.2041	9164997.491885
6.377830	0.204	9098011.497512
6.381232	0.2041	8869986.145712
6.384632	0.204	8870164.341531
6.388033	0.2041	9157375.572228
6.391435	0.2041	9042625.193767
6.394835	0.204	9065253.440493
6.398237	0.2041	9133762.230375
6.401638	0.2041	8973047.422119
6.405038	0.204	8929736.640437
6.408440	0.2041	9038240.823707
6.411840	0.204	9046074.117149
6.415242	0.2041	9301226.337475
6.418643	0.2041	9419746.947754
6.422043	0.204	9022559.322114
6.425445	0.2041	8932986.074524
6.428845	0.204	9053488.045769
6.432247	0.2041	8903025.652708
6.435648	0.2041	8955169.374461
6.439048	0.204	9292381.138968
6.442450	0.2041	9249615.512547
6.445850	0.204	9016747.201099
6.449252	0.2041	8809347.626249
6.452653	0.2041	9072560.699923
6.456053	0.204	9395598.969793
6.459455	0.2041	9090352.262896
6.462857	0.2041	9102045.314358
6.466257	0.204	9260589.933684
6.469658	0.2041	9254171.931008
6.473058	0.204	9324083.149181
6.476460	0.2041	9224292.742388
6.479862	0.2041	9051865.816690
6.483262	0.204	9237433.072310
6.486663	0.2041	9308053.868454
6.490063	0.204	9193330.589028
6.493465	0.2041	9165103.485446
6.496867	0.2041	8988234.949041
6.500267	0.204	9246059.249804
6.503668	0.2041	9522060.178395
6.507068	0.204	9353722.954494
6.510470	0.2041	9272408.734128
6.513872	0.2041	9191298.662160
6.517272	0.204	9022089.931338
6.520673	0.2041	9172966.489482
6.524073	0.204	9331737.040339
6.527475	0.2041	9191796.151739
6.530877	0.2041	9182966.879642
6.534277	0.204	9122637.575445
6.537678	0.2041	9050605.035143
6.541080	0.2041	9124641.686137
6.544480	0.204	9022831.449744
6.547882	0.2041	8834035.038268
6.551282	0.204	8959085.090271
6.554683	0.2041	9162824.747766
6.558085	0.2041	9200763.938634
6.561485	0.204	9140027.682692
6.564887	0.2041	9070334.281781
6.568287	0.204	9183045.305236
6.571688	0.2041	9290681.602646
6.575090	0.2041	9350814.958927
6.578490	0.204	9216043.131259
6.581892	0.2041	9167521.877895
6.585292	0.204	9404534.013889
6.588693	0.2041	9329541.783443
6.592095	0.2041	9211203.286277
6.595495	0.204	9083866.281376
6.598897	0.2041	8885960.987019
6.602298	0.2041	9026541.292105
6.605698	0.204	9133973.691466
6.609100	0.2041	9122105.596791
6.612500	0.204	9034106.694089
6.615902	0.2041	8967709.540888
6.619303	0.2041	9021976.770876
6.622703	0.204	9215265.051302
6.626105	0.2041	9300364.263435
6.629505	0.204	9026455.149219
6.632907	0.2041	9038395.612620
6.636308	0.2041	8967752.374109
6.639708	0.204	8866621.681494
6.643110	0.2041	9219848.127797
6.646510	0.204	9279608.258076
6.649912	0.2041	9045348.165059
6.653313	0.2041	9053558.475961
6.656713	0.204	9240017.792041
6.660115	0.2041	9196494.976425
6.663515	0.204	9097213.590104
6.666917	0.2041	9023321.618478
6.670318	0.2041	8912915.408865
6.673718	0.204	8992159.441143
6.677120	0.2041	8871723.090625
6.680522	0.2041	9011086.315905
6.683922	0.204	9282490.234811
6.687323	0.2041	9019400.467548
6.690723	0.204	8850409.252120
6.694125	0.2041	8868516.498276
6.697527	0.2041	8816989.327197
6.700927	0.204	8792716.090140
6.704328	0.2041	8926537.826422
6.707728	0.204	9064660.033178
6.711130	0.2041	9306230.826119
6.714532	0.2041	9237842.627169
6.717932	0.204	8857220.283696
6.721333	0.2041	8926205.849473
6.724733	0.204	8991776.412721
6.728135	0.2041	8790038.047950
6.731537	0.2041	8816340.481509
6.734937	0.204	8911300.955217
6.738338	0.2041	8808345.078679
6.741740	0.2041	8752825.767447
6.745140	0.204	8959962.511883
6.748542	0.2041	9045900.442485
6.751942	0.204	8932707.183664
6.755343	0.2041	9072648.443748
6.758745	0.2041	9014129.413883
6.762145	0.204	8987267.122264
6.765547	0.2041	9034180.858588
6.768947	0.204	8948675.153615
6.772348	0.2041	8892222.489752
6.775750	0.2041	8805965.816974
6.779150	0.204	9036282.697059
6.782552	0.2041	9123601.106160
6.785952	0.204	9155175.863311
6.789353	0.2041	9141720.657229
6.792755	0.2041	8876201.773953
6.796155	0.204	8719795.392127
6.799557	0.2041	8694124.796054
6.802958	0.2041	8947239.797038
6.806358	0.204	9141170.315607
6.809760	0.2041	9080239.947036
6.813160	0.204	8937376.160345
6.816562	0.2041	8946845.049362
6.819963	0.2041	8956766.921597
6.823363	0.204	9031253.620954
6.826765	0.2041	9123385.048226
6.830165	0.204	9145875.237514
6.833567	0.2041	9079595.989179
6.836968	0.2041	8991130.187274
6.840368	0.204	8880736.437546
6.843770	0.2041	8770904.249607
6.847170	0.204	9008212.711704
6.850572	0.2041	9139960.858804
6.853973	0.2041	9013836.737282
6.857373	0.204	8960026.444137
6.860775	0.2041	9232463.101752
6.864175	0.204	9194152.730282
6.867577	0.2041	9058580.816141
6.870978	0.2041	9171638.896513
6.874378	0.204	8974841.207484
6.877780	0.2041	8878503.858944
6.881182	0.2041	8952463.913495
6.884582	0.204	8924207.394893
6.887983	0.2041	8826411.141599
6.891383	0.204	8937772.834641
6.894785	0.2041	9035949.668176
6.898187	0.2041	8948970.412472
6.901587	0.204	8980899.768253
6.904988	0.2041	8883505.234417
6.908388	0.204	8944461.083613
6.911790	0.2041	9203080.190640
6.915192	0.2041	9107210.960585
6.918592	0.204	8894462.983199
6.921993	0.2041	8966866.008940
6.925393	0.204	9081723.752326
6.928795	0.2041	8985572.613897
6.932197	0.2041	8955578.079126
6.935597	0.204	9164562.930469
6.938998	0.2041	9083130.779834
6.942400	0.2041	8870498.068387
6.945800	0.204	9032553.808401
6.949202	0.2041	8983224.291873
6.952602	0.204	9017965.768557
6.956003	0.2041	9077552.889296
6.959405	0.2041	8828003.400030
6.962805	0.204	9056418.778985
6.966207	0.2041	9053924.418659
6.969607	0.204	8930411.956053
6.973008	0.2041	9249051.112510
6.976410	0.2041	9037986.125290
6.979810	0.204	8803644.693564
6.983212	0.2041	8970964.480637
6.986612	0.204	8894628.873592
6.990013	0.2041	8906080.395699
6.993415	0.2041	9015328.230915
6.996815	0.204	9184678.269899
