Chromatogram RI	
X:	Y:
1.57833	-0.058
1.58000	-0.063
1.58167	-0.061
1.58333	-0.058
1.58500	-0.053
1.58667	-0.049
1.58833	-0.050
1.59000	-0.054
1.59167	-0.053
1.59333	-0.044
1.59500	-0.039
1.59667	-0.041
1.59833	-0.046
1.60000	-0.052
1.60167	-0.057
1.60333	-0.059
1.60500	-0.059
1.60667	-0.053
1.60833	-0.048
1.61000	-0.041
1.61167	-0.042
1.61333	-0.040
1.61500	-0.034
1.61667	-0.029
1.61833	-0.033
1.62000	-0.037
1.62167	-0.043
1.62333	-0.050
1.62500	-0.058
1.62667	-0.061
1.62833	-0.060
1.63000	-0.054
1.63167	-0.046
1.63333	-0.041
1.63500	-0.042
1.63667	-0.044
1.63833	-0.051
1.64000	-0.054
1.64167	-0.053
1.64333	-0.053
1.64500	-0.054
1.64667	-0.056
1.64833	-0.056
1.65000	-0.057
1.65167	-0.055
1.65333	-0.052
1.65500	-0.047
1.65667	-0.045
1.65833	-0.050
1.66000	-0.061
1.66167	-0.065
1.66333	-0.070
1.66500	-0.067
1.66667	-0.066
1.66833	-0.066
1.67000	-0.063
1.67167	-0.063
1.67333	-0.062
1.67500	-0.056
1.67667	-0.052
1.67833	-0.050
1.68000	-0.052
1.68167	-0.057
1.68333	-0.063
1.68500	-0.067
1.68667	-0.070
1.68833	-0.066
1.69000	-0.057
1.69167	-0.052
1.69333	-0.050
1.69500	-0.050
1.69667	-0.053
1.69833	-0.054
1.70000	-0.059
1.70167	-0.060
1.70333	-0.058
1.70500	-0.060
1.70667	-0.062
1.70833	-0.066
1.71000	-0.065
1.71167	-0.061
1.71333	-0.057
1.71500	-0.052
1.71667	-0.046
1.71833	-0.041
1.72000	-0.049
1.72167	-0.059
1.72333	-0.062
1.72500	-0.063
1.72667	-0.061
1.72833	-0.058
1.73000	-0.060
1.73167	-0.060
1.73333	-0.059
1.73500	-0.058
1.73667	-0.050
1.73833	-0.042
1.74000	-0.047
1.74167	-0.059
1.74333	-0.068
1.74500	-0.067
1.74667	-0.065
1.74833	-0.063
1.75000	-0.060
1.75167	-0.060
1.75333	-0.059
1.75500	-0.059
1.75667	-0.058
1.75833	-0.055
1.76000	-0.051
1.76167	-0.052
1.76333	-0.059
1.76500	-0.066
1.76667	-0.071
1.76833	-0.071
1.77000	-0.066
1.77167	-0.061
1.77333	-0.056
1.77500	-0.053
1.77667	-0.052
1.77833	-0.051
1.78000	-0.051
1.78167	-0.053
